Rater,mae,r2,rho,rs
1,2.531919331839389,-0.01135981225351368,0.0996329754987271,0.06620161938700393
2,1.2548597751902553,-0.2969173678188092,-0.03937368992864364,-0.030448854072913513
3,0.885543902819695,-0.1552334426622899,0.04664821765805975,0.03518768658550767
4,2.2348529295822686,-0.22976384943706357,0.07015418146218856,0.041835120772577214
5,1.864603306433672,-0.46572092528115955,0.07230417893113641,0.04283429350321695
