representation,objective,N,metric,mean_regression,mean_pairwise,difference_pairwise_minus_regression,difference_ci95_low,difference_ci95_high,pairwise_wins_targets,target_count,higher_is_better
resnet50,hinge,6,pair_accuracy,0.7620580951744138,0.7573527414748228,-0.0047053536995912216,-0.006268750235503066,-0.0032167043127321816,0,11,True
resnet50,hinge,6,mae,1.3459311718290503,1.3853353836319664,0.03940421180291609,0.010261806439269707,0.08957281654531303,2,11,False
resnet50,hinge,6,r2,0.5242513605285302,0.5144237221816922,-0.00982763834683793,-0.016705951556681208,-0.0028846889871876097,2,11,True
resnet50,hinge,6,pearson,0.7446593807609435,0.7174245360832885,-0.027234844677655076,-0.030253465349571185,-0.024470017567596595,0,11,True
resnet50,hinge,6,spearman,0.7007640966827439,0.6904791033605823,-0.010284993322161394,-0.012644096385612655,-0.007871156481549294,0,11,True
resnet50,hinge,6,kendall,0.5186168233341975,0.5091448864979795,-0.009471936836217942,-0.011291838556513702,-0.0075789562569959544,0,11,True
resnet50,hinge,7,pair_accuracy,0.7620580951744138,0.7588877645069566,-0.0031703306674572803,-0.004892613317293647,-0.0016585860663937968,1,11,True
resnet50,hinge,7,mae,1.3459311718290503,1.3853742187673395,0.03944304693828926,0.004974281693046793,0.0983461989191444,2,11,False
resnet50,hinge,7,r2,0.5242513605285302,0.5186351308035306,-0.005616229724999634,-0.0140327155944442,0.003070403767190417,3,11,True
resnet50,hinge,7,pearson,0.7446593807609435,0.7203605283845348,-0.02429885237640877,-0.028494807955722807,-0.020495626379794542,0,11,True
resnet50,hinge,7,spearman,0.7007640966827439,0.6940842832570127,-0.006679813425731237,-0.009797415483569175,-0.0035626219929939386,1,11,True
resnet50,hinge,7,kendall,0.5186168233341975,0.5124428261152816,-0.0061739972189160134,-0.00898961058685726,-0.0034283428579492898,1,11,True
resnet50,hinge,8,pair_accuracy,0.7620580951744138,0.7583834478545004,-0.0036746473199134044,-0.004614543160950711,-0.0025309499577547715,1,11,True
resnet50,hinge,8,mae,1.3459311718290503,1.3768966235897757,0.030965451760725536,0.00514437938278371,0.07351011742245063,2,11,False
resnet50,hinge,8,r2,0.5242513605285302,0.5197488453487272,-0.004502515179803031,-0.012149624244983727,0.0031482594039793145,4,11,True
resnet50,hinge,8,pearson,0.7446593807609435,0.7211563187741232,-0.023503061986820294,-0.027236668558256738,-0.01981531365572664,0,11,True
resnet50,hinge,8,spearman,0.7007640966827439,0.6938141193142454,-0.006949977368498278,-0.008897699157365732,-0.005067621202436304,0,11,True
resnet50,hinge,8,kendall,0.5186168233341975,0.5122690148321308,-0.006347808502066757,-0.008052630178830652,-0.004800345605060034,0,11,True
resnet50,hinge,9,pair_accuracy,0.7620580951744138,0.7584740311420265,-0.0035840640323872726,-0.005229011850475004,-0.0017314733875997493,1,11,True
resnet50,hinge,9,mae,1.3459311718290503,1.3888738605109128,0.04294268868186255,0.005531228794292996,0.1096831896088339,2,11,False
resnet50,hinge,9,r2,0.5242513605285302,0.5186919360987449,-0.005559424429785343,-0.012324058961383411,0.0012890331132037012,4,11,True
resnet50,hinge,9,pearson,0.7446593807609435,0.7204449811591082,-0.02421439960183557,-0.028094665498778728,-0.020211905688762306,0,11,True
resnet50,hinge,9,spearman,0.7007640966827439,0.6933748805626346,-0.007389216120109273,-0.009985976715683359,-0.004720608894097594,1,11,True
resnet50,hinge,9,kendall,0.5186168233341975,0.5122206928846659,-0.0063961304495315984,-0.008565470766378239,-0.004146040575710254,1,11,True
resnet50,hinge,10,pair_accuracy,0.7620580951744138,0.7602328734279801,-0.001825221746433827,-0.003127531018203446,-0.0005131037830421476,1,11,True
resnet50,hinge,10,mae,1.3459311718290503,1.373175573348999,0.027244401519948728,0.0026739800247279314,0.06840629686008783,3,11,False
