dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,liking,cross,2,regression,,0,140,20,76,0,0,760,64,0.5394736842105263,1.6011070013046265,3.7860352993011475,-1.1053370791693093,0.08951862525873366,0.10053270669954098,0.07337481409985028
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,0,140,20,76,140,20,760,17,0.5789473684210527,1.1546640396118164,2.061791181564331,-0.14652019594263965,0.15953380432165432,0.17019062098248408,0.11967549893291088
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,2,0,140,20,76,280,40,760,16,0.5460526315789473,1.2133817672729492,2.273714065551758,-0.26436634294061445,0.10155701510751669,0.11043567696965087,0.07729860095010965
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,3,0,140,20,76,420,60,760,19,0.6026315789473684,1.177242636680603,2.1743249893188477,-0.20909807999341767,0.15901859567384236,0.19981525119477023,0.14400297740451898
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,4,0,140,20,76,560,80,760,18,0.6013157894736842,1.2299282550811768,2.2796714305877686,-0.26767919941861007,0.19956392676613177,0.19616309194621906,0.13929443318420773
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,5,0,140,20,76,700,100,760,26,0.6092105263157894,1.1072182655334473,1.9022340774536133,-0.05779384183546332,0.2415564306811575,0.24638028161379752,0.1777475443167496
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,6,0,140,20,76,840,100,760,23,0.5447368421052632,1.192872166633606,2.1789913177490234,-0.2116927268175144,0.18732553088830173,0.1587986934802726,0.11418219734254775
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,7,0,140,20,76,980,100,760,16,0.5539473684210526,1.1878010034561157,2.1745989322662354,-0.20925038701088217,0.15260899164059083,0.15618599494092444,0.106334623642029
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,8,0,140,20,76,1120,100,760,16,0.5644736842105263,1.1463264226913452,2.0806915760040283,-0.15703053200603145,0.15302634105319157,0.1544161023820112,0.10868889575218463
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,9,0,140,20,76,1260,100,760,16,0.5776315789473684,1.2039681673049927,2.1463420391082764,-0.1935372331557288,0.1832752360314771,0.17430632352027445,0.12124501367301463
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,10,0,140,20,76,1400,100,760,20,0.5868421052631579,1.2763137817382812,2.4031150341033936,-0.33632362597283505,0.19939791088654601,0.19010893565342848,0.14086394792431148
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,1,0,140,20,76,140,20,760,16,0.575,1.1463406085968018,2.0789685249328613,-0.15607221675901228,0.14216657754514017,0.18811429483306594,0.125168800523274
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,2,0,140,20,76,280,40,760,16,0.5381578947368421,1.1939682960510254,2.2343225479125977,-0.2424615331222435,0.11785474267799145,0.11611057057124576,0.07886811569021339
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,3,0,140,20,76,420,60,760,16,0.5894736842105263,1.1485614776611328,1.9978358745574951,-0.11095612557300183,0.15269656146301713,0.18166682908273907,0.13380113159384463
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,4,0,140,20,76,560,80,760,18,0.6302631578947369,1.1795848608016968,2.1411020755767822,-0.190623327813924,0.2485469438115615,0.25879762305887144,0.18245608853706086
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,5,0,140,20,76,700,100,760,16,0.5789473684210527,1.153377652168274,2.007882833480835,-0.11654288683710812,0.22440673712117132,0.22127871016317857,0.1620523969157121
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,6,0,140,20,76,840,100,760,16,0.5671052631578948,1.1670029163360596,2.095940589904785,-0.16551001634477647,0.20995239446165215,0.21771083151267093,0.15185055110503773
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,7,0,140,20,76,980,100,760,16,0.5578947368421052,1.2132554054260254,2.2252707481384277,-0.2374280367637256,0.15959095968992187,0.15489369243759096,0.10947365312223649
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,8,0,140,20,76,1120,100,760,16,0.5631578947368421,1.1438992023468018,2.054447650909424,-0.142436435690368,0.13906812203276786,0.15555389045559828,0.10947365312223649
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,9,0,140,20,76,1260,100,760,16,0.5552631578947368,1.1880236864089966,2.108804702758789,-0.1726634952763515,0.16244722667397582,0.14261681865592282,0.10084132205166589
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,10,0,140,20,76,1400,100,760,16,0.5815789473684211,1.1645238399505615,2.0209364891052246,-0.12380187595997172,0.20548133243210032,0.203748345770133,0.14400297740451898
sidhu,clip-vit-b32,representational,liking,cross,2,regression,,1,140,20,76,0,0,760,100,0.5552631578947368,1.3285939693450928,2.7682852745056152,-0.6257870503981959,0.05012896606058348,0.07923980942888481,0.05305817737553099
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,1,140,20,76,140,20,760,18,0.531578947368421,1.3488574028015137,2.7565081119537354,-0.6188704303207522,0.08302786103013204,0.09455969418126187,0.07443983094477481
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,2,1,140,20,76,280,40,760,16,0.5657894736842105,1.3099358081817627,2.6433935165405273,-0.5524394181244214,0.08597215967529337,0.11555570213221547,0.0863185273721325
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,3,1,140,20,76,420,60,760,16,0.5381578947368421,1.2864277362823486,2.534520149230957,-0.4884990736330437,0.1549167854282132,0.14532004965111947,0.10770018094137633
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,4,1,140,20,76,560,80,760,17,0.5394736842105263,1.328415870666504,2.6359801292419434,-0.5480855647708618,0.10162117554818906,0.09607050309232577,0.07443983094477481
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,5,1,140,20,76,700,100,760,16,0.5644736842105263,1.3373913764953613,2.656930923461914,-0.5603899235886378,0.06055655606678556,0.04744222374929668,0.03642800237723023
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,6,1,140,20,76,840,100,760,16,0.5618421052631579,1.3091830015182495,2.631033420562744,-0.5451803047275634,0.09945738216265454,0.10825581234698145,0.08156704880118942
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,7,1,140,20,76,980,100,760,16,0.5039473684210526,1.4190438985824585,3.0166468620300293,-0.7716473565083353,0.026417108165333048,0.026559173473936624,0.017422088093457938
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,8,1,140,20,76,1120,100,760,17,0.5394736842105263,1.3525700569152832,2.7305939197540283,-0.6036512387472022,0.12742739472378162,0.1151462305581888,0.08948617975276121
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,9,1,140,20,76,1260,100,760,17,0.5302631578947369,1.3886303901672363,2.8556270599365234,-0.6770821078987539,0.07341100303528947,0.06865002734198823,0.05068243809005945
sidhu,clip-vit-b32,representational,liking,cross,2,hinge,10,1,140,20,76,1400,100,760,25,0.5223684210526316,1.3805431127548218,2.798929214477539,-0.643783966667345,0.14011718314577593,0.15458257904979167,0.11403548570263376
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,1,1,140,20,76,140,20,760,17,0.531578947368421,1.4178400039672852,3.0516512393951416,-0.792205139559975,0.06779996696968738,0.08341924342584667,0.06256113451741713
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,2,1,140,20,76,280,40,760,21,0.5802631578947368,1.27227783203125,2.5257487297058105,-0.48334783605116893,0.15074981527868658,0.15622046534589837,0.11878696427357684
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,3,1,140,20,76,420,60,760,16,0.5328947368421053,1.240209937095642,2.376201868057251,-0.395520240274285,0.16470041106367717,0.14204427705890615,0.11165974641716223
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,4,1,140,20,76,560,80,760,18,0.5302631578947369,1.3585370779037476,2.670954942703247,-0.5686259827226936,0.09201038699393393,0.08106125194783102,0.060977308327102776
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,5,1,140,20,76,700,100,760,16,0.5552631578947368,1.3776962757110596,2.796008348464966,-0.6420685561566328,0.04253251315822126,0.030300896477973415,0.026925045235344083
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,6,1,140,20,76,840,100,760,16,0.5736842105263158,1.2426329851150513,2.4452478885650635,-0.4360705497240105,0.17881845902229543,0.18759445974201064,0.1393767047476635
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,7,1,140,20,76,980,100,760,17,0.5236842105263158,1.3697465658187866,2.8357956409454346,-0.665435229538367,0.06220691306862136,0.05546221871643969,0.04197139404333048
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,8,1,140,20,76,1120,100,760,16,0.5197368421052632,1.3938428163528442,2.91717791557312,-0.7132303336331767,0.0686423038932844,0.087344522652723,0.0633530476125743
sidhu,clip-vit-b32,representational,liking,cross,2,bradley_terry,9,1,140,20,76,1260,100,760,16,0.5342105263157895,1.3341776132583618,2.6892642974853516,-0.579378796088746,0.07564303907565773,0.06840999228135192,0.05068243809005945
