dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,within,2,regression,,0,140,20,76,0,0,760,33,0.5894736842105263,2.0545125007629395,7.1527886390686035,-0.5590968841048976,0.3885435724805575,0.2693399506990572,0.19098914644133252
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,1,0,140,20,76,140,20,760,24,0.6223684210526316,1.6393187046051025,4.405830383300781,0.03965895491235116,0.3554022242024075,0.2962443959075937,0.21743978179369627
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,2,0,140,20,76,280,40,760,16,0.6328947368421053,1.6281764507293701,4.144561290740967,0.09660799480449334,0.368755809704453,0.3073889150525524,0.23377693892309742
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,3,0,140,20,76,420,60,760,16,0.6407894736842106,1.6469050645828247,4.253314971923828,0.07290289496000879,0.38546646966140097,0.32193870393624835,0.23766673823962153
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,4,0,140,20,76,560,80,760,18,0.6513157894736842,1.6045262813568115,3.8898308277130127,0.15213165327723432,0.44993682232961874,0.37709844515877095,0.2874561694911298
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,5,0,140,20,76,700,100,760,16,0.6578947368421053,1.6707944869995117,4.327524185180664,0.05672738564235158,0.41803701350681877,0.34701387201240524,0.2555598150956323
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,6,0,140,20,76,840,100,760,16,0.5723684210526315,1.7101199626922607,4.489217758178711,0.02148308223892903,0.3041636486814241,0.23831259626138826,0.17154014985871208
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,7,0,140,20,76,980,100,760,16,0.618421052631579,1.6385349035263062,4.336553573608398,0.05475935401034582,0.36679726060719986,0.3183927205719433,0.23144305933318296
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,8,0,140,20,76,1120,100,760,16,0.6065789473684211,1.600106954574585,4.170716285705566,0.09090695443172847,0.3875914137734071,0.308430195881753,0.22521938042674444
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,9,0,140,20,76,1260,100,760,16,0.593421052631579,1.6987810134887695,4.357832431793213,0.05012124265982065,0.29470520315953763,0.24481356576261415,0.1870993471248084
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,10,0,140,20,76,1400,100,760,19,0.5960526315789474,1.6315656900405884,4.157067775726318,0.09388194959237439,0.37842714409634937,0.2840585959334344,0.2135499824771722
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,1,0,140,20,76,140,20,760,26,0.6302631578947369,1.6546169519424438,4.289034366607666,0.06511701473299059,0.3698562806712289,0.3138898845537782,0.23377693892309742
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,2,0,140,20,76,280,40,760,16,0.6368421052631579,1.6120234727859497,3.981762647628784,0.1320932987759923,0.4078349991759751,0.32594904226492666,0.2415565375561456
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,3,0,140,20,76,420,60,760,16,0.6197368421052631,1.661380410194397,4.238637447357178,0.07610209921650668,0.36545532070158515,0.27130994145700443,0.19876874507438066
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,4,0,140,20,76,560,80,760,16,0.6421052631578947,1.673459768295288,4.387646198272705,0.043622618595587914,0.3894278991842839,0.3701049779680582,0.27578677154155756
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,5,0,140,20,76,700,100,760,16,0.6723684210526316,1.6733341217041016,4.44557523727417,0.030995886699560105,0.4551386799666943,0.38960788647173583,0.29056800894434903
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,6,0,140,20,76,840,100,760,16,0.6144736842105263,1.668516993522644,4.29315185546875,0.06421957498151842,0.366421652110148,0.32457004873436357,0.23766673823962153
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,7,0,140,20,76,980,100,760,16,0.5986842105263158,1.589863657951355,3.9783077239990234,0.13284637174911285,0.38638942901889095,0.31270789009900984,0.23377693892309742
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,8,0,140,20,76,1120,100,760,16,0.5986842105263158,1.6201696395874023,4.061342239379883,0.11474727099612503,0.4040105017484166,0.30018437742348814,0.22055162124691555
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,9,0,140,20,76,1260,100,760,16,0.5921052631578947,1.6802970170974731,4.1250739097595215,0.10085567891131209,0.37098339995282004,0.25704157982444376,0.18554342739819876
sidhu,clip-vit-b32,representational,beauty,within,2,bradley_terry,10,0,140,20,76,1400,100,760,16,0.6289473684210526,1.6802148818969727,4.330748558044434,0.05602455578847798,0.4202892219182104,0.3156347335108172,0.22833121987996371
sidhu,clip-vit-b32,representational,beauty,within,2,regression,,1,140,20,76,0,0,760,51,0.5460526315789473,2.0628461837768555,7.089147567749023,-0.6514181252383409,0.1918996290623909,0.09465091212906118,0.0695118622918756
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,1,1,140,20,76,140,20,760,35,0.5355263157894737,1.7845925092697144,4.913638114929199,-0.14463299027005383,0.12867012851575055,0.14818321403759885,0.11098855360415497
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,2,1,140,20,76,280,40,760,16,0.5842105263157895,1.7353274822235107,4.402288436889648,-0.02551383265647389,0.22471093656349694,0.24050481547913377,0.17089932994411403
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,3,1,140,20,76,420,60,760,16,0.6065789473684211,1.6736091375350952,4.148987293243408,0.033492678235163664,0.27267208680859767,0.23994689675158257,0.17089932994411403
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,4,1,140,20,76,560,80,760,16,0.5723684210526315,1.8495744466781616,5.147520542144775,-0.1991159076577631,0.2408892355451826,0.23537196318566272,0.16475463493488748
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,5,1,140,20,76,700,98,760,16,0.5671052631578948,1.7783149480819702,4.700716972351074,-0.09503297405103339,0.15362383742103702,0.15934158858862288,0.1194375092418415
sidhu,clip-vit-b32,representational,beauty,within,2,hinge,6,1,140,20,76,840,100,760,16,0.5815789473684211,1.6972521543502808,4.442765235900879,-0.03494301390889021,0.2257198118895758,0.2329589646890038,0.17397167744872732
