dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,cross,5,regression,,0,140,20,78,0,0,780,37,0.5512820512820513,1.7219011783599854,4.75425386428833,-0.2789566419664333,0.21407461413309647,0.15146412016054026,0.11174106076092935
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,1,0,140,20,78,140,20,780,16,0.4987179487179487,1.6465966701507568,3.8407979011535645,-0.033224976084778035,-0.010647381401213352,0.018703085410906626,0.015963008680132763
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,2,0,140,20,78,280,40,780,16,0.5717948717948718,1.6424041986465454,3.8277814388275146,-0.029723293006644225,0.23953758943207504,0.2020550657733984,0.15019739985397645
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,3,0,140,20,78,420,60,780,16,0.5628205128205128,1.597733497619629,3.7657182216644287,-0.013027492259789497,0.07689609854151058,0.11970489190776966,0.09069891295529979
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,4,0,140,20,78,560,80,780,16,0.558974358974359,1.5802639722824097,3.692307710647583,0.006720976991405281,0.18568741543185752,0.15034502220266618,0.11391783467185655
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,5,0,140,20,78,700,100,780,16,0.5666666666666667,1.5965596437454224,3.7265498638153076,-0.0024906690182888713,0.1722791626961282,0.17319005637719864,0.13495998247748608
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,6,0,140,20,78,840,100,780,16,0.5474358974358975,1.596971035003662,3.77130126953125,-0.01452937952686062,0.0757292131424947,0.10906702971050708,0.08054063470430622
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,7,0,140,20,78,980,100,780,16,0.5564102564102564,1.6103203296661377,3.775538444519043,-0.015669356114043298,0.12419107110599725,0.10511802887065266,0.089247730348015
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,8,0,140,20,78,1120,100,780,16,0.5371794871794872,1.6980496644973755,4.006162643432617,-0.07771021090121666,0.1811518077247456,0.13654281405555285,0.10158278250993577
sidhu,clip-vit-b32,abstract,liking,cross,5,hinge,9,0,140,20,78,1260,100,780,18,0.5435897435897435,1.6047974824905396,3.795599937438965,-0.021065922968589224,0.08114694928895005,0.06085577515749605,0.051516982558610286
