dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,cross,4,regression,,0,140,20,76,0,0,760,41,0.6092105263157894,2.009063720703125,5.9151177406311035,-0.12851262172928912,0.3183272271344322,0.2295326657498744,0.17310343294709454
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,1,0,140,20,76,140,20,760,16,0.5842105263157895,1.9952378273010254,5.874964237213135,-0.12085196428030431,0.24733022885629907,0.24180484625138968,0.16103521975688315
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,2,0,140,20,76,280,40,760,17,0.6223684210526316,1.952209234237671,5.736905097961426,-0.09451244112889201,0.3615185588496388,0.3378239360828621,0.25003829203469213
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,3,0,140,20,76,420,60,760,30,0.631578947368421,1.98284113407135,5.720174312591553,-0.09132048111851754,0.42814920732052997,0.3515350193714773,0.256826661954186
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,4,0,140,20,76,560,80,760,16,0.6671052631578948,1.9420758485794067,5.495484828948975,-0.048453171658985106,0.38024216678513767,0.3395395509444043,0.2492840287103039
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,5,0,140,20,76,700,100,760,16,0.6105263157894737,2.0015547275543213,5.867458343505859,-0.11941998003398324,0.3692586242395919,0.2841417936410591,0.20478249257139944
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,6,0,140,20,76,840,100,760,16,0.6263157894736842,1.9655961990356445,5.759536266326904,-0.09883016627926433,0.41464089801775117,0.3552291255652818,0.2598437152517389
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,7,0,140,20,76,980,100,760,17,0.6131578947368421,2.052175760269165,6.045591831207275,-0.15340500006051672,0.358832166633249,0.30133944906764704,0.21760496908599902
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,8,0,140,20,76,1120,100,760,16,0.6526315789473685,1.9252516031265259,5.408079624176025,-0.03177761627059428,0.433477541882894,0.39832703115966744,0.2832258783077734
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,9,0,140,20,76,1260,100,760,16,0.6960526315789474,1.9837391376495361,5.912633419036865,-0.1280387483237071,0.4575252122713209,0.40922948689269345,0.29755688147114945
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,10,0,140,20,76,1400,100,760,16,0.5868421052631579,2.0261149406433105,6.032295227050781,-0.15086830809039475,0.2654490443310351,0.2411684084801724,0.16782358967637706
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,1,0,140,20,76,140,20,760,16,0.5907894736842105,1.9993982315063477,5.920518398284912,-0.1295429981490681,0.23853244875499513,0.23440279826005855,0.16103521975688315
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,2,0,140,20,76,280,40,760,16,0.5960526315789474,2.012540578842163,6.059361457824707,-0.1560320932441155,0.26183051556290593,0.25904400848914394,0.1821545928397531
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,3,0,140,20,76,420,60,760,17,0.6157894736842106,1.9876230955123901,5.633605003356934,-0.07480445904529609,0.3672682643409644,0.3260083305041766,0.22741039230304577
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,4,0,140,20,76,560,80,760,16,0.6618421052631579,1.9546010494232178,5.58590841293335,-0.06570457334573288,0.37371191560578154,0.30662464968949465,0.2228848123567165
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,5,0,140,20,76,700,100,760,16,0.6171052631578947,1.9932007789611816,5.827280044555664,-0.11175467086939417,0.3739016613253625,0.3121865623857845,0.22514760232988112
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,6,0,140,20,76,840,100,760,16,0.6171052631578947,1.9772043228149414,5.747158527374268,-0.09646869903479316,0.3605671566911042,0.3169321744624697,0.23193597224937504
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,7,0,140,20,76,980,100,760,16,0.6039473684210527,2.0144431591033936,5.849722385406494,-0.11603625582343735,0.3722844112489838,0.3007168469001519,0.21081659916650514
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,8,0,140,20,76,1120,100,760,17,0.6368421052631579,1.9734588861465454,5.628395080566406,-0.07381051358756086,0.43251158584894256,0.3848373175306062,0.2824716149833852
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,9,0,140,20,76,1260,100,760,16,0.6868421052631579,2.0051097869873047,5.965699672698975,-0.13816290828927835,0.42393163993256167,0.3753599289809579,0.27342045509072666
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,10,0,140,20,76,1400,100,760,17,0.6210526315789474,1.9894543886184692,5.724119186401367,-0.09207305247212672,0.3761571782233659,0.3191597066617301,0.2349530255469279
sidhu,clip-vit-b32,representational,beauty,cross,4,regression,,1,140,20,76,0,0,760,66,0.6671052631578948,2.0706310272216797,6.088831901550293,-0.19949157941610407,0.42156275425077183,0.42793633498734934,0.3053173740900051
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,1,1,140,20,76,140,20,760,17,0.6881578947368421,2.1969001293182373,7.0001020431518555,-0.3790106933074866,0.43515846145419346,0.43987557665658616,0.31980184377217763
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,2,1,140,20,76,280,40,760,16,0.6421052631578947,2.22749924659729,6.897310733795166,-0.3587608008491452,0.41848831452989543,0.40104176847981354,0.29921865001330084
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,3,1,140,20,76,420,60,760,16,0.6592105263157895,2.2293131351470947,7.1430206298828125,-0.4071651680473256,0.4057038783303142,0.4180680444341966,0.303030352561241
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,4,1,140,20,76,560,80,760,16,0.6289473684210526,2.2437431812286377,7.370563507080078,-0.4519910758805197,0.3921332410918694,0.38897743580356486,0.27634843472566006
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,5,1,140,20,76,700,100,760,16,0.6447368421052632,2.104205369949341,6.4286932945251465,-0.2664439195147139,0.40953531876948546,0.38883844579577403,0.2740614131968959
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,6,1,140,20,76,840,100,760,16,0.6394736842105263,2.200195074081421,7.046655654907227,-0.3881817245961994,0.40696674764330965,0.40444702367069013,0.29998099052288885
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,7,1,140,20,76,980,100,760,16,0.6368421052631579,2.2511067390441895,7.23855447769165,-0.4259854127801379,0.3645257774815036,0.3649877604588585,0.2649133270818396
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,8,1,140,20,76,1120,100,760,16,0.6802631578947368,2.1945533752441406,7.000066757202148,-0.37900373280791544,0.4174180818190507,0.42482295881283355,0.3076043956187691
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,9,1,140,20,76,1260,100,760,16,0.6697368421052632,2.2926650047302246,7.679459571838379,-0.5128431669661462,0.3794644215813605,0.3758428800673264,0.2801601372736002
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,10,1,140,20,76,1400,100,760,16,0.6710526315789473,2.224562168121338,7.201318740844727,-0.41865007733809634,0.43276998338296835,0.42553180785256706,0.3076043956187691
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,1,1,140,20,76,140,20,760,17,0.6881578947368421,2.2042415142059326,7.017627239227295,-0.3824630901016639,0.45001781746395864,0.45820835868420356,0.33733567549270227
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,2,1,140,20,76,280,40,760,16,0.6526315789473685,2.200345993041992,6.723877906799316,-0.3245947718958797,0.4192152574132706,0.4113409280571179,0.3015056715420649
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,3,1,140,20,76,420,60,760,16,0.6552631578947369,2.24727463722229,7.149931907653809,-0.4085270363790514,0.4067466371407136,0.4254206158463344,0.3083667361283572
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,4,1,140,20,76,560,80,760,16,0.6302631578947369,2.258823871612549,7.430444717407227,-0.46378734051741444,0.37724062454799423,0.38922761781758847,0.2809224777831882
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,5,1,140,20,76,700,100,760,16,0.6578947368421053,2.1573073863983154,6.672397613525391,-0.3144533208269391,0.4135993373411111,0.4058786207509362,0.29311992593659664
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,6,1,140,20,76,840,100,760,16,0.6513157894736842,2.16048526763916,6.7765655517578125,-0.3349742715688344,0.42785652468046464,0.4234330587349247,0.3091290766379452
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,7,1,140,20,76,980,100,760,16,0.6342105263157894,2.2324883937835693,7.132501125335693,-0.40509290431055356,0.37561817754431104,0.35560593493297393,0.25424055994760725
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,8,1,140,20,76,1120,100,760,16,0.6723684210526316,2.191193103790283,7.0219526290893555,-0.3833152525280106,0.4331299986661179,0.4215427946289687,0.3083667361283572
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,9,1,140,20,76,1260,100,760,17,0.6736842105263158,2.2821788787841797,7.596982479095459,-0.4965953989730536,0.40049923651167774,0.40981203797141824,0.2954069474653607
sidhu,clip-vit-b32,representational,beauty,cross,4,bradley_terry,10,1,140,20,76,1400,100,760,16,0.675,2.2079572677612305,7.1344757080078125,-0.40548201077629487,0.42685210576291865,0.4386385655872473,0.32056418428176564
sidhu,clip-vit-b32,representational,beauty,cross,4,regression,,2,140,20,76,0,0,760,47,0.6776315789473685,2.172257900238037,6.636114120483398,-0.3826135099591401,0.42187939813447883,0.44770370229699796,0.3131848159631987
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,1,2,140,20,76,140,20,760,26,0.6513157894736842,2.3915491104125977,7.485757827758789,-0.5596343133763326,0.41653393259912264,0.3830651863264932,0.28045833458672836
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,2,2,140,20,76,280,40,760,19,0.6723684210526316,2.309835195541382,7.1502861976623535,-0.48973959620211316,0.4473972755949944,0.4183996115442476,0.30481292537852017
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,3,2,140,20,76,420,60,760,21,0.6736842105263158,2.396780252456665,7.610001564025879,-0.5855201143524282,0.4623147085671633,0.45460940789401877,0.3329729209815296
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,4,2,140,20,76,560,80,760,17,0.7065789473684211,2.2097415924072266,6.586251735687256,-0.372224906413406,0.4927941249043215,0.46996313965399467,0.3314507590570425
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,5,2,140,20,76,700,100,760,16,0.6710526315789473,2.436476230621338,7.794100284576416,-0.623876632622687,0.42032318194105756,0.42348510097786857,0.3040518444162767
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,6,2,140,20,76,840,100,760,17,0.7105263157894737,2.342494249343872,7.3398895263671875,-0.529242978154018,0.4974104145931051,0.4657669161322638,0.34515021637742554
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,7,2,140,20,76,980,100,760,22,0.6539473684210526,2.365912675857544,7.51605224609375,-0.5659460253022521,0.4773839015251724,0.4527058230513793,0.3405837306039645
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,8,2,140,20,76,1120,100,760,16,0.65,2.361567735671997,7.581172943115234,-0.5795136937720744,0.39973630086751655,0.3793691748802004,0.2705642820775629
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,9,2,140,20,76,1260,100,760,16,0.6289473684210526,2.344158411026001,7.3491902351379395,-0.5311808100496649,0.408570881048945,0.3675030328684181,0.25458158187044944
sidhu,clip-vit-b32,representational,beauty,cross,4,hinge,10,2,140,20,76,1400,100,760,16,0.6723684210526316,2.2859771251678467,6.976962566375732,-0.4536283193191377,0.45013814217963954,0.4506493956301336,0.3276453542458251
