dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,within,5,regression,,0,140,20,76,0,0,760,22,0.6789473684210526,1.680020809173584,4.188131809234619,-0.2560046772783422,0.5207672774486127,0.46862447474607866,0.3492048482630333
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,0,140,20,76,140,20,760,19,0.7605263157894737,1.3056210279464722,2.325146436691284,0.3026974646421723,0.6366276300777827,0.6205819766765347,0.4825238358862304
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,0,140,20,76,280,40,760,24,0.7473684210526316,1.3439855575561523,2.422426223754883,0.27352364526724315,0.5999326599630876,0.5880305336661927,0.4605565026983172
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,3,0,140,20,76,420,60,760,16,0.7736842105263158,1.3061505556106567,2.370220899581909,0.28917990841289265,0.6556864104732085,0.6346769868783756,0.48934128411696204
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,4,0,140,20,76,560,80,760,18,0.7526315789473684,1.2269737720489502,2.065481424331665,0.3805699690219586,0.6527981275867205,0.6232680591707951,0.4855538128776667
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,5,0,140,20,76,700,100,760,16,0.8039473684210526,1.3824506998062134,2.609483003616333,0.21742604126669485,0.6945711888720325,0.6795927168339474,0.5332759504927884
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,6,0,140,20,76,840,100,760,16,0.8013157894736842,1.3226947784423828,2.350925922393799,0.29496643764608355,0.7020608547354641,0.6783050587310286,0.5347909389885065
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,7,0,140,20,76,980,100,760,19,0.775,1.34234619140625,2.458875894546509,0.2625925480218537,0.6892130887499661,0.6740682481988446,0.5272159965099158
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,8,0,140,20,76,1120,100,760,16,0.7592105263157894,1.4041129350662231,2.718080520629883,0.18485823703395854,0.6127791450271616,0.5881412999546158,0.4461641119889948
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,9,0,140,20,76,1260,100,760,16,0.7421052631578947,1.405504584312439,2.7035083770751953,0.18922826675684468,0.6439674256253056,0.6086330633128915,0.4590415142025991
sidhu,clip-vit-b32,representational,beauty,within,5,hinge,10,0,140,20,76,1400,100,760,19,0.7368421052631579,1.2258672714233398,2.109084129333496,0.3674938445304896,0.6866901955436333,0.6434552152359072,0.4916137668605393
