dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,cross,2,regression,,0,140,20,76,0,0,760,64,0.5618421052631579,1.9494752883911133,5.1530070304870605,-0.12320350650911571,0.2439920125034405,0.19404408965780254,0.1396437954632146
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,1,0,140,20,76,140,20,760,18,0.5513157894736842,1.8563041687011719,4.559745788574219,0.006109975751778629,0.19603409679984907,0.12596683760816887,0.08752048462179189
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,2,0,140,20,76,280,40,760,17,0.5776315789473684,1.827212929725647,4.28125524520874,0.06681280680568524,0.3374360079251346,0.22035753763895488,0.15053523354948203
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,3,0,140,20,76,420,60,760,17,0.6078947368421053,1.7961196899414062,4.570598602294922,0.0037442860450612736,0.3186504598343163,0.24063437108325464,0.16920627026879764
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,4,0,140,20,76,560,80,760,16,0.593421052631579,1.7574645280838013,4.190944194793701,0.08649796863045434,0.3785023507098231,0.2760801333637481,0.1995467049376855
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,5,0,140,20,76,700,100,760,16,0.5921052631578947,1.9045532941818237,4.933186054229736,-0.07528897360984876,0.21835369325708598,0.19203188481218503,0.14042175532651943
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,6,0,140,20,76,840,100,760,16,0.5815789473684211,1.83185875415802,4.323308944702148,0.05764623358111798,0.33541868499196426,0.2198650399494681,0.1528691131393965
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,7,0,140,20,76,980,100,760,16,0.5960526315789474,1.7780191898345947,4.285541534423828,0.06587842319268977,0.3737045639936696,0.27246379318665925,0.20732630357073364
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,8,0,140,20,76,1120,100,760,16,0.6078947368421053,1.800593376159668,4.436997890472412,0.032865534636786986,0.3219315486931009,0.2458548465918148,0.1754299491752362
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,9,0,140,20,76,1260,100,760,16,0.6157894736842106,1.7796008586883545,4.319530010223389,0.05847001848960598,0.3377232654256659,0.29295169706931046,0.21277202261386735
sidhu,clip-vit-b32,representational,beauty,cross,2,hinge,10,0,140,20,76,1400,100,760,16,0.5605263157894737,1.8223624229431152,4.37730598449707,0.045876418933016194,0.2838747854148096,0.2219335302453127,0.1668723906788832
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,1,0,140,20,76,140,20,760,19,0.5539473684210526,1.8259412050247192,4.470908164978027,0.025474011315389844,0.21608774222113425,0.11323225449429566,0.07662904653552445
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,2,0,140,20,76,280,40,760,17,0.5776315789473684,1.8286006450653076,4.281075954437256,0.06685175429601187,0.33453239672235213,0.20456946885026348,0.14042175532651943
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,3,0,140,20,76,420,60,760,16,0.5697368421052632,1.8302463293075562,4.569581508636475,0.003966142838825681,0.2650565407820977,0.1546724172239714,0.11474907983746048
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,4,0,140,20,76,560,80,760,16,0.6026315789473684,1.7696081399917603,4.155043125152588,0.0943232830424896,0.3908499487442896,0.3034207908115443,0.22599734029004925
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,5,0,140,20,76,700,100,760,16,0.6039473684210527,1.830181360244751,4.5021748542785645,0.018658835529746454,0.3092050648992881,0.25121603572594264,0.1754299491752362
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,6,0,140,20,76,840,100,760,16,0.5881578947368421,1.8285099267959595,4.305188179016113,0.061595986247107604,0.34192681142303627,0.23299362121493072,0.1660944308155784
sidhu,clip-vit-b32,representational,beauty,cross,2,bradley_terry,7,0,140,20,76,980,100,760,16,0.5986842105263158,1.7663564682006836,4.233085632324219,0.0773123116151554,0.38449591874086764,0.30651649057403285,0.2329989790597926
