dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,9,3,140,20,78,1260,100,780,17,0.5769230769230769,2.2586944103240967,7.153156757354736,-1.1237463523244928,0.27690495190836373,0.21582989370933756,0.16321133691797057
sidhu,clip-vit-b32,abstract,beauty,within,4,bradley_terry,10,3,140,20,78,1400,100,780,16,0.5666666666666667,2.0701823234558105,6.325273036956787,-0.8779504071564352,0.2637867698831542,0.21530376102356058,0.1538230741749015
sidhu,clip-vit-b32,abstract,beauty,within,4,regression,,4,140,20,78,0,0,780,36,0.541025641025641,2.124328136444092,6.956290245056152,-0.5118805731038558,0.15321378265070962,0.10331092876310553,0.06881956032915501
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,1,4,140,20,78,140,20,780,16,0.5512820512820513,1.835763931274414,4.835226535797119,-0.05088854322291492,0.073158886470992,0.11969650474656482,0.07951690131296149
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,2,4,140,20,78,280,40,780,17,0.5423076923076923,1.8295199871063232,4.589873313903809,0.002436725907771109,0.15862955296597647,0.1603920382343451,0.11660101672349062
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,3,4,140,20,78,420,60,780,16,0.5346153846153846,1.8294626474380493,4.520556449890137,0.017501998882660685,0.18100447338110826,0.10621227490058235,0.07238534065709051
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,4,4,140,20,78,560,80,780,16,0.5269230769230769,1.840899109840393,4.600694179534912,8.489133051103881e-05,0.12568792773163295,0.07183068410845642,0.056695907214174335
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,5,4,140,20,78,700,100,780,17,0.491025641025641,1.8533843755722046,4.608778953552246,-0.0016721834392068313,0.0743916094756969,0.00030675025242045444,0.004635514426316141
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,6,4,140,20,78,840,100,780,17,0.5076923076923077,1.847310185432434,4.585361957550049,0.0034172414906421533,0.10070069154608063,0.08056028504192184,0.053130126886238846
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,7,4,140,20,78,980,100,780,17,0.5435897435897435,1.8121029138565063,4.509315490722656,0.019945134053861002,0.17566056008581654,0.11884016029189105,0.08165636950972278
sidhu,clip-vit-b32,abstract,beauty,within,4,hinge,8,4,140,20,78,1120,100,780,16,0.5230769230769231,1.8426324129104614,4.651517391204834,-0.010960999171468755,0.15876184378475955,0.07558837470060699,0.054556439017413035
