dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,liking,cross,4,regression,,0,140,20,76,0,0,760,82,0.6486842105263158,2.0170443058013916,5.254856109619141,-0.01457575582666859,0.348070340056438,0.37267528067825584,0.25981184484988523
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,1,0,140,20,76,140,20,760,16,0.5776315789473684,2.1720728874206543,6.299524784088135,-0.21627403822668212,0.26620149629889056,0.2622616598251733,0.18888619754891084
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,2,0,140,20,76,280,40,760,16,0.6407894736842106,2.172612190246582,6.237732887268066,-0.20434362262390704,0.35704597194853704,0.3886890487994836,0.2822094176817719
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,3,0,140,20,76,420,60,760,17,0.6065789473684211,2.1495659351348877,6.146055698394775,-0.18664301929315608,0.32945820411259774,0.32677190401378875,0.23816085777906149
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,4,0,140,20,76,560,80,760,31,0.6210526315789474,2.161031484603882,6.313013076782227,-0.2188784255745142,0.30125957776988344,0.3248408725435288,0.2366676862569357
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,5,0,140,20,76,700,100,760,16,0.6276315789473684,2.1929612159729004,6.366057872772217,-0.22911977216547852,0.3510858356199833,0.3303581053157003,0.24040061506225013
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,6,0,140,20,76,840,100,760,16,0.6236842105263158,2.187546730041504,6.303963661193848,-0.2171311095338162,0.2766778256664111,0.30593055721691087,0.22546889984099236
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,7,0,140,20,76,980,100,760,16,0.6447368421052632,2.1291556358337402,6.133031845092773,-0.1841286689622923,0.34403934665897395,0.36199943526410394,0.25831867332775943
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,8,0,140,20,76,1120,100,760,16,0.6381578947368421,2.172654867172241,6.217912673950195,-0.2005169323194147,0.3417815512166271,0.3644959830935116,0.2635447736551997
sidhu,clip-vit-b32,representational,liking,cross,4,hinge,9,0,140,20,76,1260,100,760,16,0.65,2.201005220413208,6.370611667633057,-0.22999905589884162,0.3110257329299202,0.3550891012169591,0.25383915876138213
