dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,cross,2,regression,,0,140,20,78,0,0,780,28,0.5474358974358975,2.3135082721710205,7.929413795471191,-0.3007591307539961,0.09396271888545016,0.11564783069721869,0.08421575319855981
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,1,0,140,20,78,140,20,780,16,0.532051282051282,2.2745115756988525,6.094089031219482,0.0003116748814315784,0.02622091739976895,0.07748815666329635,0.05096318112015851
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,2,0,140,20,78,280,40,780,16,0.5833333333333334,2.2788097858428955,6.123019218444824,-0.0044339803989388304,0.23725117211142788,0.22284427616578678,0.15867259937411052
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,3,0,140,20,78,420,60,780,16,0.6012820512820513,2.2552900314331055,6.002640247344971,0.01531320858601537,0.25488019043496024,0.2726021278007296,0.18614211543887685
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,4,0,140,20,78,560,80,780,16,0.55,2.2637507915496826,6.037537574768066,0.009588545875696353,0.16007252897543367,0.11848636585760133,0.08349287119685543
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,5,0,140,20,78,700,100,780,16,0.44871794871794873,2.3042445182800293,6.274035930633545,-0.02920716153141467,-0.14071093621532782,-0.09694689316999186,-0.07120387716788104
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,6,0,140,20,78,840,100,780,16,0.5282051282051282,2.267552614212036,6.058488845825195,0.0061517178473101675,0.12781050136254635,0.11331021350631534,0.08204710719344668
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,7,0,140,20,78,980,100,780,16,0.6,2.2730188369750977,6.090724945068359,0.0008636501574252886,0.27346241669147275,0.27662231560706335,0.20132263747466872
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,8,0,140,20,78,1120,100,780,16,0.5243589743589744,2.2661874294281006,6.051155090332031,0.007354744321696249,0.10681838484742912,0.09783313265445522,0.06686658515765478
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,9,0,140,20,78,1260,100,780,18,0.5769230769230769,2.2627179622650146,6.034109592437744,0.010150888945443026,0.23183298134244978,0.19566626530891043,0.13843190332638802
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,10,0,140,20,78,1400,100,780,16,0.5833333333333334,2.265242099761963,6.043211460113525,0.00865785367279337,0.184603598441754,0.1734332138943296,0.12252849928889174
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,1,0,140,20,78,140,20,780,16,0.5615384615384615,2.2641448974609375,6.046968936920166,0.008041389855960812,0.1013436828070553,0.16970843924948362,0.11602256127355236
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,2,0,140,20,78,280,40,780,16,0.55,2.279160976409912,6.127273082733154,-0.005131906287075383,0.16632063266297337,0.16300384488876082,0.10879374125650859
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,3,0,140,20,78,420,60,780,16,0.5653846153846154,2.2728755474090576,6.0894083976745605,0.0010796306841831527,0.1430928337504156,0.1745506462877834,0.12397426329230049
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,4,0,140,20,78,560,80,780,16,0.5576923076923077,2.2675209045410156,6.059391021728516,0.0060036919535703115,0.17467072140425444,0.13321849178049222,0.09216745521730794
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,5,0,140,20,78,700,100,780,16,0.491025641025641,2.2806661128997803,6.145012855529785,-0.008041842116829123,-0.046241893571277615,-0.022464244323571244,-0.01626484503834846
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,6,0,140,20,78,840,100,780,16,0.5102564102564102,2.275787353515625,6.105823993682861,-0.0016133706582814877,0.10913775635708589,0.0818166016816174,0.05530047313038477
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,7,0,140,20,78,980,100,780,16,0.6064102564102564,2.256185293197632,5.997593879699707,0.01614099050125062,0.2520091289989068,0.27549203916311016,0.19553958146103373
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,8,0,140,20,78,1120,100,780,16,0.5897435897435898,2.266885995864868,6.054041385650635,0.006881465149534471,0.24110513022492341,0.24488466682287552,0.17891329542183307
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,9,0,140,20,78,1260,100,780,16,0.5987179487179487,2.273153305053711,6.092211723327637,0.0006197840507586871,0.2862891771546856,0.26029752742223833,0.18614211543887685
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,10,0,140,20,78,1400,100,780,16,0.5512820512820513,2.2682957649230957,6.064070701599121,0.005236044010684671,0.1798140142855118,0.16900201647201282,0.11529967927184798
sidhu,clip-vit-b32,abstract,liking,cross,2,regression,,1,140,20,78,0,0,780,108,0.45256410256410257,2.3803818225860596,7.072044849395752,-0.08375913917655753,0.04159671382512897,-0.031694700292646046,-0.022520049880358155
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,1,1,140,20,78,140,20,780,16,0.5538461538461539,2.418987512588501,6.871063232421875,-0.05295960796035448,0.07280297683428216,0.09173833470819069,0.061748523865498166
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,2,1,140,20,78,280,40,780,17,0.4807692307692308,2.4421746730804443,7.171078205108643,-0.09893560133357715,-0.024795555684249848,-0.023703466479518483,-0.02179359665841112
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,3,1,140,20,78,420,60,780,18,0.4807692307692308,2.416015148162842,7.408123970031738,-0.13526183256954094,0.004236545819367166,-0.0626816423570763,-0.03995492720708705
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,4,1,140,20,78,560,80,780,16,0.5269230769230769,2.385420083999634,7.063657283782959,-0.08247386486681862,0.10490651463032918,0.08419749249483681,0.05157817875823964
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,5,1,140,20,78,700,100,780,17,0.46923076923076923,2.421405076980591,7.291022777557373,-0.11731645859630357,-0.013493563477823045,-0.06987503962203331,-0.04721945942655741
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,6,1,140,20,78,840,100,780,21,0.5602564102564103,2.34841251373291,6.989963054656982,-0.07118039698102385,0.12946463120351837,0.09629372403161607,0.06901305608496854
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,7,1,140,20,78,980,100,780,16,0.5525641025641026,2.372011423110962,6.875694751739502,-0.05366940185236624,0.13791904546360456,0.1307422472485927,0.09661827851895596
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,8,1,140,20,78,1120,100,780,16,0.4461538461538462,2.429006576538086,7.200595855712891,-0.1034589768180223,-0.03729466497384237,-0.07302778082044918,-0.04721945942655741
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,9,1,140,20,78,1260,100,780,16,0.5641025641025641,2.364010810852051,6.852229118347168,-0.050073493858434626,0.19985604808971402,0.16799606671558837,0.11623251551152596
sidhu,clip-vit-b32,abstract,liking,cross,2,hinge,10,1,140,20,78,1400,100,780,16,0.4166666666666667,2.434537172317505,7.361987590789795,-0.12819147041612688,-0.08371520511900599,-0.19857122217451123,-0.1423848315016193
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,1,1,140,20,78,140,20,780,16,0.5602564102564103,2.4148876667022705,6.885117530822754,-0.05511342546787801,0.058550181545797386,0.0915195730740149,0.0682866028630215
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,2,1,140,20,78,280,40,780,17,0.4756410256410256,2.438933849334717,7.145212173461914,-0.09497174933244512,-0.034222873673570575,-0.034010999948625054,-0.0312374885437226
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,3,1,140,20,78,420,60,780,16,0.46923076923076923,2.4412343502044678,7.283648490905762,-0.1161864702917117,-0.06637997232246562,-0.10801677395715427,-0.06756014964107446
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,4,1,140,20,78,560,80,780,16,0.48205128205128206,2.4035022258758545,7.200451374053955,-0.10343679709027365,0.041691834667290095,-0.008982095332629695,-0.010170345107258522
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,5,1,140,20,78,700,100,780,17,0.5205128205128206,2.3787152767181396,7.05486536026001,-0.08112637459922989,0.08488218362253974,0.04868089776982542,0.03269039498761668
sidhu,clip-vit-b32,abstract,liking,cross,2,bradley_terry,6,1,140,20,78,840,100,780,18,0.5038461538461538,2.3722410202026367,7.06791353225708,-0.08312606298665015,0.09556946900192997,0.029121034008224935,0.022520049880358155
