dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,cross,3,regression,,0,140,20,76,0,0,760,43,0.6618421052631579,2.300727605819702,7.4497575759887695,-1.7001629917782317,0.4571601614043175,0.3826295023850383,0.2909787492792116
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,1,0,140,20,76,140,20,760,20,0.6776315789473685,2.527387857437134,8.517569541931152,-2.0871918702906385,0.47201412708091084,0.43411830919046285,0.32107999920464725
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,2,0,140,20,76,280,40,760,17,0.6078947368421053,2.2873170375823975,7.563835620880127,-1.7415107415156155,0.36422730355116073,0.28753254443991944,0.2137960571627098
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,3,0,140,20,76,420,60,760,21,0.6881578947368421,2.167184829711914,6.8804473876953125,-1.4938164754639551,0.5355568575114376,0.4800795182939529,0.36970509523804335
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,4,0,140,20,76,560,80,760,16,0.6592105263157895,2.2335429191589355,7.1858062744140625,-1.6044938390393315,0.44014961339416914,0.37421975676295166,0.2832604800675614
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,5,0,140,20,76,700,100,760,16,0.675,2.2946393489837646,7.351881504058838,-1.66468801840543,0.48052923265640857,0.41593432279568604,0.31336172999299705
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,6,0,140,20,76,840,100,760,16,0.6684210526315789,2.2585277557373047,7.164742946624756,-1.5968596670919202,0.49104678390722256,0.43133362520963936,0.3272546145739674
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,7,0,140,20,76,980,100,760,16,0.6684210526315789,2.3168914318084717,7.569875717163086,-1.7436997852966392,0.4646743982384578,0.42090498370145585,0.3164490376776571
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,8,0,140,20,76,1120,100,760,16,0.6592105263157895,2.044121265411377,6.38162899017334,-1.3130202183139725,0.4567517564537411,0.4020526731512814,0.3071871146236769
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,9,0,140,20,76,1260,100,760,25,0.6671052631578948,2.0585811138153076,6.804718017578125,-1.46636871008372,0.4674318972074616,0.3927796754951396,0.30332798001785183
sidhu,clip-vit-b32,representational,beauty,cross,3,hinge,10,0,140,20,76,1400,100,760,16,0.6657894736842105,2.148052215576172,6.7918853759765625,-1.4617177364711265,0.4812342418154003,0.4444494867593176,0.34577846068192775
sidhu,clip-vit-b32,representational,beauty,cross,3,bradley_terry,1,0,140,20,76,140,20,760,16,0.6802631578947368,2.454951763153076,8.35853099822998,-2.0295479810196393,0.42704596954069984,0.4127876298973557,0.3056434607813469
sidhu,clip-vit-b32,representational,beauty,cross,3,bradley_terry,2,0,140,20,76,280,40,760,30,0.6828947368421052,2.284843683242798,7.5467047691345215,-1.7353016831227888,0.4744354647846194,0.44866828299026507,0.3403756722337727
