dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,within,4,regression,,3,140,20,78,0,0,780,64,0.3974358974358974,2.2319791316986084,7.574691295623779,-0.698777176494799,-0.16620038600558473,-0.21301658952879143,-0.1572353492809818
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,1,3,140,20,78,140,20,780,18,0.47692307692307695,1.8028693199157715,4.696366310119629,-0.053254669365022655,0.020591996593793738,0.010346336909403231,0.005743757051360065
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,2,3,140,20,78,280,40,780,41,0.5564102564102564,1.833054780960083,5.2962164878845215,-0.18778318568469166,0.07136140439388328,0.0893605554628755,0.06820711498490079
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,3,3,140,20,78,420,60,780,16,0.5423076923076923,1.7913720607757568,4.832061290740967,-0.08368695987016128,0.15357612151456124,0.13575881230938144,0.08902823429608102
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,4,3,140,20,78,560,80,780,17,0.4807692307692308,1.764328956604004,4.710727214813232,-0.056475390253901914,-0.021449603315886634,0.0032308263955013812,-0.0014359392628400163
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,5,3,140,20,78,700,100,780,16,0.5333333333333333,1.794761061668396,4.664031028747559,-0.04600293481227391,0.05531671378730607,0.05442403987660065,0.03805239046526043
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,6,3,140,20,78,840,100,780,16,0.4987179487179487,1.79546320438385,4.661236763000488,-0.04537606046315745,-0.019838900417425975,0.010000176938456656,0.005025787419940057
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,7,3,140,20,78,980,100,780,16,0.5435897435897435,1.7887930870056152,4.821739196777344,-0.08137197416231401,0.1431044980927254,0.16449008989794728,0.11918295881572136
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,8,3,140,20,78,1120,100,780,16,0.5153846153846153,1.79484224319458,4.660206317901611,-0.04514498302239933,-0.0043193145447730785,0.008384763740705965,-0.004307817788520049
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,9,3,140,20,78,1260,100,780,16,0.5358974358974359,1.79263436794281,4.676442623138428,-0.04878645385022384,0.06589412512767012,0.10824550498896095,0.07610478093052087
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,10,3,140,20,78,1400,100,780,16,0.5666666666666667,1.8425225019454956,5.127827167510986,-0.1500184479965816,0.13758712816343177,0.17087481825096193,0.12277280697282139
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,1,3,140,20,78,140,20,780,16,0.5384615384615384,1.7935818433761597,4.65393590927124,-0.04373887439072899,0.14262687170185018,0.11497639331292216,0.08400244687614096
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,2,3,140,20,78,280,40,780,16,0.558974358974359,1.7915929555892944,4.697600841522217,-0.053531576840405215,0.04900934470788343,0.05977028831677555,0.040206299359520456
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,3,3,140,20,78,420,60,780,16,0.5564102564102564,1.8230901956558228,5.156363010406494,-0.15641818958387232,0.1359163369561429,0.15425913964552626,0.10625950545016122
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,4,3,140,20,78,560,80,780,17,0.49743589743589745,1.7945291996002197,4.661640644073486,-0.045466617198814285,0.058283526634113514,0.06134723929553217,0.043078177885200485
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,5,3,140,20,78,700,100,780,16,0.5243589743589744,1.7917444705963135,4.74263858795166,-0.06363212624307035,0.02786778280096769,0.04118021580297792,0.036616451202420415
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,6,3,140,20,78,840,100,780,16,0.5,1.7900152206420898,4.658110618591309,-0.04467514467539391,-0.05240883046781164,-0.013474597387587108,-0.010769544471300121
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,7,3,140,20,78,980,100,780,17,0.5435897435897435,1.7964890003204346,4.605291366577148,-0.03282925821132676,0.1134549167145451,0.151105237688013,0.10913138397584124
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,8,3,140,20,78,1120,100,780,16,0.517948717948718,1.793086290359497,4.660119533538818,-0.045125507414880195,0.01543718724133214,0.027872288031031756,0.015795331891240178
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,9,3,140,20,78,1260,100,780,16,0.5153846153846153,1.8064191341400146,4.694912433624268,-0.05292854893258947,0.02622451088973321,0.037064758370613064,0.025128937099700287
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,10,3,140,20,78,1400,100,780,16,0.5564102564102564,1.8533649444580078,5.376278877258301,-0.20573890994807598,0.15751726224880258,0.16218235675830345,0.10984935360726125
sidhu,clip-vit-b32,abstract,liking,within,4,regression,,4,140,20,78,0,0,780,67,0.46025641025641023,2.0827088356018066,6.2047648429870605,-0.4459088801196418,-0.012207043354464986,-0.07816136925182525,-0.057638675246582755
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,1,4,140,20,78,140,20,780,16,0.5064102564102564,1.7518783807754517,4.454509258270264,-0.03804332560476231,0.009341310331365094,-0.023851277977534995,-0.023775953539215387
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,2,4,140,20,78,280,40,780,17,0.49230769230769234,1.719130277633667,4.477579593658447,-0.04341944561159994,0.0030349641674547456,0.021285244843857208,0.007925317846405128
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,3,4,140,20,78,420,60,780,25,0.44871794871794873,2.0667967796325684,6.106616973876953,-0.42303742539420175,-0.1100107970451063,-0.1395408818093978,-0.10951348296850721
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,4,4,140,20,78,560,80,780,16,0.4717948717948718,2.110095977783203,6.737317085266113,-0.5700107242101926,-0.07272820193338703,-0.08791229515980084,-0.058359158687165034
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,5,4,140,20,78,700,100,780,17,0.4782051282051282,1.864052653312683,5.0487871170043945,-0.17652909686813012,-0.0676545025780797,-0.0598398926773659,-0.06052060900891189
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,6,4,140,20,78,840,100,780,16,0.48333333333333334,1.7868090867996216,4.599756717681885,-0.07189066070612782,-0.07909303615087993,-0.0730293029844697,-0.07060737717706386
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,7,4,140,20,78,980,100,780,17,0.5166666666666667,1.7521194219589233,4.443034648895264,-0.03536939022140073,0.03866020428540651,0.009135077955892907,0.008645801286987413
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,8,4,140,20,78,1120,100,780,16,0.48205128205128206,1.7495752573013306,4.501309871673584,-0.048949390461215714,-0.04564752243368275,-0.03986332473168436,-0.04322900643493706
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,9,4,140,20,78,1260,100,780,17,0.4551282051282051,1.9177520275115967,5.401360988616943,-0.25869002729181667,-0.13728115525100293,-0.13335674195723438,-0.10447009888443125
sidhu,clip-vit-b32,abstract,liking,within,4,hinge,10,4,140,20,78,1400,100,780,16,0.4756410256410256,1.7742270231246948,4.499937057495117,-0.04862929381205183,-0.0741057927152724,-0.0806504213914927,-0.057638675246582755
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,1,4,140,20,78,140,20,780,16,0.49230769230769234,1.7323741912841797,4.403200626373291,-0.026086623961209643,-0.014166795161145274,-0.044405203378294025,-0.033142238266785085
sidhu,clip-vit-b32,abstract,liking,within,4,bradley_terry,2,4,140,20,78,280,40,780,16,0.4846153846153846,1.7316653728485107,4.5507330894470215,-0.060466428084726465,0.005622769043839071,0.03274258278572851,0.015130152252227972
