dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,liking,within,5,regression,,0,140,20,76,0,0,760,63,0.6460526315789473,1.5726823806762695,3.7183408737182617,-0.1330591490217352,0.40073193426360376,0.37425502526933363,0.27461320366304337
sidhu,clip-vit-b32,representational,liking,within,5,hinge,1,0,140,20,76,140,20,760,16,0.5368421052631579,1.4651517868041992,3.3415138721466064,-0.018231861149718753,0.18967084497853648,0.10544624575725595,0.08390959000815214
sidhu,clip-vit-b32,representational,liking,within,5,hinge,2,0,140,20,76,280,40,760,16,0.5276315789473685,1.5164445638656616,3.5808157920837402,-0.09115227738563614,0.12041544569001417,0.10707084554045307,0.07017892982499997
sidhu,clip-vit-b32,representational,liking,within,5,hinge,3,0,140,20,76,420,60,760,16,0.5802631578947368,1.4172080755233765,3.1723787784576416,0.03330730546584215,0.2445752114726929,0.183371493477788,0.14493474637771733
sidhu,clip-vit-b32,representational,liking,within,5,hinge,4,0,140,20,76,560,80,760,16,0.6736842105263158,1.3079906702041626,2.787100076675415,0.1507101512349397,0.4230981108994456,0.4065665098462542,0.3020745240293477
sidhu,clip-vit-b32,representational,liking,within,5,hinge,5,0,140,20,76,700,100,760,18,0.6657894736842105,1.2945672273635864,2.86629581451416,0.12657741547197654,0.38967677525943145,0.381086675639701,0.28986949275543467
sidhu,clip-vit-b32,representational,liking,within,5,hinge,6,0,140,20,76,840,100,760,16,0.5697368421052632,1.3823754787445068,3.220975399017334,0.018498869228264603,0.20560654160181002,0.14385345088822382,0.10069150800978256
sidhu,clip-vit-b32,representational,liking,within,5,hinge,7,0,140,20,76,980,100,760,16,0.5434210526315789,1.493521809577942,3.4917736053466797,-0.06401918643753968,0.18787257994745232,0.155725526226972,0.11899905492065213
sidhu,clip-vit-b32,representational,liking,within,5,hinge,8,0,140,20,76,1120,100,760,16,0.6684210526315789,1.3046001195907593,2.9198296070098877,0.11026454702430633,0.4071577410741156,0.39415290124644026,0.2959720083923912
sidhu,clip-vit-b32,representational,liking,within,5,hinge,9,0,140,20,76,1260,100,760,16,0.6078947368421053,1.360539436340332,2.951160430908203,0.1007173532587633,0.3389611722459449,0.28219437088816335,0.21206241838423906
