dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,within,5,regression,,0,140,20,78,0,0,780,46,0.5858974358974359,1.5519249439239502,3.9570069313049316,-0.06448666385646673,0.24421803292989352,0.2317175932545199,0.167611591141394
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,1,0,140,20,78,140,20,780,16,0.5423076923076923,1.579258680343628,3.7204442024230957,-0.0008481728004972044,0.10435688322922942,0.11259154511806445,0.07836386079337904
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,2,0,140,20,78,280,40,780,16,0.6089743589743589,1.4678930044174194,3.386759042739868,0.08891748458914717,0.3078753057116046,0.3118810239840729,0.23218921716556748
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,3,0,140,20,78,420,60,780,16,0.6141025641025641,1.546366810798645,3.6466431617736816,0.01900519803966494,0.22116788049061142,0.26814616126255814,0.20824470414536836
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,4,0,140,20,78,560,80,780,16,0.6051282051282051,1.552813172340393,3.538125514984131,0.04819791901792381,0.2630115980257415,0.24876132652099261,0.18792814764338117
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,5,0,140,20,78,700,100,780,17,0.6115384615384616,1.5987268686294556,3.4912638664245605,0.060804365980634434,0.35045765333961754,0.32619775992791006,0.24379867802384586
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,6,0,140,20,78,840,100,780,16,0.6333333333333333,1.5229263305664062,3.490114688873291,0.06111339245069458,0.2840412665495933,0.27232669961093825,0.20606793023444114
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,7,0,140,20,78,980,100,780,16,0.591025641025641,1.5051419734954834,3.5550358295440674,0.04364883669734576,0.23422849769667664,0.20581111868948146,0.15309976506854606
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,8,0,140,20,78,1120,100,780,16,0.6576923076923077,1.492050290107727,3.3591582775115967,0.09634251177396647,0.3519105780026166,0.3579312617908444,0.2684687823476874
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,9,0,140,20,78,1260,100,780,16,0.5282051282051282,1.6098387241363525,3.956279993057251,-0.06429101287897909,0.13142246010511371,0.1295195096302743,0.09795482599172378
sidhu,clip-vit-b32,abstract,liking,within,5,hinge,10,0,140,20,78,1400,100,780,16,0.6051282051282051,1.5926265716552734,3.6114017963409424,0.028485650144707497,0.26727873625350185,0.23683714483192078,0.1835745998215268
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,1,0,140,20,78,140,20,780,16,0.5435897435897435,1.5821808576583862,3.734405517578125,-0.0046038943837583,0.09300564686736834,0.11421230767774411,0.0863453651334454
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,2,0,140,20,78,280,40,780,20,0.6038461538461538,1.533738374710083,3.402852773666382,0.08458800179212345,0.35092550564024805,0.3030954618550157,0.2263844867364283
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,3,0,140,20,78,420,60,780,16,0.6397435897435897,1.491872787475586,3.4151060581207275,0.08129187909309543,0.30886016318072507,0.3470232725003019,0.2503289997566274
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,4,0,140,20,78,560,80,780,16,0.6,1.5688337087631226,3.5028929710388184,0.05767595855857832,0.2843753526885848,0.262010417286628,0.19373287807252038
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,5,0,140,20,78,700,100,780,16,0.6205128205128205,1.582014560699463,3.4940550327301025,0.06005343372810701,0.34179604985638434,0.2814724311977021,0.21477502587814992
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,6,0,140,20,78,840,100,780,16,0.6217948717948718,1.5533148050308228,3.534832715988159,0.04908366762557581,0.27224918709157464,0.2337371148566605,0.17123954765960603
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,7,0,140,20,78,980,100,780,16,0.6025641025641025,1.5059250593185425,3.4633960723876953,0.06830109152357677,0.28040694474839256,0.24922440153804395,0.193007286768878
sidhu,clip-vit-b32,abstract,liking,within,5,bradley_terry,8,0,140,20,78,1120,100,780,16,0.6333333333333333,1.5226970911026,3.401414632797241,0.08497488428341893,0.35555364548599755,0.31244700456046903,0.24089631280927626
