dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,3,140,20,78,560,80,780,19,0.6333333333333333,2.2561187744140625,7.186581134796143,-0.003077875943850561,0.3858625002176268,0.35105450924799153,0.2676124145642433
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,3,140,20,78,700,100,780,16,0.5948717948717949,2.5810139179229736,9.09487247467041,-0.2694301655551461,0.2415566587151261,0.21408241131145606,0.1478720889101614
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,6,3,140,20,78,840,100,780,16,0.6153846153846154,2.320558547973633,7.577919006347656,-0.057699440431132176,0.36938621738227084,0.3329056098031186,0.22649676057458867
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,7,3,140,20,78,980,100,780,16,0.5807692307692308,2.404747724533081,8.022375106811523,-0.11973489733164544,0.3439329939792515,0.3172134359386644,0.23515268773030543
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,8,3,140,20,78,1120,100,780,16,0.6371794871794871,2.3341095447540283,7.576428413391113,-0.05749132523884226,0.3648195046748697,0.3303974344723247,0.2495792329898334
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,9,3,140,20,78,1260,100,780,16,0.5820512820512821,2.4643945693969727,8.533541679382324,-0.1910817320906224,0.30256936793011846,0.2647861403062746,0.1918730519517216
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,10,3,140,20,78,1400,100,780,17,0.6358974358974359,2.398895025253296,7.946361064910889,-0.10912520539844728,0.3698548231695895,0.3402629241067808,0.24885790572685698
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,1,3,140,20,78,140,20,780,85,0.6371794871794871,2.3740556240081787,8.101598739624023,-0.13079251575435547,0.3429733708326239,0.3003250553779853,0.21134888805208435
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,2,3,140,20,78,280,40,780,20,0.6205128205128205,2.4751036167144775,8.497490882873535,-0.1860500444583555,0.31640048447297886,0.3249437609325472,0.23515268773030543
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,3,3,140,20,78,420,60,780,31,0.5692307692307692,2.3668458461761475,7.987339973449707,-0.11484486682218753,0.296918544525397,0.24819359581025333,0.18249579753302844
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,4,3,140,20,78,560,80,780,19,0.6307692307692307,2.2719902992248535,7.395637512207031,-0.03225719770807478,0.3706488087118487,0.34671986777887587,0.2539071965676918
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,5,3,140,20,78,700,100,780,18,0.6141025641025641,2.412554979324341,8.059405326843262,-0.1249033090066829,0.33929515795898624,0.3147309854830581,0.2200048152078011
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,6,3,140,20,78,840,100,780,16,0.6679487179487179,2.2383482456207275,6.960961818695068,0.028413343189114926,0.44059882437068154,0.4234571704635759,0.30223612318711035
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,7,3,140,20,78,980,100,780,16,0.6064102564102564,2.3582589626312256,7.681084156036377,-0.0720987812783358,0.3907959209755063,0.3667724079876334,0.26112046919745574
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,8,3,140,20,78,1120,100,780,16,0.6217948717948718,2.3390629291534424,7.631152153015137,-0.06512945087263788,0.356075481249718,0.3130074188454869,0.23226737867839983
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,9,3,140,20,78,1260,100,780,16,0.5858974358974359,2.4866316318511963,8.469016075134277,-0.18207551835532532,0.2898657064361032,0.25766034987930114,0.18610243384791045
sidhu,clip-vit-b32,abstract,beauty,cross,1,bradley_terry,10,3,140,20,78,1400,100,780,16,0.6076923076923076,2.411104917526245,7.865994930267334,-0.09790793063265113,0.33715936000226066,0.2908711637465314,0.21351286984101353
sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,4,140,20,78,0,0,780,52,0.6551282051282051,2.434447765350342,7.622940540313721,-0.01902725511815495,0.30969314025423955,0.3486329840340416,0.26179250320802283
sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,4,140,20,78,140,20,780,16,0.5858974358974359,2.620474100112915,8.69483470916748,-0.1623170389742823,0.21477010277340014,0.225916831950209,0.15366081710036122
