dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,cross,4,regression,,0,140,20,78,0,0,780,94,0.4948717948717949,2.6681814193725586,9.593400955200195,-1.280555247159274,-0.07592905313504161,-0.039700073249080835,-0.015397663156987165
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,1,0,140,20,78,140,20,780,19,0.44743589743589746,2.593930721282959,9.343795776367188,-1.2212189522324222,-0.16200563644088106,-0.15346343595413547,-0.1099321532370944
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,2,0,140,20,78,280,40,780,16,0.5012820512820513,2.5913636684417725,9.323857307434082,-1.2164788666679818,-0.06595684611238539,-0.05213994146252588,-0.036882774538829724
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,3,0,140,20,78,420,60,780,16,0.49743589743589745,2.5569841861724854,9.142080307006836,-1.173266816481744,-0.07439349229935033,-0.05389329737326865,-0.035450433780040216
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,4,0,140,20,78,560,80,780,16,0.4846153846153846,2.6068942546844482,9.374910354614258,-1.2286153885503976,-0.10491871607518988,-0.07396090370936109,-0.05335469326490901
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,5,0,140,20,78,700,100,780,16,0.4307692307692308,2.623441457748413,9.59484577178955,-1.280898786801603,-0.1531217311930959,-0.1326663311734274,-0.09775725678738363
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,6,0,140,20,78,840,100,780,16,0.44871794871794873,2.6104886531829834,9.37243938446045,-1.2280283621649888,-0.15849450844689272,-0.12613923982686676,-0.09274406413162037
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,7,0,140,20,78,980,100,780,17,0.4987179487179487,2.531139373779297,8.904888153076172,-1.1168810573333685,-0.062218485109042376,-0.030408566743976802,-0.02542404846851369
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,8,0,140,20,78,1120,100,780,16,0.44871794871794873,2.5497870445251465,9.005403518676758,-1.1407756177861637,-0.09193770212732488,-0.06587242972695649,-0.05120618212672476
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,9,0,140,20,78,1260,100,780,16,0.4512820512820513,2.5791478157043457,9.215519905090332,-1.1907247642573986,-0.15167361952080682,-0.12310606208346503,-0.08844704185525185
sidhu,clip-vit-b32,abstract,liking,cross,4,hinge,10,0,140,20,78,1400,100,780,16,0.49230769230769234,2.615004777908325,9.37208366394043,-1.2279432175115774,-0.07555849370692158,-0.06628197271340736,-0.05335469326490901
