dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,within,3,regression,,0,140,20,78,0,0,780,21,0.5576923076923077,2.753864049911499,11.443204879760742,-1.6133805762438351,0.1244762132419055,0.12594532664557628,0.09662720646445659
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,1,0,140,20,78,140,20,780,16,0.6653846153846154,1.678576946258545,4.2046217918396,0.03975531048532022,0.365425662819689,0.44128866661038685,0.3213749311299334
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,2,0,140,20,78,280,40,780,16,0.6948717948717948,1.6945993900299072,4.348966121673584,0.006790107943919987,0.46703775846799545,0.46138564423347406,0.3421318865926685
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,3,0,140,20,78,420,60,780,17,0.7282051282051282,1.4954497814178467,3.3557145595550537,0.2336274378753227,0.569640122808778,0.5970722447460372,0.43804333597220324
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,4,0,140,20,78,560,80,780,16,0.732051282051282,1.4684690237045288,3.1464931964874268,0.28140904627156516,0.6026691440674767,0.6234671287325377,0.4545057489254069
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,5,0,140,20,78,700,100,780,16,0.7346153846153847,1.5480812788009644,3.6248419284820557,0.17216462928476683,0.5732868767481705,0.6133162349394752,0.4566530201801726
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,6,0,140,20,78,840,100,780,16,0.708974358974359,1.914434552192688,5.2615485191345215,-0.20162393211451457,0.5842425892435585,0.5831579678821546,0.4337487934626718
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,7,0,140,20,78,980,100,780,16,0.6717948717948717,1.504564881324768,3.447317361831665,0.21270735758877557,0.4660806749511721,0.46101442617546795,0.3263852307243867
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,8,0,140,20,78,1120,100,780,16,0.7064102564102565,1.5084046125411987,3.4880712032318115,0.2034002047854967,0.4792122285361984,0.49740659648275265,0.36432035622524744
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,9,0,140,20,78,1260,100,780,17,0.7307692307692307,1.4544609785079956,3.2927069664001465,0.24801699483633532,0.5340098418080288,0.5427592026729423,0.3915191254522797
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,10,0,140,20,78,1400,100,780,16,0.7564102564102564,1.5256296396255493,3.512474536895752,0.19782675545620432,0.58687968021286,0.6036261635632478,0.45235847767064125
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,1,0,140,20,78,140,20,780,16,0.6666666666666666,1.6674840450286865,4.168102741241455,0.04809558277281478,0.3831531567516322,0.42687516546159954,0.3142173602807144
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,2,0,140,20,78,280,40,780,16,0.708974358974359,1.7053241729736328,4.35197639465332,0.006102670039493607,0.4734122816444142,0.4750695098889392,0.367183384564935
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,3,0,140,20,78,420,60,780,17,0.708974358974359,1.5241223573684692,3.588284730911255,0.18051341621125716,0.5115111627710576,0.5493643239809124,0.3915191254522797
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,4,0,140,20,78,560,80,780,16,0.7461538461538462,1.3974567651748657,2.923532009124756,0.33232847435637514,0.5992450118646957,0.6165035899892515,0.4516427205857193
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,5,0,140,20,78,700,100,780,16,0.7397435897435898,1.6232596635818481,3.9139091968536377,0.1061479354228424,0.5828488306724466,0.6327475801826894,0.468105133538923
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,6,0,140,20,78,840,100,780,16,0.7217948717948718,1.744317889213562,4.445580005645752,-0.015274325429891045,0.5944379128532091,0.6016676682916985,0.4409063643118908
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,7,0,140,20,78,980,100,780,16,0.6807692307692308,1.551506757736206,3.6291511058807373,0.1711804330905342,0.45801051929447567,0.48120100815738426,0.3550155141212627
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,8,0,140,20,78,1120,100,780,16,0.732051282051282,1.4524548053741455,3.301816463470459,0.24593657217028342,0.5072487767743041,0.56185773172622,0.4065500242356396
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,9,0,140,20,78,1260,100,780,17,0.735897435897436,1.5430384874343872,3.6101293563842773,0.17552446504135044,0.5337162558953423,0.57319908342944,0.42229668010392135
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,10,0,140,20,78,1400,100,780,16,0.7653846153846153,1.6153466701507568,3.9249653816223145,0.10362274313494135,0.6112051227191841,0.6356021190425292,0.48242027523736103
sidhu,clip-vit-b32,abstract,beauty,within,3,regression,,1,140,20,78,0,0,780,22,0.5512820512820513,2.5110881328582764,8.882193565368652,-1.637090679790131,0.11530319914163556,0.1160914838416164,0.08457067276841283
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,1,1,140,20,78,140,20,780,20,0.6128205128205129,1.6846084594726562,4.174106121063232,-0.23927683111605824,0.3352563645457849,0.27667458653231153,0.20705233677783833
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,2,1,140,20,78,280,40,780,17,0.5641025641025641,1.5111936330795288,3.594038724899292,-0.06705706710977877,0.30110664664243814,0.25731524352657303,0.18736778363346637
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,3,1,140,20,78,420,60,780,17,0.5948717948717949,1.662453293800354,4.140722751617432,-0.22936541764263163,0.31620722354091413,0.250599527473882,0.19538741639598828
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,4,1,140,20,78,560,80,780,20,0.632051282051282,1.6507010459899902,4.033755302429199,-0.19760710616124988,0.4069521955825621,0.3727868151171719,0.27266751392574484
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,5,1,140,20,78,700,100,780,16,0.6410256410256411,1.5622351169586182,3.6089110374450684,-0.07147247991240846,0.34681392954371404,0.32213481827360524,0.23402746516086656
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,6,1,140,20,78,840,100,780,20,0.6384615384615384,1.6497399806976318,4.100192546844482,-0.2173319230327999,0.3774460255954182,0.3623903700740634,0.2617316510677604
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,7,1,140,20,78,980,100,780,16,0.6012820512820513,1.5377393960952759,3.544365167617798,-0.05230907550531194,0.3341826984542422,0.2872905838309886,0.2121557394448977
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,8,1,140,20,78,1120,100,780,16,0.6358974358974359,1.5547964572906494,3.5563459396362305,-0.055866209263761846,0.358987682240695,0.32527312404438213,0.23913086782792595
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,9,1,140,20,78,1260,100,780,16,0.5935897435897436,1.9073055982589722,5.132974624633789,-0.5239613189023498,0.2547920841097948,0.2429281133675386,0.1808062659186757
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,10,1,140,20,78,1400,100,780,16,0.5717948717948718,1.663654088973999,4.184915542602539,-0.24248618348138962,0.30509936334055965,0.24070676113472542,0.17278663315615383
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,1,1,140,20,78,140,20,780,21,0.6384615384615384,1.584096908569336,3.679278612136841,-0.09236439410278674,0.37473681778647006,0.33572122844174196,0.24642144306658223
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,2,1,140,20,78,280,40,780,17,0.5717948717948718,1.5082470178604126,3.5342633724212646,-0.0493099883091368,0.31086496592070034,0.26893859823315386,0.1961164739198539
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,3,1,140,20,78,420,60,780,16,0.6115384615384616,1.6179524660110474,3.900226354598999,-0.15796291662309003,0.3232093736423849,0.2827187309797335,0.20996856687330084
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,4,1,140,20,78,560,80,780,16,0.6025641025641025,1.5409256219863892,3.5702953338623047,-0.06000763885174942,0.2976799156022025,0.29821653725517455,0.21507196954036023
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,5,1,140,20,78,700,100,780,16,0.6307692307692307,1.5464054346084595,3.6576294898986816,-0.08593679222603767,0.3473791688302299,0.31884153444007407,0.2332984076370009
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,6,1,140,20,78,840,100,780,17,0.6333333333333333,1.600290298461914,3.7482006549835205,-0.11282706287116784,0.35398090440867236,0.3374130722934776,0.2456923855427166
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,7,1,140,20,78,980,100,780,16,0.6,1.579477071762085,3.5789027214050293,-0.06256318172425712,0.3282930914501776,0.29758371016559404,0.2223625447790165
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,8,1,140,20,78,1120,100,780,16,0.6448717948717949,1.51682710647583,3.4905803203582764,-0.03634047908387483,0.3870892388513312,0.3638626616702303,0.26756411125868546
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,9,1,140,20,78,1260,100,780,16,0.6141025641025641,1.6705145835876465,4.034677028656006,-0.1978809862050992,0.3102557976353637,0.29363176956535664,0.21361385449262899
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,10,1,140,20,78,1400,100,780,16,0.5974358974358974,1.7617592811584473,4.570823669433594,-0.35706083156089186,0.30919018321719705,0.26893859823315386,0.19684553144371952
sidhu,clip-vit-b32,abstract,beauty,within,3,regression,,2,140,20,78,0,0,780,56,0.5717948717948718,1.8755642175674438,5.608392715454102,-0.2005721159088567,0.1657556986556301,0.19449721749695867,0.13815404148408988
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,1,2,140,20,78,140,20,780,23,0.6282051282051282,1.7992852926254272,4.942342758178711,-0.057992847638855816,0.3317010973551078,0.37210220459855364,0.2688113520349346
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,2,2,140,20,78,280,40,780,20,0.6820512820512821,1.6432344913482666,3.8010852336883545,0.18631281589019355,0.4625863350684085,0.4444664224693813,0.3216454557549483
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,3,2,140,20,78,420,60,780,20,0.7051282051282052,1.6011943817138672,3.7511589527130127,0.19700051595158885,0.48954152705573506,0.48511774754649056,0.36805379010360895
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,4,2,140,20,78,560,80,780,16,0.6961538461538461,1.6102207899093628,3.885047674179077,0.16833928897631234,0.4389212775731721,0.45381405336946523,0.33878084074522297
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,5,2,140,20,78,700,100,780,16,0.6551282051282051,1.694135069847107,4.170532703399658,0.10722635653973767,0.3726263227581512,0.38551624675202567,0.27666507015547714
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,6,2,140,20,78,840,99,780,17,0.6948717948717948,1.6196253299713135,3.7528278827667236,0.196643250691235,0.4580993723229767,0.43908290316851223,0.33592494324684385
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,7,2,140,20,78,980,100,780,16,0.6756410256410257,1.6196085214614868,4.089571475982666,0.12455746993522632,0.4028071999009626,0.3934316824936836,0.2923725063965623
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,8,2,140,20,78,1120,100,780,16,0.6782051282051282,1.600221872329712,3.63775634765625,0.22127613662221624,0.5193656120852665,0.4985445771567343,0.37376558510036717
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,9,2,140,20,78,1260,100,780,16,0.6782051282051282,1.6437896490097046,4.017225742340088,0.14004420185768274,0.4062475939972501,0.4318963524628389,0.32093148138035354
sidhu,clip-vit-b32,abstract,beauty,within,3,hinge,10,2,140,20,78,1400,100,780,16,0.6538461538461539,1.6840426921844482,4.373898029327393,0.06369247673638323,0.4114674451375322,0.3977794177960483,0.2952284038949414
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,1,2,140,20,78,140,20,780,20,0.6525641025641026,1.75294828414917,4.422946453094482,0.05319286037935089,0.4126991853263462,0.4001323098420338,0.29094455764737276
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,2,2,140,20,78,280,40,780,19,0.6717948717948717,1.653902292251587,4.022377014160156,0.1389415396989101,0.42525778155595617,0.4106435993083389,0.3037960963900788
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,3,2,140,20,78,420,60,780,17,0.6628205128205128,1.6282018423080444,3.8672046661376953,0.17215883379867414,0.4336873315323828,0.41063081185156725,0.2930864807711571
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,4,2,140,20,78,560,80,780,17,0.7115384615384616,1.609594464302063,3.9491260051727295,0.15462226288369652,0.4335160307764454,0.4447733214319011,0.3402087894944125
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,5,2,140,20,78,700,100,780,16,0.6653846153846154,1.7080172300338745,4.2977375984191895,0.07999589776617255,0.32857524437713437,0.3748515078044607,0.27595109578088234
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,6,2,140,20,78,840,99,780,16,0.6935897435897436,1.6007436513900757,3.7923710346221924,0.18817829631633198,0.4586159930076974,0.43684509823347156,0.33235507137386994
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,7,2,140,20,78,980,100,780,16,0.6846153846153846,1.6158673763275146,3.9753739833831787,0.1490033006468302,0.42299351445581124,0.40601453995699777,0.303082122015484
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,8,2,140,20,78,1120,100,780,16,0.6884615384615385,1.6036676168441772,3.718315362930298,0.20403114754225915,0.502184903863963,0.4823428694270402,0.3637699438560403
sidhu,clip-vit-b32,abstract,beauty,within,3,bradley_terry,9,2,140,20,78,1260,100,780,16,0.6692307692307692,1.6164637804031372,4.023306846618652,0.13874250821110612,0.41153346866121865,0.4241983034862992,0.3037960963900788
