dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,cross,1,regression,,0,140,20,78,0,0,780,79,0.5,1.8914822340011597,5.115015506744385,-0.3159572057231326,-0.0034769503262168655,-0.0007674111587917167,-0.004651526613638997
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,1,0,140,20,78,140,20,780,16,0.46794871794871795,1.7810757160186768,4.517183780670166,-0.1621509935919423,-0.11339554769801907,-0.09356021044269013,-0.06404794337241389
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,2,0,140,20,78,280,40,780,16,0.4717948717948718,1.7790290117263794,4.495540142059326,-0.15658272644546178,-0.10590966725430917,-0.09660427470589726,-0.07048851868360635
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,3,0,140,20,78,420,60,780,16,0.5,1.799978256225586,4.7075324058532715,-0.2111226434677249,-0.08918229233881902,-0.103114479369647,-0.06619480180947804
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,4,0,140,20,78,560,80,780,16,0.4653846153846154,1.7922658920288086,4.670280456542969,-0.20153872889219415,-0.11500877793878317,-0.13540969896879843,-0.09625081992837618
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,5,0,140,20,78,700,100,780,16,0.5192307692307693,1.791068434715271,4.573157787322998,-0.17655160651142632,-0.01096954316017218,-0.005947436480635804,0.004651526613638997
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,6,0,140,20,78,840,100,780,16,0.45256410256410257,1.7889165878295898,4.613279342651367,-0.1868737662970512,-0.08895464301167522,-0.0897359448347114,-0.05975422649828558
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,7,0,140,20,78,980,100,780,16,0.43205128205128207,1.7959439754486084,4.605559825897217,-0.18488800333395594,-0.15053927655389998,-0.1657991808569504,-0.11414130690391078
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,8,0,140,20,78,1120,100,780,16,0.45256410256410257,1.782551646232605,4.53416109085083,-0.16651882073445634,-0.030602223463120026,-0.03004414686669571,-0.024688872026237756
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,9,0,140,20,78,1260,100,780,16,0.49743589743589745,1.7881191968917847,4.6411662101745605,-0.19404824248534203,-0.007684293126658304,0.006510204663749729,0.008229624008745919
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,10,0,140,20,78,1400,100,780,16,0.42435897435897435,1.820634126663208,4.831278324127197,-0.24295884888695518,-0.15954262646482675,-0.1531624771088468,-0.11271006794586802
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,1,0,140,20,78,140,20,780,16,0.4576923076923077,1.783634901046753,4.540430545806885,-0.16813183546533872,-0.12498573235643562,-0.10702827627948476,-0.07621347451577742
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,2,0,140,20,78,280,40,780,16,0.43974358974358974,1.7871050834655762,4.571139335632324,-0.17603236983819648,-0.16163722083729226,-0.15523448723758443,-0.11414130690391078
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,3,0,140,20,78,420,60,780,16,0.4935897435897436,1.7914780378341675,4.650275707244873,-0.1963919570071908,-0.05340258944488596,-0.06681593155879881,-0.04615745639687928
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,4,0,140,20,78,560,80,780,16,0.44871794871794873,1.793664574623108,4.666184425354004,-0.20048503587399447,-0.11118646373870433,-0.14284079702309818,-0.10555387315565418
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,5,0,140,20,78,700,100,780,16,0.491025641025641,1.7873984575271606,4.5483717918396,-0.17017485077920513,-0.07798429272588692,-0.07150992981340813,-0.054029270666114515
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,6,0,140,20,78,840,100,780,16,0.4756410256410256,1.782326579093933,4.558982849121094,-0.17290473735831924,-0.06337082534264482,-0.047182996079710715,-0.029698208379387445
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,7,0,140,20,78,980,100,780,16,0.44487179487179485,1.7954046726226807,4.592720985412598,-0.18158471896188377,-0.11851298291003332,-0.11934522537809181,-0.07979157191088433
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,8,0,140,20,78,1120,100,780,16,0.45,1.7825711965560913,4.526670455932617,-0.164591628983503,-0.06940127695634146,-0.09730773493478968,-0.06118546545632835
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,9,0,140,20,78,1260,100,780,16,0.48717948717948717,1.7931146621704102,4.644916534423828,-0.1950133990596148,-0.04819002334261313,-0.040813483461739464,-0.023257633068194984
sidhu,clip-vit-b32,abstract,liking,cross,1,bradley_terry,10,0,140,20,78,1400,100,780,16,0.46153846153846156,1.7971820831298828,4.673476219177246,-0.20236086167451317,-0.09176589194248663,-0.09387996509218667,-0.06476356285143527
sidhu,clip-vit-b32,abstract,liking,cross,1,regression,,1,140,20,78,0,0,780,63,0.441025641025641,1.9784613847732544,5.712107181549072,-0.6343334085793408,-0.15248046132865056,-0.15916969000183226,-0.1126776346715801
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,1,1,140,20,78,140,20,780,22,0.47435897435897434,2.045520305633545,6.148540496826172,-0.7592042389832079,-0.0828629482184624,-0.05829903676282108,-0.040908440613248824
sidhu,clip-vit-b32,abstract,liking,cross,1,hinge,2,1,140,20,78,280,40,780,16,0.4564102564102564,1.9167382717132568,5.510558128356934,-0.5766664934464809,-0.1333779256492562,-0.11666211025319359,-0.08181688122649765
