dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,2,regression,,0,140,20,78,0,0,780,103,0.5769230769230769,1.896020770072937,5.264822483062744,0.052247810698137664,0.3095353012072337,0.2460108362796756,0.1732412480113498
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,1,0,140,20,78,140,20,780,16,0.5987179487179487,1.948301076889038,5.755463123321533,-0.036075278100135444,0.20783406286500394,0.21074800775125135,0.16334174812498697
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,2,0,140,20,78,280,40,780,38,0.5974358974358974,1.9711188077926636,5.686252593994141,-0.023616365709401288,0.3489414999676228,0.260077707840924,0.18667628357141366
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,3,0,140,20,78,420,60,780,20,0.632051282051282,1.8332834243774414,5.046158790588379,0.09161089598085748,0.38078191789099947,0.3482921689371664,0.24819460429381138
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,4,0,140,20,78,560,80,780,18,0.5717948717948718,1.96854829788208,5.6559224128723145,-0.018156383210994997,0.3233195524480834,0.2413558878482561,0.1697057123376488
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,5,0,140,20,78,700,100,780,19,0.6435897435897436,1.8622493743896484,5.320378303527832,0.04224696987697474,0.39197898785278085,0.32344877292509755,0.22910271165582585
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,6,0,140,20,78,840,100,780,17,0.6141025641025641,1.9767217636108398,5.856292724609375,-0.05422624318154523,0.32632657603244297,0.23436708855944002,0.1675843909334282
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,7,0,140,20,78,980,100,780,17,0.6269230769230769,1.8661288022994995,5.233645915985107,0.057860099046231905,0.38942235955619253,0.3244690355949977,0.23546667586848768
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,8,0,140,20,78,1120,100,780,23,0.5833333333333334,2.347301721572876,8.700689315795898,-0.5662630956496206,0.305660817262833,0.2185785237427351,0.15556356964284473
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,9,0,140,20,78,1260,100,780,23,0.6230769230769231,1.8928042650222778,5.4085845947265625,0.026368283481583044,0.3927223802602384,0.31264674190752967,0.21849610463472283
sidhu,clip-vit-b32,abstract,beauty,cross,2,hinge,10,0,140,20,78,1400,100,780,18,0.6461538461538462,1.828951120376587,4.908244609832764,0.11643760548388682,0.39713956081686774,0.3383701144723874,0.24465906862011036
