dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,within,4,regression,,0,140,20,76,0,0,760,17,0.6578947368421053,2.3201982975006104,8.368756294250488,-0.5966285630545438,0.40631023996093063,0.407596885653484,0.296048354822373
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,1,0,140,20,76,140,20,760,16,0.5973684210526315,1.9720925092697144,5.236610412597656,0.0009359267802853122,0.3289708270576739,0.31529957322326024,0.22363907568110472
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,2,0,140,20,76,280,40,760,16,0.625,1.9661474227905273,5.092443466186523,0.028440848529454055,0.38787027567377663,0.3695351398139478,0.26059797857612704
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,3,0,140,20,76,420,60,760,25,0.6328947368421053,1.8720988035202026,5.336210250854492,-0.01806614901595527,0.41323144091438735,0.3699640435293334,0.267386348495621
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,4,0,140,20,76,560,80,760,17,0.656578947368421,1.90296471118927,5.49446439743042,-0.04825854985920852,0.4417958491776517,0.4009696314705913,0.28473440495654984
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,5,0,140,20,76,700,100,760,16,0.6302631578947369,1.9609630107879639,5.666755676269531,-0.08112908360607074,0.3878976217965828,0.36341980296877335,0.2621065052249035
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,6,0,140,20,76,840,100,760,16,0.6394736842105263,1.836980938911438,5.616166591644287,-0.07147743036498944,0.4114457646937808,0.3980918258963915,0.2869971949297145
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,7,0,140,20,76,980,100,760,16,0.6605263157894737,1.8056279420852661,4.80452299118042,0.08337156293779391,0.42638989169790875,0.40971373302296743,0.3005739347687023
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,8,0,140,20,76,1120,100,760,16,0.6460526315789473,1.8650306463241577,5.245613098144531,-0.0007815519939193827,0.4080640519860026,0.3813784166000776,0.27342045509072666
sidhu,clip-vit-b32,representational,beauty,within,4,hinge,9,0,140,20,76,1260,100,760,16,0.6592105263157895,1.898781418800354,5.394496917724609,-0.029186451672494673,0.43347600114066154,0.36438829522932137,0.2598437152517389
