dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,beauty,cross,3,regression,,0,140,20,78,0,0,780,25,0.6269230769230769,2.6342058181762695,10.328085899353027,-1.3587115626677804,0.3503732129356649,0.35334838873101815,0.25552527931711855
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,1,0,140,20,78,140,20,780,16,0.6358974358974359,2.1747143268585205,7.522745609283447,-0.7180325110343777,0.24998278046314226,0.26663697062987635,0.19898046960828839
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,2,0,140,20,78,280,40,780,16,0.5987179487179487,2.118382453918457,6.789906978607178,-0.5506679258733564,0.26585182300550514,0.2874891849916656,0.20255925503289787
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,3,0,140,20,78,420,60,780,17,0.6358974358974359,2.0501656532287598,6.38437032699585,-0.458052108977699,0.3807985414896393,0.37009160320936085,0.26483012142110324
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,4,0,140,20,78,560,80,780,17,0.6512820512820513,2.062364101409912,6.381717205047607,-0.4574462198440876,0.40743860038878665,0.39040619141817573,0.2920288906481355
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,5,0,140,20,78,700,100,780,18,0.6051282051282051,2.156817674636841,7.042166709899902,-0.6082787115273076,0.3862768431426957,0.3672242637268312,0.26626163559094707
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,6,0,140,20,78,840,100,780,16,0.6038461538461538,2.18682599067688,7.248836994171143,-0.6554773736862023,0.31614270510635833,0.311247140704054,0.2183059109011797
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,7,0,140,20,78,980,100,780,16,0.6641025641025641,2.050363540649414,6.121952056884766,-0.39812142207240897,0.42142194290136104,0.41686507851812554,0.3063440323465735
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,8,0,140,20,78,1120,100,780,16,0.676923076923077,1.8599861860275269,5.41351842880249,-0.23633044040321782,0.46125143530389323,0.43956058254725516,0.33067977323391806
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,9,0,140,20,78,1260,100,780,16,0.6692307692307692,1.9671770334243774,5.77664852142334,-0.31926161790653507,0.42050475448195357,0.4146377701700891,0.2963234331576669
sidhu,clip-vit-b32,abstract,beauty,cross,3,hinge,10,0,140,20,78,1400,100,780,17,0.6987179487179487,1.9169598817825317,5.431055068969727,-0.24033541090022426,0.4843357896772318,0.4905326620982954,0.3564470282911065
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,1,0,140,20,78,140,20,780,16,0.6474358974358975,2.1225688457489014,7.198312759399414,-0.6439390008657371,0.2847393996162282,0.2798088113777469,0.21114834005196068
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,2,0,140,20,78,280,40,780,18,0.6410256410256411,2.117387533187866,6.5816650390625,-0.5031100610611414,0.38136391565785743,0.3522475351796898,0.25910406474172804
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,3,0,140,20,78,420,60,780,17,0.6384615384615384,2.090043783187866,6.551146507263184,-0.49614031749843357,0.3504495065099036,0.361579189120601,0.26697739267586895
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,4,0,140,20,78,560,80,780,17,0.6576923076923077,2.0582754611968994,6.150432586669922,-0.40462583323376533,0.4301230306364232,0.41730029968958093,0.3163646315354801
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,5,0,140,20,78,700,100,780,17,0.6269230769230769,2.075833559036255,6.393261432647705,-0.46008274916523617,0.4305789070949686,0.4191435893569214,0.30777554651641725
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,6,0,140,20,78,840,100,780,16,0.6064102564102564,2.2418925762176514,7.72861909866333,-0.7650496238151248,0.32810069585366364,0.31232239301000264,0.2226004534107111
sidhu,clip-vit-b32,abstract,beauty,cross,3,bradley_terry,7,0,140,20,78,980,100,780,18,0.6525641025641026,1.9495608806610107,5.711762428283691,-0.3044431388895146,0.43726670178421045,0.4244046452824557,0.3056282752616516
