representation,objective,N,metric,mean_regression,mean_pairwise,difference_pairwise_minus_regression,difference_ci95_low,difference_ci95_high,pairwise_wins_targets,target_count,higher_is_better
clip-vit-b32,hinge,4,mae,0.5402365326881409,0.47399082332849507,-0.0662457093596458,-0.10815306901931757,-0.02461977005004881,4,4,False
clip-vit-b32,hinge,4,r2,0.34300385654856774,0.5265499229050452,0.1835460663564774,0.0852268502227499,0.2971117246046775,4,4,True
clip-vit-b32,hinge,4,pearson,0.7561171700474966,0.7703770317380252,0.014259861690528647,-0.00574639787852077,0.031971444681672734,3,4,True
clip-vit-b32,hinge,4,spearman,0.7316430329398457,0.753583838345774,0.02194080540592827,0.0018113457804558863,0.03864387427304328,3,4,True
clip-vit-b32,hinge,4,kendall,0.5505129164894156,0.5702470836038965,0.019734167114480936,0.004434995967095512,0.03420916064508275,3,4,True
clip-vit-b32,hinge,5,pair_accuracy,0.7760475494969166,0.790223141837066,0.014175592340149312,0.002911392405063301,0.022884615384615392,3,4,True
clip-vit-b32,hinge,5,mae,0.5402365326881409,0.4635887645184994,-0.07664776816964147,-0.11645452529191966,-0.03684101104736329,4,4,False
clip-vit-b32,hinge,5,r2,0.34300385654856774,0.5484793106496157,0.205475454101048,0.10169302569029012,0.31599318996908315,4,4,True
clip-vit-b32,hinge,5,pearson,0.7561171700474966,0.7797500092038172,0.023632839156320695,0.001576951227729828,0.04568872708491156,3,4,True
clip-vit-b32,hinge,5,spearman,0.7316430329398457,0.7624668081370368,0.03082377519719115,0.005593549122278191,0.04760087363424578,3,4,True
clip-vit-b32,hinge,5,kendall,0.5505129164894156,0.5793530637299487,0.028840147240532937,0.00932526281565485,0.04451068784378265,4,4,True
clip-vit-b32,hinge,6,pair_accuracy,0.7760475494969166,0.790573271665044,0.014525722168127253,0.007777507302823783,0.021273937033430723,4,4,True
clip-vit-b32,hinge,6,mae,0.5402365326881409,0.46477985456585885,-0.07545667812228199,-0.10921398922801012,-0.0463987201452255,4,4,False
clip-vit-b32,hinge,6,r2,0.34300385654856774,0.546791804054388,0.2037879475058202,0.11685210579709757,0.3056376396895323,4,4,True
clip-vit-b32,hinge,6,pearson,0.7561171700474966,0.7815386694138218,0.025421499366325345,0.01153776292169939,0.0393052358109513,4,4,True
clip-vit-b32,hinge,6,spearman,0.7316430329398457,0.7670508999125552,0.03540786697270942,0.022433472283069356,0.04838226166234949,4,4,True
clip-vit-b32,hinge,6,kendall,0.5505129164894156,0.5836593029305118,0.03314638644109619,0.022968940622128176,0.0433238322600642,4,4,True
clip-vit-b32,hinge,7,pair_accuracy,0.7760475494969166,0.794198312236287,0.018150762739370357,0.005682814021421595,0.026871957156767323,3,4,True
clip-vit-b32,hinge,7,mae,0.5402365326881409,0.46565685123205186,-0.074579681456089,-0.11813415735960003,-0.031025205552577956,4,4,False
clip-vit-b32,hinge,7,r2,0.34300385654856774,0.5450427917091706,0.20203893516060284,0.08955292726735889,0.3145249430538468,4,4,True
clip-vit-b32,hinge,7,pearson,0.7561171700474966,0.7820688890650187,0.025951719017522135,0.0007968473211008575,0.05110659071394341,3,4,True
clip-vit-b32,hinge,7,spearman,0.7316430329398457,0.7653971783671244,0.03375414542727878,0.01381364276781416,0.04937922971887487,4,4,True
clip-vit-b32,hinge,7,kendall,0.5505129164894156,0.5814695236797501,0.03095660719033451,0.01524298772822788,0.04522272728275688,4,4,True
clip-vit-b32,hinge,8,pair_accuracy,0.7760475494969166,0.7959449042518664,0.019897354754949664,0.006448393378773121,0.028782051282051246,3,4,True
clip-vit-b32,hinge,8,mae,0.5402365326881409,0.46179119125008583,-0.07844534143805502,-0.11349057704210279,-0.043444631993770605,4,4,False
clip-vit-b32,hinge,8,r2,0.34300385654856774,0.5551946340222719,0.21219077747370418,0.11676635758969584,0.3147940236075308,4,4,True
clip-vit-b32,hinge,8,pearson,0.7561171700474966,0.787094435197813,0.030977265150316513,0.011052706884481733,0.05090182341615129,4,4,True
clip-vit-b32,hinge,8,spearman,0.7316430329398457,0.7701264213642891,0.03848338842444335,0.01860840234625613,0.04949823266134912,4,4,True
clip-vit-b32,hinge,8,kendall,0.5505129164894156,0.5865708983534588,0.03605798186404316,0.019104512692828785,0.046032860905426576,4,4,True
clip-vit-b32,hinge,9,pair_accuracy,0.7760475494969166,0.7951959591041868,0.01914840960727035,0.007943037974683514,0.029519230769230742,4,4,True
clip-vit-b32,hinge,9,mae,0.5402365326881409,0.46205078810453415,-0.07818574458360669,-0.1270222313702106,-0.03685423731803894,4,4,False
clip-vit-b32,hinge,9,r2,0.34300385654856774,0.5558270940131629,0.21282323746459508,0.10553373826491474,0.34142369447689247,4,4,True
clip-vit-b32,hinge,9,pearson,0.7561171700474966,0.7847263573548944,0.02860918730739795,0.005289845187826381,0.051928529426969516,3,4,True
clip-vit-b32,hinge,9,spearman,0.7316430329398457,0.767514813524298,0.035871780584452256,0.011822033454109648,0.055038307981900264,4,4,True
clip-vit-b32,hinge,9,kendall,0.5505129164894156,0.5855204503716283,0.03500753388221267,0.014981454009365597,0.05380101098356291,4,4,True
clip-vit-b32,hinge,10,pair_accuracy,0.7760475494969166,0.7915165530671859,0.015469003570269368,0.0035808179162609144,0.024102564102564117,3,4,True
clip-vit-b32,hinge,10,mae,0.5402365326881409,0.4633276753127575,-0.07690885737538335,-0.1227654546499252,-0.03207544535398482,4,4,False
clip-vit-b32,hinge,10,r2,0.34300385654856774,0.5503226987564906,0.20731884220792296,0.09374335716444634,0.3268370765742665,4,4,True
clip-vit-b32,hinge,10,pearson,0.7561171700474966,0.7837624671416679,0.027645297094171323,0.001220702175396604,0.05406989201294604,3,4,True
clip-vit-b32,hinge,10,spearman,0.7316430329398457,0.7670000352979145,0.03535700235806877,0.009561671466126825,0.055780762835651004,3,4,True
clip-vit-b32,hinge,10,kendall,0.5505129164894156,0.5841748855551787,0.033661969065763075,0.010811321553356734,0.0536670504114925,3,4,True
clip-vit-b32,bradley_terry,1,pair_accuracy,0.7760475494969166,0.7549050632911393,-0.021142486205777355,-0.03605728659526125,-0.00622768581629346,0,4,True
clip-vit-b32,bradley_terry,1,mae,0.5402365326881409,0.5387713797390461,-0.0014651529490947446,-0.05404698848724365,0.06479277014732363,2,4,False
clip-vit-b32,bradley_terry,1,r2,0.34300385654856774,0.4014949497260908,0.05849109317752303,-0.08724935118877011,0.20856473979378629,3,4,True
clip-vit-b32,bradley_terry,1,pearson,0.7561171700474966,0.703824864536938,-0.05229230551055855,-0.08584534049858236,-0.02546019133716143,0,4,True
clip-vit-b32,bradley_terry,1,spearman,0.7316430329398457,0.6896458232080036,-0.041997209731842094,-0.07848784126035607,-0.005506578203328116,1,4,True
clip-vit-b32,bradley_terry,1,kendall,0.5505129164894156,0.5098796456139556,-0.04063327087546002,-0.07278607570510773,-0.008480466045812318,0,4,True
clip-vit-b32,bradley_terry,2,pair_accuracy,0.7760475494969166,0.7837706913339825,0.0077231418370659055,-0.0034087958455046863,0.018855079519636497,3,4,True
clip-vit-b32,bradley_terry,2,mae,0.5402365326881409,0.4991191916167736,-0.04111734107136725,-0.09043895155191418,0.013853100687265377,3,4,False
clip-vit-b32,bradley_terry,2,r2,0.34300385654856774,0.4848708523104748,0.1418669957619071,0.02101970373413431,0.2741946774103887,3,4,True
clip-vit-b32,bradley_terry,2,pearson,0.7561171700474966,0.7540093588987835,-0.0021078111487129736,-0.032639383375004605,0.019911467577261505,3,4,True
clip-vit-b32,bradley_terry,2,spearman,0.7316430329398457,0.7457073882943872,0.01406435535454148,-0.008709100773596823,0.03683781148267978,3,4,True
clip-vit-b32,bradley_terry,2,kendall,0.5505129164894156,0.5600106816072333,0.009497765117817733,-0.011663291981146184,0.03065882221678165,2,4,True
clip-vit-b32,bradley_terry,3,pair_accuracy,0.7760475494969166,0.7824391431353457,0.006391593638429033,-0.003049334631613193,0.017352320675105448,3,4,True
clip-vit-b32,bradley_terry,3,mae,0.5402365326881409,0.490569794178009,-0.04966673851013183,-0.09614194035530088,-0.0019453808665275824,3,4,False
clip-vit-b32,bradley_terry,3,r2,0.34300385654856774,0.49624537073493036,0.15324151418636267,0.04731096429758869,0.2766854080610921,4,4,True
clip-vit-b32,bradley_terry,3,pearson,0.7561171700474966,0.7597282296621426,0.0036110596146462226,-0.016926712504454128,0.016765077624807667,3,4,True
clip-vit-b32,bradley_terry,3,spearman,0.7316430329398457,0.7489767655707307,0.01733373263088503,-0.0034773237829520687,0.0386784319958666,3,4,True
clip-vit-b32,bradley_terry,3,kendall,0.5505129164894156,0.5647944615104317,0.014281545021016084,-0.00011783772337412013,0.03204629718987037,3,4,True
clip-vit-b32,bradley_terry,4,pair_accuracy,0.7760475494969166,0.7826866277182734,0.0066390782213567034,-0.0028817753975982074,0.01382465108730932,3,4,True
clip-vit-b32,bradley_terry,4,mae,0.5402365326881409,0.481144068390131,-0.05909246429800985,-0.10939487442374227,-0.009088119864463784,3,4,False
clip-vit-b32,bradley_terry,4,r2,0.34300385654856774,0.5129982236141106,0.16999436706554286,0.06613341360515078,0.2936838611220439,4,4,True
clip-vit-b32,bradley_terry,4,pearson,0.7561171700474966,0.7674831721575779,0.011366002110081513,-0.011828223692351925,0.02686410458773636,3,4,True
clip-vit-b32,bradley_terry,4,spearman,0.7316430329398457,0.7528573436912562,0.02121431075141056,0.0001837561385244768,0.03494819950729505,3,4,True
clip-vit-b32,bradley_terry,4,kendall,0.5505129164894156,0.5697765828715103,0.019263666382094757,0.0020140711813073087,0.029784874848242715,3,4,True
clip-vit-b32,bradley_terry,5,pair_accuracy,0.7760475494969166,0.793159688412853,0.017112138915936354,0.003987341772151903,0.027243589743589647,3,4,True
clip-vit-b32,bradley_terry,5,mae,0.5402365326881409,0.47205709889531133,-0.06817943379282951,-0.11290618926286694,-0.02377545237541201,4,4,False
clip-vit-b32,bradley_terry,5,r2,0.34300385654856774,0.5348164251755246,0.19181256862695684,0.07747319314166048,0.31582801805320965,4,4,True
clip-vit-b32,bradley_terry,5,pearson,0.7561171700474966,0.7779127470067349,0.021795576959238366,-0.006226179117942321,0.04847272418526338,3,4,True
clip-vit-b32,bradley_terry,5,spearman,0.7316430329398457,0.7667447709884504,0.0351017380486047,0.0071205190566373255,0.05593257277734354,3,4,True
clip-vit-b32,bradley_terry,5,kendall,0.5505129164894156,0.5833417690618168,0.03282885257240123,0.008110266325942306,0.05428561573729215,3,4,True
clip-vit-b32,bradley_terry,6,pair_accuracy,0.7760475494969166,0.7946871957156767,0.01863964621876013,0.010820756247971491,0.0271908471275559,4,4,True
clip-vit-b32,bradley_terry,6,mae,0.5402365326881409,0.46421919837594033,-0.07601733431220051,-0.12095015197992319,-0.037496362626552565,4,4,False
clip-vit-b32,bradley_terry,6,r2,0.34300385654856774,0.5459967697986761,0.20299291325010843,0.09913587612405397,0.3226137450332997,4,4,True
clip-vit-b32,bradley_terry,6,pearson,0.7561171700474966,0.7818423489226534,0.025725178875156823,0.0040368848625462195,0.04741347288776743,3,4,True
clip-vit-b32,bradley_terry,6,spearman,0.7316430329398457,0.7725557884995837,0.040912755559737946,0.020120735183374816,0.05942316417940152,4,4,True
clip-vit-b32,bradley_terry,6,kendall,0.5505129164894156,0.5891200615256605,0.03860714503624492,0.02235149214153101,0.05683910987884226,4,4,True
clip-vit-b32,bradley_terry,7,pair_accuracy,0.7760475494969166,0.7949038461538461,0.018856296656929533,0.008047711781888955,0.029226306394027873,4,4,True
clip-vit-b32,bradley_terry,7,mae,0.5402365326881409,0.47075378969311715,-0.0694827429950237,-0.11252385228872297,-0.031462664902210224,4,4,False
clip-vit-b32,bradley_terry,7,r2,0.34300385654856774,0.535828082818978,0.1928242262704103,0.0848553729144835,0.3135269313017546,4,4,True
clip-vit-b32,bradley_terry,7,pearson,0.7561171700474966,0.7775944523857172,0.021477282338220716,-0.0018069565126097586,0.04476152118905119,3,4,True
clip-vit-b32,bradley_terry,7,spearman,0.7316430329398457,0.7668637017389023,0.03522066879905661,0.0138633495041309,0.05045064985623682,4,4,True
clip-vit-b32,bradley_terry,7,kendall,0.5505129164894156,0.5825560532156377,0.032043136726222096,0.016353333224333452,0.043479399980567796,4,4,True
clip-vit-b32,bradley_terry,8,pair_accuracy,0.7760475494969166,0.7994847452125934,0.023437195715676706,0.011495861733203522,0.03292843232716647,4,4,True
clip-vit-b32,bradley_terry,8,mae,0.5402365326881409,0.4681279845535755,-0.07210854813456533,-0.11446448862552638,-0.0315280206501484,4,4,False
clip-vit-b32,bradley_terry,8,r2,0.34300385654856774,0.5431162657211032,0.20011240917253548,0.09944889591205766,0.3155532529405004,4,4,True
clip-vit-b32,bradley_terry,8,pearson,0.7561171700474966,0.783392927243888,0.027275757196391526,0.006219883846961205,0.048331630545821846,3,4,True
clip-vit-b32,bradley_terry,8,spearman,0.7316430329398457,0.7764059027358423,0.04476286979599661,0.028517363420291014,0.05871573829588095,4,4,True
clip-vit-b32,bradley_terry,8,kendall,0.5505129164894156,0.5931361364525723,0.04262321996315674,0.028369327935382993,0.055638177960231405,4,4,True
clip-vit-b32,bradley_terry,9,pair_accuracy,0.7760475494969166,0.7983734988640053,0.02232594936708862,0.013322784810126637,0.03080128205128202,4,4,True
clip-vit-b32,bradley_terry,9,mae,0.5402365326881409,0.4665042579174042,-0.07373227477073667,-0.1214643336832523,-0.030338994413614276,4,4,False
clip-vit-b32,bradley_terry,9,r2,0.34300385654856774,0.5446798899241445,0.20167603337557682,0.0917322490749849,0.3266290464076821,4,4,True
clip-vit-b32,bradley_terry,9,pearson,0.7561171700474966,0.7822845130035117,0.02616734295601522,0.0043434155108002526,0.04799127040123019,3,4,True
clip-vit-b32,bradley_terry,9,spearman,0.7316430329398457,0.7708323709374643,0.03918933799761867,0.01857501513633794,0.053496518830644546,4,4,True
clip-vit-b32,bradley_terry,9,kendall,0.5505129164894156,0.5885369191932792,0.03802400270386366,0.021348656821610273,0.051060756046282574,4,4,True
clip-vit-b32,bradley_terry,10,pair_accuracy,0.7760475494969166,0.7945139565076274,0.01846640701071084,0.007990912041545006,0.027692307692307738,4,4,True
clip-vit-b32,bradley_terry,10,mae,0.5402365326881409,0.4644275180995464,-0.0758090145885944,-0.1222953081130981,-0.031413903832435586,4,4,False
clip-vit-b32,bradley_terry,10,r2,0.34300385654856774,0.5498073671832444,0.20680351063467667,0.09532004173793207,0.3259441564660223,4,4,True
clip-vit-b32,bradley_terry,10,pearson,0.7561171700474966,0.7817084963309369,0.025591326283440463,-0.0022024697458732923,0.05338512231275422,3,4,True
clip-vit-b32,bradley_terry,10,spearman,0.7316430329398457,0.7720125287844284,0.04036949584458266,0.017739147678069195,0.06097774079500909,4,4,True
clip-vit-b32,bradley_terry,10,kendall,0.5505129164894156,0.5887547266898081,0.03824181020039255,0.019359437270462992,0.057979811146318394,4,4,True
resnet50,hinge,1,pair_accuracy,0.6922496754300551,0.6832887049659202,-0.00896097046413502,-0.02493670886075952,0.004070512820512823,1,4,True
resnet50,hinge,1,mae,0.7356624342501163,0.6349034808576107,-0.10075895339250565,-0.19079564064741134,0.029899431020021433,3,4,False
resnet50,hinge,1,r2,-0.19485001634419916,0.18364038888867906,0.37849040523287825,-0.047989994423759896,0.6318203605466401,3,4,True
resnet50,hinge,1,pearson,0.5643813125259929,0.5381291050451862,-0.026252207480806714,-0.09845983453405538,0.029830862589281512,2,4,True
resnet50,hinge,1,spearman,0.5338981516098078,0.5231265066285121,-0.010771644981295694,-0.061714941287600786,0.0250475014314189,2,4,True
resnet50,hinge,1,kendall,0.38055192699414886,0.3706700120070294,-0.009881914987119503,-0.051121089367295605,0.019537614054036145,2,4,True
resnet50,hinge,2,pair_accuracy,0.6922496754300551,0.7182006653683869,0.025950989938331726,0.00606945796819211,0.04289840960727043,3,4,True
resnet50,hinge,2,mae,0.7356624342501163,0.5995260961353779,-0.13613633811473846,-0.23459875434637067,0.007432785630226174,3,4,False
resnet50,hinge,2,r2,-0.19485001634419916,0.27214529625759665,0.4669953126017957,-0.0021972935031403656,0.7302645574299569,3,4,True
resnet50,hinge,2,pearson,0.5643813125259929,0.6205588558638803,0.05617754333788737,-0.024430254685264052,0.10870347554987206,3,4,True
resnet50,hinge,2,spearman,0.5338981516098078,0.5989767396713372,0.06507858806152943,0.002086164558820436,0.10967370624754644,3,4,True
resnet50,hinge,2,kendall,0.38055192699414886,0.43009730678319585,0.04954537978904695,0.0020284365494155077,0.08398383170960666,3,4,True
resnet50,hinge,3,pair_accuracy,0.6922496754300551,0.7203704154495294,0.028120740019474205,0.002079681921454024,0.04571811100292114,3,4,True
resnet50,hinge,3,mae,0.7356624342501163,0.594823407381773,-0.14083902686834335,-0.24775854945182796,0.013298110663890805,3,4,False
resnet50,hinge,3,r2,-0.19485001634419916,0.28805484956428395,0.48290486590848314,-0.006161951704682443,0.7748725929656844,3,4,True
resnet50,hinge,3,pearson,0.5643813125259929,0.6356851913683286,0.07130387884233573,-0.00790874848037973,0.12602135701009654,3,4,True
resnet50,hinge,3,spearman,0.5338981516098078,0.6144930628851285,0.08059491127532063,0.013300170426926633,0.12665348895441297,3,4,True
resnet50,hinge,3,kendall,0.38055192699414886,0.44058831234734414,0.06003638535319525,0.008580663553075948,0.09520596495007673,3,4,True
resnet50,hinge,4,pair_accuracy,0.6922496754300551,0.7244068484258358,0.032157172995780636,0.006884128529698164,0.049148003894839365,3,4,True
resnet50,hinge,4,mae,0.7356624342501163,0.5775549307465553,-0.15810750350356104,-0.25934231877326963,-0.02476489245891572,3,4,False
resnet50,hinge,4,r2,-0.19485001634419916,0.32318896500074934,0.5180389813449484,0.07700322331168215,0.7849104007443458,3,4,True
resnet50,hinge,4,pearson,0.5643813125259929,0.6542917909081777,0.08991047838218476,0.016726694112593754,0.14213846438586158,3,4,True
resnet50,hinge,4,spearman,0.5338981516098078,0.6338722986249192,0.09997414701511136,0.03905392969536725,0.13580088865989143,4,4,True
resnet50,hinge,4,kendall,0.38055192699414886,0.4588723075410136,0.07832038054686465,0.03095506978068742,0.10956363152186788,4,4,True
resnet50,hinge,5,pair_accuracy,0.6922496754300551,0.729789435248296,0.03753975981824084,0.010126582278480983,0.051666666666666694,3,4,True
resnet50,hinge,5,mae,0.7356624342501163,0.5747746124863624,-0.1608878217637539,-0.26560528874397277,-0.024748358130455034,3,4,False
resnet50,hinge,5,r2,-0.19485001634419916,0.3329029623067993,0.5277529786509985,0.07966147125466125,0.7939356190886455,3,4,True
resnet50,hinge,5,pearson,0.5643813125259929,0.6540028187914309,0.08962150626543798,0.00782201731133389,0.14044194685585631,3,4,True
resnet50,hinge,5,spearman,0.5338981516098078,0.6307062321990232,0.09680808058921538,0.02524975710857119,0.137618428009197,3,4,True
resnet50,hinge,5,kendall,0.38055192699414886,0.456649411700209,0.07609748470606012,0.020214697288887973,0.10905048114292593,3,4,True
resnet50,hinge,6,pair_accuracy,0.6922496754300551,0.7265197987666343,0.034270123336579056,0.01041179811749432,0.05372687439143134,4,4,True
resnet50,hinge,6,mae,0.7356624342501163,0.5715609431266784,-0.1641014911234379,-0.26911966055631636,-0.032345451414585114,3,4,False
resnet50,hinge,6,r2,-0.19485001634419916,0.3384366271400351,0.5332866434842343,0.09371427605711694,0.8005357419291323,3,4,True
resnet50,hinge,6,pearson,0.5643813125259929,0.6611749613186488,0.09679364879265596,0.017749082686541073,0.15574232201807553,3,4,True
resnet50,hinge,6,spearman,0.5338981516098078,0.6379015030725979,0.10400335146278998,0.03718603438319576,0.15370662880652802,4,4,True
resnet50,hinge,6,kendall,0.38055192699414886,0.46301818474689593,0.08246625775274705,0.03247373459129324,0.12173944267559378,4,4,True
resnet50,hinge,7,pair_accuracy,0.6922496754300551,0.7287658227848102,0.036516147354755,0.007338932164881545,0.05588607594936715,3,4,True
resnet50,hinge,7,mae,0.7356624342501163,0.5711791910231114,-0.164483243227005,-0.2685433700680733,-0.033763602375984164,3,4,False
resnet50,hinge,7,r2,-0.19485001634419916,0.34129332977616256,0.5361433461203617,0.09266333052194166,0.8034918105486992,3,4,True
resnet50,hinge,7,pearson,0.5643813125259929,0.66432065306547,0.09993934053947702,0.012220863560723688,0.15960169107991945,3,4,True
resnet50,hinge,7,spearman,0.5338981516098078,0.6404192828589739,0.10652113124916605,0.03234668742318442,0.15448486728000327,3,4,True
resnet50,hinge,7,kendall,0.38055192699414886,0.46351982921824764,0.08296790222409876,0.026156781916496494,0.12123246071669125,3,4,True
resnet50,hinge,8,pair_accuracy,0.6922496754300551,0.7358755274261604,0.04362585199610519,0.018164556962025347,0.06182692307692311,4,4,True
resnet50,hinge,8,mae,0.7356624342501163,0.5713542185723781,-0.1643082156777382,-0.26797909438610074,-0.034275721013546034,3,4,False
resnet50,hinge,8,r2,-0.19485001634419916,0.3299764227019324,0.5248264390461316,0.08460242186277912,0.7958683217876972,3,4,True
resnet50,hinge,8,pearson,0.5643813125259929,0.6617744873167954,0.09739317479080255,0.023590284110505844,0.1499158262788114,3,4,True
resnet50,hinge,8,spearman,0.5338981516098078,0.6397710581782917,0.10587290656848387,0.04696009416499569,0.1446952038724979,4,4,True
resnet50,hinge,8,kendall,0.38055192699414886,0.46422283528494956,0.0836709082908007,0.03807940946465514,0.11426932721014386,4,4,True
resnet50,hinge,9,pair_accuracy,0.6922496754300551,0.7335471437844856,0.041297468354430406,0.01360759493670885,0.0590668614086336,3,4,True
resnet50,hinge,9,mae,0.7356624342501163,0.5726122498512267,-0.16305018439888955,-0.2693338438868523,-0.024786953628063213,3,4,False
resnet50,hinge,9,r2,-0.19485001634419916,0.3362381338143804,0.5310881501585796,0.06864714933092665,0.8082712288845116,3,4,True
resnet50,hinge,9,pearson,0.5643813125259929,0.6545616147241168,0.09018030219812385,-8.697981027114277e-05,0.15399937365800181,3,4,True
resnet50,hinge,9,spearman,0.5338981516098078,0.637260595202567,0.1033624435927591,0.02989896102246964,0.15207577936451067,3,4,True
resnet50,hinge,9,kendall,0.38055192699414886,0.46292714365754367,0.0823752166633948,0.02357024374821881,0.12307667578240715,3,4,True
resnet50,hinge,10,pair_accuracy,0.6922496754300551,0.7342011522233041,0.04195147679324898,0.020727848101265822,0.057435897435897526,4,4,True
resnet50,hinge,10,mae,0.7356624342501163,0.566691804677248,-0.16897062957286835,-0.2802350595593452,-0.02869248613715175,3,4,False
resnet50,hinge,10,r2,-0.19485001634419916,0.34576559877798896,0.540615615122188,0.08354350182587794,0.8162780268686504,3,4,True
resnet50,hinge,10,pearson,0.5643813125259929,0.6646354887928997,0.10025417626690673,0.017140933527920676,0.15932330471804318,3,4,True
resnet50,hinge,10,spearman,0.5338981516098078,0.6419669748078523,0.10806882319804449,0.039988198368444,0.15328192715288397,4,4,True
resnet50,hinge,10,kendall,0.38055192699414886,0.46810779167337424,0.08755586467922537,0.034143661439325734,0.12477531124353414,4,4,True
resnet50,bradley_terry,1,pair_accuracy,0.6922496754300551,0.6844283511846803,-0.007821324245374878,-0.0265193930542032,0.003824651087309311,1,4,True
resnet50,bradley_terry,1,mae,0.7356624342501163,0.6257418029010295,-0.10992063134908678,-0.20227243453264238,0.03224604129791259,3,4,False
resnet50,bradley_terry,1,r2,-0.19485001634419916,0.19881470662979364,0.3936647229739928,-0.05781670743083944,0.6420403901793083,3,4,True
resnet50,bradley_terry,1,pearson,0.5643813125259929,0.5452721648326769,-0.019109147693315953,-0.09310758947457529,0.028125872477183178,2,4,True
resnet50,bradley_terry,1,spearman,0.5338981516098078,0.5292213498015512,-0.004676801808256609,-0.05383755118219685,0.022405576516994485,3,4,True
resnet50,bradley_terry,1,kendall,0.38055192699414886,0.3727205802151882,-0.007831346778960663,-0.047071502319168165,0.011879818345820345,3,4,True
resnet50,bradley_terry,2,pair_accuracy,0.6922496754300551,0.7196413502109704,0.02739167478091531,0.007124716001298326,0.04475576111652063,3,4,True
resnet50,bradley_terry,2,mae,0.7356624342501163,0.597271054983139,-0.1383913792669773,-0.23588605821132658,0.004571330547332747,3,4,False
resnet50,bradley_terry,2,r2,-0.19485001634419916,0.27762323777782033,0.47247325412201946,0.004007750757190093,0.7440421160536516,3,4,True
resnet50,bradley_terry,2,pearson,0.5643813125259929,0.6215156953927417,0.057134382866748726,-0.02159352254991516,0.10704936805929607,3,4,True
resnet50,bradley_terry,2,spearman,0.5338981516098078,0.6039388710705452,0.07004071946073735,0.007959132252434137,0.11475394438446809,3,4,True
resnet50,bradley_terry,2,kendall,0.38055192699414886,0.4338734905853765,0.05332156359122761,0.005690336448564426,0.08799560974984502,3,4,True
resnet50,bradley_terry,3,pair_accuracy,0.6922496754300551,0.7187735313209997,0.026523855890944553,0.0004430379746835911,0.04410256410256416,3,4,True
resnet50,bradley_terry,3,mae,0.7356624342501163,0.6025214061141013,-0.13314102813601494,-0.24008300304412838,0.015496931970119449,3,4,False
resnet50,bradley_terry,3,r2,-0.19485001634419916,0.2704329013823725,0.4652829177265717,-0.013903895379974676,0.7481427613328773,3,4,True
