Rater,mae,r2,rho,rs
1,1.65037747400139,-0.05811591918537538,0.16661175933453817,0.16692011434878345
2,1.9690314066345813,0.10252710918462196,0.3936989134960681,0.37822931571855023
3,1.776347295599854,-0.029194633241833558,0.18700537695716984,0.1365055962334339
4,1.8544970941452852,-0.09130089238867575,-0.0008548530534025281,-0.014910685170959472
5,1.4847794331340318,0.012852036796819611,0.2895541496919175,0.29661768302695785
