Rater,mae,r2,rho,rs
1,2.179973062624534,0.14243411567443104,0.42498853044070684,0.43456380208076195
2,1.71945879633228,0.25927188982847194,0.5514119876829817,0.49771099371714955
3,1.4794253384073577,0.08022363345797087,0.3948665711818239,0.38151852678516807
4,1.8192941705385846,-0.19700711326297146,0.11565650577489636,0.11319386320579913
5,1.519937242567539,0.18394457423404137,0.48925330534518024,0.4469045796319656
