Rater,mae,r2,rho,rs
1,1.6466139619549118,0.0017088878709714428,0.27047353800286905,0.23170168737897162
2,1.5307285199562708,0.041209935521405595,0.377308748584057,0.3666068136040637
3,1.2744775454203288,0.10110478980691702,0.3732908850082775,0.35727380262805164
4,1.7594788355131943,0.150190032692597,0.4294401710374288,0.40056610416068833
5,1.1941024246315162,0.313140252186721,0.6011153598602945,0.6077531758579806
