Rater,mae,r2,rho,rs
1,1.7229560350378352,-0.21740577037088746,0.029111756176477967,0.015791613997801712
2,1.7160789857308067,0.2818398208291901,0.5587906226336384,0.5576336803116391
3,1.5367191697160403,0.15203093020261252,0.45232987864962615,0.3968549993659573
4,1.9857123772303265,-0.2643594670577266,-0.026717833231266475,-0.014666974062989247
5,1.4100695073604586,0.15054216755038816,0.4256000122290433,0.41669502488789156
