Rater,mae,r2,rho,rs
1,2.0508071328118698,0.24850686876262854,0.5171072076922503,0.5068439999152115
2,1.5478045398906128,0.3738310458576386,0.6407780865354433,0.5870050984609082
3,1.5915143394874316,-0.010126601347489638,0.398283612441914,0.3656673703823169
4,1.6448907092466194,0.08963490852210752,0.3694870602556061,0.30639422873742755
5,1.6214248924942338,0.15064823357848972,0.49426581059144076,0.4261375274866486
