Rater,mae,r2,rho,rs
1,1.6929056730590948,0.02284315391265033,0.5292719855504638,0.5112446473466956
2,1.6379534553579922,0.10796283848872357,0.38966190599210854,0.39473929945867026
3,1.9711719939187797,-1.126323903875029,0.5643191727937262,0.5498822672894438
4,1.875905659569412,-0.012850340826972294,0.49047739304528576,0.4839238772531143
5,1.1926079616827123,0.3490702771034376,0.7014709884991148,0.699364437258094
