dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,resnet50,all,Layout and composition,regression,,0,7015,1503,1504,0,0,15040,52,0.7500664893617022,0.713729202747345,0.8720176219940186,0.4990265435458081,0.7246401497625214,0.6682029321667106,0.4929832598862244
apddv2,resnet50,all,Layout and composition,hinge,1,0,7015,1503,1504,7015,1503,15040,17,0.7336436170212766,0.8100430369377136,1.052126407623291,0.3955541782906755,0.6289815089214699,0.6236059086098178,0.4497451670649115
apddv2,resnet50,all,Layout and composition,hinge,2,0,7015,1503,1504,14030,3006,15040,17,0.739029255319149,0.777442455291748,0.9844340682029724,0.43444333355712117,0.6591323630443924,0.6353233276720629,0.4626673079661205
apddv2,resnet50,all,Layout and composition,hinge,3,0,7015,1503,1504,21045,4509,15040,17,0.749468085106383,0.7641125321388245,0.9416319131851196,0.45903321568151567,0.677674425128231,0.656444730095938,0.47831725725174545
apddv2,resnet50,all,Layout and composition,hinge,4,0,7015,1503,1504,28060,6012,15040,17,0.758311170212766,0.7521905303001404,0.906424343585968,0.47925991636747434,0.6925646278272382,0.6783299127086757,0.49676849727642586
apddv2,resnet50,all,Layout and composition,hinge,5,0,7015,1503,1504,35075,7515,15040,17,0.7439494680851064,0.7358761429786682,0.889966607093811,0.48871486725135904,0.6991510083888492,0.6712040484762216,0.49051353586932195
apddv2,resnet50,all,Layout and composition,hinge,6,0,7015,1503,1504,42090,7515,15040,16,0.7454787234042554,0.7530151009559631,0.9226446151733398,0.46994140253734384,0.6855453878488049,0.6604391181397223,0.4820684418434556
apddv2,resnet50,all,Layout and composition,hinge,7,0,7015,1503,1504,49105,7515,15040,16,0.754654255319149,0.7451183199882507,0.8892214298248291,0.4891429460220824,0.6993993137696819,0.6713375332940773,0.49182546473751687
apddv2,resnet50,all,Layout and composition,hinge,8,0,7015,1503,1504,56120,7515,15040,16,0.7557845744680851,0.7288602590560913,0.8698975443840027,0.5002445417802115,0.7075305489624624,0.6899614638902051,0.5063928934816259
apddv2,resnet50,all,Layout and composition,hinge,9,0,7015,1503,1504,63135,7515,15040,16,0.7618351063829787,0.7174107432365417,0.856391191482544,0.5080039085930803,0.712897581028983,0.6964986768387141,0.5128073653658737
apddv2,resnet50,all,Layout and composition,hinge,10,0,7015,1503,1504,70150,7515,15040,16,0.7581781914893617,0.7273319363594055,0.861230731010437,0.5052236201329496,0.7109659375331177,0.6829464264644226,0.5014462764376125
apddv2,resnet50,all,Layout and composition,bradley_terry,1,0,7015,1503,1504,7015,1503,15040,17,0.7319813829787234,0.8093120455741882,1.0370159149169922,0.4042351755461623,0.635883014778237,0.6211125145535716,0.4481231785051898
apddv2,resnet50,all,Layout and composition,bradley_terry,2,0,7015,1503,1504,14030,3006,15040,16,0.7291223404255319,0.7845614552497864,1.0072760581970215,0.4213206835239348,0.6492449031377134,0.6311992502610931,0.4571812229039013
apddv2,resnet50,all,Layout and composition,bradley_terry,3,0,7015,1503,1504,21045,4509,15040,16,0.7452127659574468,0.7743726968765259,0.9608423709869385,0.44799679246138147,0.6696169913537915,0.6491748046015008,0.4717952502143669
apddv2,resnet50,all,Layout and composition,bradley_terry,4,0,7015,1503,1504,28060,6012,15040,16,0.7589095744680852,0.749259889125824,0.914082944393158,0.4748600383571556,0.6893245213362764,0.6759143209799076,0.49459987168828956
apddv2,resnet50,all,Layout and composition,bradley_terry,5,0,7015,1503,1504,35075,7515,15040,16,0.7482047872340426,0.7399123311042786,0.8795544505119324,0.494696639758452,0.7033555660018784,0.6696137564098724,0.48951166669265406
apddv2,resnet50,all,Layout and composition,bradley_terry,6,0,7015,1503,1504,42090,7515,15040,16,0.7476063829787234,0.7434219121932983,0.8984548449516296,0.4838383436359839,0.695659165566596,0.6674346242575226,0.4879936287809586
apddv2,resnet50,all,Layout and composition,bradley_terry,7,0,7015,1503,1504,49105,7515,15040,16,0.7508643617021277,0.7288374304771423,0.8622264266014099,0.5046515322434069,0.7104377291637879,0.6776529091207032,0.4969082929754959
apddv2,resnet50,all,Layout and composition,bradley_terry,8,0,7015,1503,1504,56120,7515,15040,16,0.7516622340425532,0.7258937954902649,0.8562487363815308,0.5080857288758399,0.7130771717946658,0.6845814857920252,0.5009247309449285
apddv2,resnet50,all,Layout and composition,bradley_terry,9,0,7015,1503,1504,63135,7515,15040,16,0.7581117021276595,0.7217108607292175,0.8479244112968445,0.512868076824021,0.716461702124144,0.692609260973371,0.5088984625495718
apddv2,resnet50,all,Layout and composition,bradley_terry,10,0,7015,1503,1504,70150,7515,15040,16,0.7627659574468085,0.7212865352630615,0.8371824622154236,0.5190392863916777,0.7205602496227517,0.6897585157964137,0.5077084068549251
apddv2,resnet50,all,Layout and composition,regression,,1,7015,1503,1504,0,0,15040,51,0.7569813829787234,0.7361804246902466,0.8817046284675598,0.5239556757397547,0.7329455013121944,0.6892149102030415,0.5073966108562938
apddv2,resnet50,all,Layout and composition,hinge,1,1,7015,1503,1504,7015,1503,15040,17,0.7420877659574469,0.7979108095169067,1.0280839204788208,0.4449235075569158,0.6697304533711019,0.6625198694090075,0.48010192675088686
apddv2,resnet50,all,Layout and composition,hinge,2,1,7015,1503,1504,14030,3006,15040,18,0.7366356382978724,0.7956135272979736,1.0181035995483398,0.45031202086475797,0.672905910751215,0.65279668996096,0.47379418419991803
apddv2,resnet50,all,Layout and composition,hinge,3,1,7015,1503,1504,21045,4509,15040,18,0.7544547872340426,0.7508565783500671,0.9129026532173157,0.5071114213393719,0.7134668553721468,0.6882146744009386,0.5043785890411472
apddv2,resnet50,all,Layout and composition,hinge,4,1,7015,1503,1504,28060,6012,15040,17,0.7630984042553192,0.7423636317253113,0.8984000086784363,0.5149416009618311,0.7194773320417824,0.6951965468515695,0.5118393790524691
apddv2,resnet50,all,Layout and composition,hinge,5,1,7015,1503,1504,35075,7515,15040,16,0.7560505319148936,0.7616367936134338,0.9442851543426514,0.49016758883026257,0.7016821743607182,0.6872045032911083,0.5044376737712584
apddv2,resnet50,all,Layout and composition,hinge,6,1,7015,1503,1504,42090,7515,15040,17,0.7576462765957447,0.7261756658554077,0.8569529056549072,0.5373194369795635,0.7350430045719776,0.7042747025099533,0.5198104462783883
apddv2,resnet50,all,Layout and composition,hinge,7,1,7015,1503,1504,49105,7515,15040,16,0.7601728723404255,0.7492430806159973,0.9150621294975281,0.5059454718515153,0.7128958249173394,0.6949668536803463,0.5121562880594295
apddv2,resnet50,all,Layout and composition,hinge,8,1,7015,1503,1504,56120,7515,15040,16,0.7662234042553191,0.7298901081085205,0.8734627366065979,0.5284055391194338,0.7290575606037066,0.7027646286120989,0.5185070013232066
apddv2,resnet50,all,Layout and composition,hinge,9,1,7015,1503,1504,63135,7515,15040,16,0.7476063829787234,0.7639420628547668,0.9403801560401917,0.49227593210843734,0.7031600500998006,0.68128433320906,0.49940293858723217
