dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,clip-vit-b32,all,Layout and composition,regression,,0,7015,1503,1504,0,0,15040,54,0.7951462765957447,0.6381737589836121,0.6872143149375916,0.6051959040692201,0.7949467737015468,0.7639654793442607,0.5785017424587289
apddv2,clip-vit-b32,all,Layout and composition,hinge,1,0,7015,1503,1504,7015,1503,15040,17,0.7785239361702128,0.7013593912124634,0.7799898386001587,0.5518964420608836,0.7429117567413464,0.7247641937722554,0.5402449596871784
apddv2,clip-vit-b32,all,Layout and composition,hinge,2,0,7015,1503,1504,14030,3006,15040,17,0.778656914893617,0.6785637140274048,0.7434275150299072,0.5729014644877589,0.7570019852230958,0.7372074208716082,0.5535667729075232
apddv2,clip-vit-b32,all,Layout and composition,hinge,3,0,7015,1503,1504,21045,4509,15040,17,0.788031914893617,0.6657257676124573,0.7242760062217712,0.5839039752309889,0.7642180703226344,0.7445036127903495,0.5614275926013792
apddv2,clip-vit-b32,all,Layout and composition,hinge,4,0,7015,1503,1504,28060,6012,15040,19,0.7918882978723404,0.6417641043663025,0.6688982844352722,0.6157184286623912,0.7847738181334094,0.7608464528305564,0.5750218282096552
apddv2,clip-vit-b32,all,Layout and composition,hinge,5,0,7015,1503,1504,35075,7515,15040,17,0.7912898936170213,0.6441949009895325,0.6674600839614868,0.6165446833156233,0.7852178359517552,0.7628673159251083,0.5759986058505926
apddv2,clip-vit-b32,all,Layout and composition,hinge,6,0,7015,1503,1504,42090,7515,15040,16,0.7878324468085106,0.6609626412391663,0.7004631757736206,0.5975844517369775,0.773242878601593,0.7602512816999228,0.5737780049384431
apddv2,clip-vit-b32,all,Layout and composition,hinge,7,0,7015,1503,1504,49105,7515,15040,17,0.7908909574468085,0.6369335055351257,0.6585364937782288,0.6216712797885806,0.7887122864030403,0.7594894830503922,0.5740002442549132
apddv2,clip-vit-b32,all,Layout and composition,hinge,8,0,7015,1503,1504,56120,7515,15040,16,0.7883643617021276,0.6389920711517334,0.6524378061294556,0.6251749693878934,0.7907649878587222,0.7623314162884154,0.5763301725727457
apddv2,clip-vit-b32,all,Layout and composition,hinge,9,0,7015,1503,1504,63135,7515,15040,16,0.7889627659574469,0.6589732766151428,0.7043609619140625,0.5953451456985225,0.7716875461333501,0.7592685634712093,0.5718997242637598
apddv2,clip-vit-b32,all,Layout and composition,hinge,10,0,7015,1503,1504,70150,7515,15040,16,0.8019281914893617,0.6273611187934875,0.6382903456687927,0.6333027019346629,0.7960780308717101,0.7725921180919321,0.587352525768645
apddv2,clip-vit-b32,all,Layout and composition,bradley_terry,1,0,7015,1503,1504,7015,1503,15040,17,0.7809840425531915,0.6857075095176697,0.7476738691329956,0.570461975325331,0.7552921010229596,0.7321749267810997,0.5466038717423086
apddv2,clip-vit-b32,all,Layout and composition,bradley_terry,2,0,7015,1503,1504,14030,3006,15040,17,0.7846409574468085,0.6562138795852661,0.7028175592422485,0.5962318247681325,0.7721805098363177,0.7465516422068541,0.5639887214984427
apddv2,clip-vit-b32,all,Layout and composition,bradley_terry,3,0,7015,1503,1504,21045,4509,15040,17,0.7893617021276595,0.6496425271034241,0.6934667825698853,0.6016038948851189,0.7757910609073063,0.7533165451409719,0.5687256449938513
