dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,resnet50,all,Theme and logic,regression,,0,5574,1194,1195,0,0,11950,45,0.7323849372384937,0.7132270932197571,0.8349577784538269,0.40295755621976415,0.6626133902984241,0.6399655041991283,0.46408063201212857
apddv2,resnet50,all,Theme and logic,hinge,1,0,5574,1194,1195,5574,1194,11950,19,0.7143096234309624,0.7503537535667419,0.8810750246047974,0.36998107306657513,0.610301463159697,0.6034583894285126,0.432051972369163
apddv2,resnet50,all,Theme and logic,hinge,2,0,5574,1194,1195,11148,2388,11950,18,0.7218410041841005,0.7364421486854553,0.8669915795326233,0.3800515744656595,0.617269089929934,0.6085885037842391,0.4366871018619814
apddv2,resnet50,all,Theme and logic,hinge,3,0,5574,1194,1195,16722,3582,11950,17,0.7118828451882845,0.7437145709991455,0.8874009251594543,0.36545768004986734,0.607519288060459,0.6042061065066403,0.4322932375295363
apddv2,resnet50,all,Theme and logic,hinge,4,0,5574,1194,1195,22296,4776,11950,17,0.7325523012552301,0.7255197167396545,0.830025851726532,0.40648413010758777,0.6384249238323072,0.6309436850861126,0.45314138579943897
apddv2,resnet50,all,Theme and logic,hinge,5,0,5574,1194,1195,27870,5970,11950,16,0.7321338912133891,0.7116498947143555,0.8156653642654419,0.41675271451892637,0.646639032306382,0.6349376945449795,0.4555199764393543
apddv2,resnet50,all,Theme and logic,hinge,6,0,5574,1194,1195,33444,5970,11950,17,0.7315481171548117,0.6971341371536255,0.7936335206031799,0.43250675044575504,0.6599581729807742,0.6460833738957956,0.46872711515955273
apddv2,resnet50,all,Theme and logic,hinge,7,0,5574,1194,1195,39018,5970,11950,16,0.7363179916317991,0.7119000554084778,0.7921625375747681,0.43355858002348047,0.6605963463083171,0.6476765610315875,0.4674072528116283
apddv2,resnet50,all,Theme and logic,hinge,8,0,5574,1194,1195,44592,5970,11950,16,0.7371548117154811,0.7052860260009766,0.7982268929481506,0.4292222254923098,0.6564305656153593,0.6516652062121603,0.4704301633504229
apddv2,resnet50,all,Theme and logic,hinge,9,0,5574,1194,1195,50166,5970,11950,16,0.7456903765690377,0.6918196082115173,0.7692291736602783,0.44995719900685505,0.6713909214998779,0.6674868618771028,0.48486065835439635
apddv2,resnet50,all,Theme and logic,hinge,10,0,5574,1194,1195,55740,5970,11950,16,0.7364016736401674,0.7041767835617065,0.7887381315231323,0.4360071977619413,0.661350953162092,0.641008158091765,0.46576664972109
apddv2,resnet50,all,Theme and logic,bradley_terry,1,0,5574,1194,1195,5574,1194,11950,17,0.7084518828451882,0.7636134028434753,0.9144613146781921,0.3461079160418934,0.5897077485775881,0.5839482665612168,0.4149363380509175
apddv2,resnet50,all,Theme and logic,bradley_terry,2,0,5574,1194,1195,11148,2388,11950,18,0.7340585774058578,0.7113084197044373,0.8260791301727295,0.40930627696658706,0.641683221031629,0.6310171211765693,0.45615010426997626
apddv2,resnet50,all,Theme and logic,bradley_terry,3,0,5574,1194,1195,16722,3582,11950,17,0.7189958158995816,0.7273133397102356,0.8480792045593262,0.3935749440423013,0.6301612505516658,0.6195745984939749,0.44659884233284597
apddv2,resnet50,all,Theme and logic,bradley_terry,4,0,5574,1194,1195,22296,4776,11950,16,0.7321338912133891,0.7288796901702881,0.8457569479942322,0.39523549111542156,0.6294773898276418,0.6282668363486001,0.4498005729316819
apddv2,resnet50,all,Theme and logic,bradley_terry,5,0,5574,1194,1195,27870,5970,11950,16,0.7321338912133891,0.7090724110603333,0.8106606602668762,0.4203313300966023,0.6490991120338379,0.6424183688155549,0.4606007368754504
apddv2,resnet50,all,Theme and logic,bradley_terry,6,0,5574,1194,1195,33444,5970,11950,16,0.7294560669456067,0.7136465907096863,0.82297283411026,0.4115274491226716,0.6431323354788754,0.6339666511293995,0.45835555167715314
apddv2,resnet50,all,Theme and logic,bradley_terry,7,0,5574,1194,1195,39018,5970,11950,16,0.7368200836820084,0.7060603499412537,0.7921003699302673,0.43360304473002564,0.6612183545252748,0.6529790674626688,0.47109719055851373
apddv2,resnet50,all,Theme and logic,bradley_terry,8,0,5574,1194,1195,44592,5970,11950,16,0.7476987447698745,0.6871411204338074,0.7706343531608582,0.44895246924865695,0.671048081410019,0.6642211173921234,0.4828822840393355
