dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,clip-vit-b32,all,Theme and logic,regression,,0,5574,1194,1195,0,0,11950,36,0.7600836820083682,0.6599852442741394,0.7094988226890564,0.492667809531937,0.720454292677065,0.6993944029562706,0.5142144735270096
apddv2,clip-vit-b32,all,Theme and logic,hinge,1,0,5574,1194,1195,5574,1194,11950,17,0.7592468619246862,0.6510751247406006,0.7091058492660522,0.49294883383321386,0.7037015748635458,0.7039518762151631,0.5193520058368634
apddv2,clip-vit-b32,all,Theme and logic,hinge,2,0,5574,1194,1195,11148,2388,11950,17,0.7743933054393305,0.6422547101974487,0.6690008044242859,0.521626225929219,0.7222432116802793,0.725259028830885,0.5365982192703836
apddv2,clip-vit-b32,all,Theme and logic,hinge,3,0,5574,1194,1195,16722,3582,11950,16,0.7666945606694561,0.6475606560707092,0.674718976020813,0.5175374119334841,0.7198989628232795,0.7155490202827185,0.529510695415298
apddv2,clip-vit-b32,all,Theme and logic,hinge,4,0,5574,1194,1195,22296,4776,11950,18,0.7797489539748954,0.6378762125968933,0.645641028881073,0.5383298015133222,0.7339183103891109,0.7386057683221264,0.5475573420595248
apddv2,clip-vit-b32,all,Theme and logic,hinge,5,0,5574,1194,1195,27870,5970,11950,16,0.7724686192468619,0.6358376741409302,0.6550451517105103,0.5316053331379391,0.7298292373692448,0.7326490274647041,0.5433536484954953
apddv2,clip-vit-b32,all,Theme and logic,hinge,6,0,5574,1194,1195,33444,5970,11950,17,0.7807531380753138,0.6203320622444153,0.6273384690284729,0.5514171770513295,0.7429346785805766,0.7391650427017145,0.5506710840174859
apddv2,clip-vit-b32,all,Theme and logic,hinge,7,0,5574,1194,1195,39018,5970,11950,16,0.767949790794979,0.6451751589775085,0.6620033383369446,0.5266298137277305,0.7263768140388152,0.7167730114067649,0.5290820946535367
apddv2,clip-vit-b32,all,Theme and logic,hinge,8,0,5574,1194,1195,44592,5970,11950,16,0.7745606694560669,0.6320812106132507,0.6534618735313416,0.5327374402805587,0.7305447970319605,0.731414659540005,0.5436119443188083
apddv2,clip-vit-b32,all,Theme and logic,hinge,9,0,5574,1194,1195,50166,5970,11950,16,0.7851882845188285,0.6061516404151917,0.6104655861854553,0.5634822251870062,0.7507596680086976,0.7522269583616151,0.5641393662330971
apddv2,clip-vit-b32,all,Theme and logic,hinge,10,0,5574,1194,1195,55740,5970,11950,16,0.7737238493723849,0.6299099922180176,0.6399399042129517,0.542406414461118,0.7366398638235641,0.7317979715209987,0.5426099835976048
apddv2,clip-vit-b32,all,Theme and logic,bradley_terry,1,0,5574,1194,1195,5574,1194,11950,17,0.7666945606694561,0.6494296789169312,0.6967528462409973,0.5017819702807047,0.710181141964533,0.7137179054166164,0.5273364690344428
apddv2,clip-vit-b32,all,Theme and logic,bradley_terry,2,0,5574,1194,1195,11148,2388,11950,16,0.7727196652719666,0.6530303359031677,0.684388279914856,0.5106232952921512,0.7152081781951978,0.7177945446118567,0.5312204685235346
apddv2,clip-vit-b32,all,Theme and logic,bradley_terry,3,0,5574,1194,1195,16722,3582,11950,16,0.7696234309623431,0.626962423324585,0.6356381773948669,0.5454823780976892,0.739273125084976,0.733593777124405,0.5466944637047206
apddv2,clip-vit-b32,all,Theme and logic,bradley_terry,4,0,5574,1194,1195,22296,4776,11950,16,0.7855230125523013,0.634523332118988,0.6473159790039062,0.5371320935623827,0.7335524003799065,0.7380844273046533,0.5481647630066566
apddv2,clip-vit-b32,all,Theme and logic,bradley_terry,5,0,5574,1194,1195,27870,5970,11950,16,0.7712970711297071,0.6383644938468933,0.6555711627006531,0.5312292005151547,0.729536386894921,0.7288602781508463,0.5400213485331923
