dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,resnet50,all,Creativity,regression,,0,2673,573,572,0,0,5720,76,0.7347902097902098,0.7466174364089966,0.9047781229019165,0.48519792500076775,0.7008540224123863,0.655362134287112,0.4770250970682796
apddv2,resnet50,all,Creativity,hinge,1,0,2673,573,572,2673,573,5720,18,0.6991258741258741,0.8842478394508362,1.2422517538070679,0.29318170873174043,0.5429373788464318,0.5469876115686289,0.3872853766224235
apddv2,resnet50,all,Creativity,hinge,2,0,2673,573,572,5346,1146,5720,17,0.7155594405594405,0.8469810485839844,1.1138911247253418,0.36621650499831526,0.6090760283526606,0.5991505530290991,0.42610911900324305
apddv2,resnet50,all,Creativity,hinge,3,0,2673,573,572,8019,1719,5720,17,0.7314685314685314,0.810583233833313,1.0508438348770142,0.4020893303689884,0.6404515168549096,0.6322823154304754,0.45202458525489836
apddv2,resnet50,all,Creativity,hinge,4,0,2673,573,572,10692,2292,5720,17,0.7223776223776224,0.8136119246482849,1.0579708814620972,0.3980340808089742,0.6337932713711325,0.6380833218816198,0.4548930910613793
apddv2,resnet50,all,Creativity,hinge,5,0,2673,573,572,13365,2865,5720,17,0.737062937062937,0.8003271222114563,1.0315158367156982,0.4130865352971489,0.6446818941396373,0.6258842946382847,0.44942809293006647
apddv2,resnet50,all,Creativity,hinge,6,0,2673,573,572,16038,2865,5720,16,0.7115384615384616,0.8111052513122559,1.0472973585128784,0.404107123710272,0.6376817476183874,0.6082250683891371,0.4367423732858879
apddv2,resnet50,all,Creativity,hinge,7,0,2673,573,572,18711,2865,5720,16,0.715034965034965,0.8378892540931702,1.0977414846420288,0.3754053438825826,0.6154391739614198,0.603179020822961,0.4293361880355341
apddv2,resnet50,all,Creativity,hinge,8,0,2673,573,572,21384,2865,5720,16,0.7199300699300699,0.8045057654380798,1.0344319343566895,0.4114273498790415,0.6469471943160237,0.6100244816713549,0.4403527340423208
apddv2,resnet50,all,Creativity,hinge,9,0,2673,573,572,24057,2865,5720,16,0.7265734265734266,0.8016909956932068,1.0243648290634155,0.4171552793237905,0.6499765921879543,0.6110039560928164,0.44089192881123823
apddv2,resnet50,all,Creativity,hinge,10,0,2673,573,572,26730,2865,5720,16,0.737062937062937,0.7851357460021973,0.9801206588745117,0.44232943199173425,0.6681109211083083,0.6627401809306153,0.4791641121739745
apddv2,resnet50,all,Creativity,bradley_terry,1,0,2673,573,572,2673,573,5720,17,0.6966783216783217,0.8937366008758545,1.264117956161499,0.28074023882101196,0.5315461976454117,0.5392053551725177,0.3808930598036708
apddv2,resnet50,all,Creativity,bradley_terry,2,0,2673,573,572,5346,1146,5720,17,0.7132867132867133,0.8547482490539551,1.1298044919967651,0.3571620602304061,0.6021855665226781,0.6010345027210182,0.42498397232914925
apddv2,resnet50,all,Creativity,bradley_terry,3,0,2673,573,572,8019,1719,5720,16,0.7125874125874125,0.8489264845848083,1.1432218551635742,0.3495278439744097,0.5939562409287191,0.5888407670207789,0.41704612436466326
apddv2,resnet50,all,Creativity,bradley_terry,4,0,2673,573,572,10692,2292,5720,16,0.7192307692307692,0.8343461751937866,1.0866001844406128,0.3817445044332465,0.6226469566011303,0.6313043099865268,0.4472519850768741
apddv2,resnet50,all,Creativity,bradley_terry,5,0,2673,573,572,13365,2865,5720,16,0.7339160839160839,0.831733226776123,1.076704502105713,0.3873750099768879,0.6280646665805989,0.6171221086007355,0.4426277558888401
apddv2,resnet50,all,Creativity,bradley_terry,6,0,2673,573,572,16038,2865,5720,16,0.7312937062937063,0.7989798784255981,1.0067648887634277,0.42716929535183445,0.6591250341227806,0.6290496957182318,0.45124563755744884
