dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,clip-vit-b32,all,Creativity,regression,,0,2673,573,572,0,0,5720,58,0.7536713286713287,0.6675468683242798,0.7602264285087585,0.5674451896031534,0.7647198471449883,0.7059991871384835,0.526754107213393
apddv2,clip-vit-b32,all,Creativity,hinge,1,0,2673,573,572,2673,573,5720,17,0.7332167832167832,0.7971078157424927,0.9853672385215759,0.43934417666467995,0.6678460050742956,0.6446444184110378,0.46349860848082214
apddv2,clip-vit-b32,all,Creativity,hinge,2,0,2673,573,572,5346,1146,5720,17,0.7461538461538462,0.7662418484687805,0.8945393562316895,0.4910236400880248,0.7035776634621982,0.6781235946691262,0.49421140340883346
apddv2,clip-vit-b32,all,Creativity,hinge,3,0,2673,573,572,8019,1719,5720,17,0.7548951048951049,0.7397885322570801,0.8604077696800232,0.5104438290965168,0.7152863997139356,0.6797523637039921,0.4949408941096196
apddv2,clip-vit-b32,all,Creativity,hinge,4,0,2673,573,572,10692,2292,5720,16,0.7512237762237762,0.7392796874046326,0.840752899646759,0.5216271140304055,0.7250989786491573,0.7000353615097772,0.5116573589818705
apddv2,clip-vit-b32,all,Creativity,hinge,5,0,2673,573,572,13365,2865,5720,16,0.7634615384615384,0.7286967039108276,0.8164263367652893,0.5354684691397604,0.7335464785525403,0.6968799021168587,0.5134130823634235
apddv2,clip-vit-b32,all,Creativity,hinge,6,0,2673,573,572,16038,2865,5720,17,0.7527972027972027,0.7020505666732788,0.7824231386184692,0.554815669923408,0.7459223802349015,0.6923705773703943,0.510050006590308
apddv2,clip-vit-b32,all,Creativity,hinge,7,0,2673,573,572,18711,2865,5720,16,0.7325174825174825,0.7777951955795288,0.9438319802284241,0.4629769838248773,0.6819609033471181,0.6417330113996922,0.46384480745746637
apddv2,clip-vit-b32,all,Creativity,hinge,8,0,2673,573,572,21384,2865,5720,16,0.7403846153846154,0.7316001057624817,0.8357831835746765,0.5244547415694105,0.7257334303458265,0.6822237067495105,0.49800722790275437
apddv2,clip-vit-b32,all,Creativity,hinge,9,0,2673,573,572,24057,2865,5720,16,0.7545454545454545,0.7338995337486267,0.8595755696296692,0.5109173830325222,0.7168047839592759,0.6876277191886323,0.5051290354222933
apddv2,clip-vit-b32,all,Creativity,hinge,10,0,2673,573,572,26730,2865,5720,16,0.7571678321678321,0.6984184384346008,0.7803289890289307,0.5560071937159564,0.7465442956051334,0.7132068460942999,0.5293258710398931
apddv2,clip-vit-b32,all,Creativity,bradley_terry,1,0,2673,573,572,2673,573,5720,18,0.7447552447552448,0.7557802796363831,0.8824282288551331,0.4979145894988416,0.7090308388661981,0.6678295870802191,0.48496294503276566
apddv2,clip-vit-b32,all,Creativity,bradley_terry,2,0,2673,573,572,5346,1146,5720,18,0.7583916083916084,0.7244147658348083,0.8157116174697876,0.5358751336757382,0.7352094271632836,0.6978853915149477,0.5121766574468369
apddv2,clip-vit-b32,all,Creativity,bradley_terry,3,0,2673,573,572,8019,1719,5720,16,0.7545454545454545,0.7458879947662354,0.8654850721359253,0.5075549679654126,0.7157813754459994,0.6805765616286209,0.49508926509961
apddv2,clip-vit-b32,all,Creativity,bradley_terry,4,0,2673,573,572,10692,2292,5720,16,0.7487762237762238,0.7467295527458191,0.8497021794319153,0.5165351076033893,0.722188851678192,0.6883417568069925,0.5028169208282763
apddv2,clip-vit-b32,all,Creativity,bradley_terry,5,0,2673,573,572,13365,2865,5720,16,0.7610139860139861,0.7227556109428406,0.8072443008422852,0.5406928714093462,0.7375017701261868,0.6995997231981756,0.5145505932866832
apddv2,clip-vit-b32,all,Creativity,bradley_terry,6,0,2673,573,572,16038,2865,5720,16,0.7524475524475525,0.7056933045387268,0.7838185429573059,0.5540217033064501,0.7452129576181505,0.7025479785914432,0.5174561918406617
apddv2,clip-vit-b32,all,Creativity,bradley_terry,7,0,2673,573,572,18711,2865,5720,16,0.7421328671328671,0.7362682819366455,0.8589080572128296,0.5112971460119076,0.7171819372509276,0.6687011202630875,0.48887004776917936
apddv2,clip-vit-b32,all,Creativity,bradley_terry,8,0,2673,573,572,21384,2865,5720,16,0.7508741258741258,0.71626877784729,0.7969787120819092,0.5465338063783703,0.7409817275991486,0.6990671694730245,0.5155026404724549
apddv2,clip-vit-b32,all,Creativity,bradley_terry,9,0,2673,573,572,24057,2865,5720,16,0.7573426573426574,0.7299318909645081,0.8274434208869934,0.5291999396202101,0.7304250021056191,0.6931966674225543,0.5088877671687165
apddv2,clip-vit-b32,all,Creativity,bradley_terry,10,0,2673,573,572,26730,2865,5720,16,0.7622377622377622,0.6924447417259216,0.7622187733650208,0.566311576933309,0.7535045785824082,0.7193337474602333,0.5333813447662973
apddv2,clip-vit-b32,all,Creativity,regression,,1,2673,573,572,0,0,5720,54,0.7867132867132867,0.6927838325500488,0.7994188666343689,0.5934891069652402,0.7739045707402283,0.7318233031742735,0.545273978500663
apddv2,clip-vit-b32,all,Creativity,hinge,1,1,2673,573,572,2673,573,5720,16,0.7365384615384616,0.8083463311195374,1.1137598752975464,0.433644094834189,0.6590556506371286,0.6565854101843402,0.4741620454341208
apddv2,clip-vit-b32,all,Creativity,hinge,2,1,2673,573,572,5346,1146,5720,17,0.7536713286713287,0.7778005599975586,1.00201416015625,0.4904677694071792,0.7004832476832235,0.674214053186075,0.4926607995553111
apddv2,clip-vit-b32,all,Creativity,hinge,3,1,2673,573,572,8019,1719,5720,17,0.7487762237762238,0.7597451210021973,0.9686003923416138,0.5074589540934153,0.7123693041065167,0.6878137539018301,0.5062100542460826
apddv2,clip-vit-b32,all,Creativity,hinge,4,1,2673,573,572,10692,2292,5720,18,0.7715034965034965,0.7146630883216858,0.8607519268989563,0.562300772260869,0.7500886211283841,0.7235338628223293,0.5388643767382706
apddv2,clip-vit-b32,all,Creativity,hinge,5,1,2673,573,572,13365,2865,5720,17,0.7561188811188811,0.7759343385696411,0.9839299321174622,0.49966371488610517,0.70717612110235,0.695393068480863,0.5108749574592523
apddv2,clip-vit-b32,all,Creativity,hinge,6,1,2673,573,572,16038,2865,5720,17,0.7625874125874126,0.7465816140174866,0.9131056666374207,0.5356784428204627,0.7320617016930586,0.6999208178369396,0.518187842867696
apddv2,clip-vit-b32,all,Creativity,hinge,7,1,2673,573,572,18711,2865,5720,16,0.7618881118881119,0.7398506999015808,0.903847336769104,0.5403863616885369,0.7357327486538452,0.7057229578403105,0.5195118339653331
apddv2,clip-vit-b32,all,Creativity,hinge,8,1,2673,573,572,21384,2865,5720,16,0.7655594405594406,0.7281520962715149,0.8916434049606323,0.5465921622797432,0.7393400187129657,0.7100157518440094,0.5255131020247159
apddv2,clip-vit-b32,all,Creativity,hinge,9,1,2673,573,572,24057,2865,5720,16,0.7604895104895105,0.7316058278083801,0.8835311532020569,0.5507173350068206,0.7424021308052033,0.6926924930717779,0.5126815247513551
apddv2,clip-vit-b32,all,Creativity,hinge,10,1,2673,573,572,26730,2865,5720,16,0.7592657342657343,0.7359438538551331,0.9099366664886475,0.537289856567723,0.7344354243110729,0.6958230502457179,0.5141911220776328
apddv2,clip-vit-b32,all,Creativity,bradley_terry,1,1,2673,573,572,2673,573,5720,18,0.7435314685314686,0.7889224886894226,1.0427271127700806,0.4697649003357067,0.6864785804296014,0.6769231916690185,0.4940837806415565
apddv2,clip-vit-b32,all,Creativity,bradley_terry,2,1,2673,573,572,5346,1146,5720,17,0.7594405594405594,0.7641628384590149,0.9629321098327637,0.5103412839588197,0.7146538121946833,0.6854140085780985,0.5025103034218444
apddv2,clip-vit-b32,all,Creativity,bradley_terry,3,1,2673,573,572,8019,1719,5720,16,0.7405594405594406,0.7823972105979919,1.042621374130249,0.4698187157480058,0.6857671082217962,0.6649585890600432,0.48589235908421335
apddv2,clip-vit-b32,all,Creativity,bradley_terry,4,1,2673,573,572,10692,2292,5720,17,0.768006993006993,0.7250093817710876,0.8791164755821228,0.5529622120374273,0.744145145941161,0.714027856625212,0.528458054185815
apddv2,clip-vit-b32,all,Creativity,bradley_terry,5,1,2673,573,572,13365,2865,5720,16,0.7660839160839161,0.7466509342193604,0.9381291270256042,0.5229538480542748,0.7232434644900039,0.7086370328099715,0.5217638562061736
apddv2,clip-vit-b32,all,Creativity,bradley_terry,6,1,2673,573,572,16038,2865,5720,16,0.759090909090909,0.7423142790794373,0.9330779314041138,0.5255223746190432,0.7255087797061606,0.7050793161576915,0.5217638562061736
apddv2,clip-vit-b32,all,Creativity,bradley_terry,7,1,2673,573,572,18711,2865,5720,16,0.7666083916083916,0.7268545627593994,0.8797641396522522,0.5526328831365723,0.7441075742106023,0.7131275151554743,0.527134063088178
apddv2,clip-vit-b32,all,Creativity,bradley_terry,8,1,2673,573,572,21384,2865,5720,16,0.7723776223776224,0.7092338800430298,0.8373773694038391,0.574186881987846,0.7580091048499753,0.7250429201790622,0.540534832796037
apddv2,clip-vit-b32,all,Creativity,bradley_terry,9,1,2673,573,572,24057,2865,5720,16,0.7725524475524476,0.7080489993095398,0.8322908878326416,0.5767734109885347,0.7599657317202677,0.7159797884647433,0.5346573022224146
apddv2,clip-vit-b32,all,Creativity,bradley_terry,10,1,2673,573,572,26730,2865,5720,16,0.765034965034965,0.7332274913787842,0.8934411406517029,0.545677997757626,0.7392418752546632,0.7006484225433812,0.5185590553249775
apddv2,clip-vit-b32,all,Creativity,regression,,2,2673,573,572,0,0,5720,55,0.7554195804195805,0.6972713470458984,0.7959921956062317,0.5002946645764004,0.7372903730302696,0.6977326330643793,0.5147582217428737
apddv2,clip-vit-b32,all,Creativity,hinge,1,2,2673,573,572,2673,573,5720,17,0.7166083916083916,0.7631271481513977,0.9285928010940552,0.41705109072211954,0.647882277330325,0.6457109062698724,0.46086817497034993
apddv2,clip-vit-b32,all,Creativity,hinge,2,2,2673,573,572,5346,1146,5720,19,0.7405594405594406,0.7615013718605042,0.8855456113815308,0.4440751219596083,0.669542358487206,0.6558429967183308,0.47165855861802863
apddv2,clip-vit-b32,all,Creativity,hinge,3,2,2673,573,572,8019,1719,5720,17,0.7473776223776224,0.7356602549552917,0.8350456357002258,0.47577777307654046,0.692146586045169,0.6795824446779877,0.494773738266955
apddv2,clip-vit-b32,all,Creativity,hinge,4,2,2673,573,572,10692,2292,5720,17,0.7452797202797202,0.722670316696167,0.8259797096252441,0.4814691944017546,0.6970016581026641,0.6778180955923241,0.49208851664820924
apddv2,clip-vit-b32,all,Creativity,hinge,5,2,2673,573,572,13365,2865,5720,16,0.7384615384615385,0.7362245917320251,0.8542740941047668,0.4637066289385964,0.6827380328252275,0.6638779001189891,0.4806299211691376
apddv2,clip-vit-b32,all,Creativity,hinge,6,2,2673,573,572,16038,2865,5720,16,0.7423076923076923,0.7243756651878357,0.8511375784873962,0.46567565111431075,0.684024157865224,0.6626125834760739,0.4804443067715285
apddv2,clip-vit-b32,all,Creativity,hinge,7,2,2673,573,572,18711,2865,5720,16,0.7417832167832168,0.7308802008628845,0.835919976234436,0.47522893067739236,0.692019461188579,0.6672407565961355,0.482077713470489
apddv2,clip-vit-b32,all,Creativity,hinge,8,2,2673,573,572,21384,2865,5720,16,0.7513986013986014,0.7099621295928955,0.7895264625549316,0.5043536933931646,0.7114152368614555,0.6878156140530078,0.5022601856371908
apddv2,clip-vit-b32,all,Creativity,hinge,9,2,2673,573,572,24057,2865,5720,16,0.7548951048951049,0.7166273593902588,0.8054450154304504,0.4943603856801976,0.7045585169858839,0.6760976203101102,0.4927814770659501
apddv2,clip-vit-b32,all,Creativity,hinge,10,2,2673,573,572,26730,2865,5720,16,0.7547202797202798,0.7068445086479187,0.788955807685852,0.5047119098149557,0.7127168108502246,0.6918701885073524,0.5051557702398936
