dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,clip-vit-b32,all,Details and texture,regression,,0,7015,1503,1504,0,0,15040,51,0.8095744680851064,0.6644597053527832,0.73308265209198,0.6755320366401536,0.8296053849249461,0.7993415428175298,0.613193699854187
apddv2,clip-vit-b32,all,Details and texture,hinge,1,0,7015,1503,1504,7015,1503,15040,17,0.7787234042553192,0.7688305377960205,0.945206344127655,0.5816444544129387,0.7628355090340762,0.7521383274419245,0.562218270620419
apddv2,clip-vit-b32,all,Details and texture,hinge,2,0,7015,1503,1504,14030,3006,15040,18,0.8011968085106383,0.7044401168823242,0.8089433908462524,0.6419555008285001,0.8013727992940449,0.7855571477838004,0.5963789067532591
apddv2,clip-vit-b32,all,Details and texture,hinge,3,0,7015,1503,1504,21045,4509,15040,18,0.8069813829787233,0.7086642384529114,0.7998964190483093,0.6459597897615804,0.8038258602226733,0.7945460476527169,0.603525730235225
apddv2,clip-vit-b32,all,Details and texture,hinge,4,0,7015,1503,1504,28060,6012,15040,16,0.8,0.7281981110572815,0.8471024036407471,0.6250660312938703,0.7907421955882601,0.79232963165034,0.598052518656967
apddv2,clip-vit-b32,all,Details and texture,hinge,5,0,7015,1503,1504,35075,7515,15040,18,0.8142287234042553,0.6810278296470642,0.7537821531295776,0.6663702872927804,0.8165899587718428,0.8034787244906905,0.6159759008394107
apddv2,clip-vit-b32,all,Details and texture,hinge,6,0,7015,1503,1504,42090,7515,15040,17,0.8037234042553192,0.6963500380516052,0.7805153131484985,0.6545379977405698,0.8091960122926594,0.7956972551846307,0.6050223254952716
apddv2,clip-vit-b32,all,Details and texture,hinge,7,0,7015,1503,1504,49105,7515,15040,17,0.8039228723404256,0.6864585280418396,0.7563619613647461,0.6652284302346142,0.8159144432708691,0.7939444423447739,0.606524284896035
apddv2,clip-vit-b32,all,Details and texture,hinge,8,0,7015,1503,1504,56120,7515,15040,17,0.8110372340425532,0.6694333553314209,0.7213801741600037,0.6807116301216363,0.825194423353814,0.8063310522762597,0.6171542237502478
apddv2,clip-vit-b32,all,Details and texture,hinge,9,0,7015,1503,1504,63135,7515,15040,16,0.8013297872340426,0.699080765247345,0.7744293212890625,0.6572316785396453,0.8109709144039989,0.7988066504254332,0.6075917488987205
