dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
apddv2,clip-vit-b32,all,Total aesthetic score,regression,,0,7015,1503,1504,0,0,15040,38,0.8174202127659574,6.2796759605407715,69.83594512939453,0.6961416714556683,0.8485291696146646,0.8111541634349541,0.6259444270838674
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,1,0,7015,1503,1504,7015,1503,15040,17,0.7894281914893617,7.477009296417236,92.10958099365234,0.5992283627133232,0.7741475452487308,0.7527396163883897,0.563876309625312
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,2,0,7015,1503,1504,14030,3006,15040,19,0.7984042553191489,6.951951026916504,79.98876190185547,0.6519664561000531,0.8075076060749709,0.7762218251252856,0.5881646849750946
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,3,0,7015,1503,1504,21045,4509,15040,17,0.7988696808510638,6.952654838562012,79.02131652832031,0.6561758589133189,0.8100679894445051,0.7871977583284795,0.5960822539911542
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,4,0,7015,1503,1504,28060,6012,15040,18,0.8034574468085106,6.889669895172119,78.14163970947266,0.6600032968013726,0.8124252436396908,0.7933110246844324,0.6040051618939408
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,5,0,7015,1503,1504,35075,7515,15040,17,0.8132313829787234,6.822967052459717,75.21065521240234,0.6727561347187181,0.8203119962467831,0.8063885152314346,0.6161190958773793
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,6,0,7015,1503,1504,42090,7515,15040,17,0.805186170212766,6.708085060119629,74.32559204101562,0.6766070722202494,0.8227125765647969,0.7990783257846547,0.606808077425587
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,7,0,7015,1503,1504,49105,7515,15040,16,0.7979388297872341,6.825703144073486,77.90277099609375,0.6610426589909327,0.8131266580907806,0.7842275344470384,0.5943773694963498
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,8,0,7015,1503,1504,56120,7515,15040,17,0.8065159574468085,6.6393561363220215,74.15522003173828,0.6773483491966361,0.8231830450500439,0.7989722781719809,0.6118835790740028
apddv2,clip-vit-b32,all,Total aesthetic score,hinge,9,0,7015,1503,1504,63135,7515,15040,18,0.8071808510638298,6.871441841125488,78.1158447265625,0.6601155446274314,0.8124815711404842,0.8004242877148093,0.6105595351657205
