Painting,Representational,BeautyRating_M,BeautyRating_SD,Liking_M,Liking_SD,Saturation,Brightness,HueSD,SaturationSD,BrightnessSD,RedLum,GreenLum,BlueLum,Luminance,AdjustedRedLum,AdjustedGreenLum,AdjustedBlueLum,Entropy,StraightEdgeDensity,NonStraightEdgeDensity,Meaningfulness,Complexity,Emotion,ColourWarmth,Vertical_Symmetry,Horizontal_Symmetry,Average_Symmetry,VerticalGrayscale_Symmetry,HorizontalGrayscale_Symmetry,AverageGrayscale_Symmetry,ColourComponent,Beauty
65.jpg,1,2.67,1.8626292586293285,3.2553,2.3449,0.348142778149713,0.790755855459391,1.16309319383001,0.268069942731696,0.0950757193262113,196.87,161.94,135.41,169.44,1.1618862134088763,0.9557365439093484,0.7991619452313503,6.83731122124023,0.0183639116134251,0.114145463386575,2.9565217391304346,2.3846153846153846,2.7083333333333335,6.304347826086956,0.9854,0.9309,0.9581,0.9899,0.9875,0.9887,-0.472178654,5.0
66.jpg,1,3.57,1.9069154492562703,3.6809,2.3135,0.295099284519268,0.45782446221207,0.187565015809204,0.0586243091784663,0.124120816079965,116.74,90.91,82.25,97.65,1.1954941116231437,0.9309779825908856,0.8422939068100358,6.45465736668843,0.0338328440955995,0.0532879892377339,4.391304347826087,2.8461538461538463,3.9583333333333335,3.4782608695652173,0.9761,0.9609,0.9685,0.9756,0.9602,0.9679,-0.639765643,2.0
67.jpg,1,3.12,2.013829735623554,3.0851,2.4122,0.396457410234641,0.473816064387188,0.142848709183489,0.131123579477681,0.186813753855239,120.82,90.75,76.16,98.08,1.2318515497553018,0.9252650897226754,0.7765089722675367,7.2894755597307,0.0862774384936522,0.0541621448396812,3.652173913043478,3.730769230769231,3.8125,3.934782608695652,0.899,0.8408,0.8699,0.8967,0.8392,0.8679,-0.875431357,1.0
68.jpg,1,3.47,1.9716355998955564,3.7021,2.5014,0.210086013801388,0.469307649673203,0.0888323820473528,0.0579566925250401,0.0833548504425469,119.67,95.66,98.89,103.3,1.1584704743465637,0.9260406582768635,0.9573088092933204,6.20576787815817,0.0289340981142021,0.0489294435524646,4.086956521739131,2.673076923076923,3.4166666666666665,3.782608695652174,0.9861,0.9775,0.9818,0.9855,0.9768,0.9811,-0.387087761,3.0
69.jpg,1,4.08,1.854393569392453,3.6809,1.9123,0.170110812305244,0.390242141623489,1.02510814147269,0.117668247423031,0.111427300556695,98.25,91.12,85.95,92.67,1.0602136613790871,0.9832739829502536,0.927484622855293,6.8312688680614,0.0151400475823045,0.110655785751029,4.239130434782608,4.423076923076923,4.291666666666667,2.6956521739130435,0.9461,0.9353,0.9407,0.9472,0.9418,0.9445,0.166752707,6.0
70.jpg,1,4.14,2.157190160313898,4.0851,2.1451,0.13415695787659,0.394163669612923,1.87271010083277,0.0714474300460353,0.236920595629618,93.43,93.73,95.42,93.83,0.9957369711179794,0.9989342427794948,1.0169455398060323,7.13157449384665,0.0371543981382775,0.0798393518617225,4.326086956521739,4.3076923076923075,3.8333333333333335,3.282608695652174,0.9269,0.8649,0.8959,0.9268,0.8681,0.8974,0.574118893,5.0
71.jpg,1,3.31,1.7547602894610386,3.0638,2.026,0.237445883639298,0.548958521008403,0.305228899605302,0.109575966842972,0.130343461608816,139.55,129.15,105.92,129.64,1.076442456032089,0.99622030237581,0.8170317803147178,6.9235205651946,0.0211441213569379,0.0928569203097288,3.3043478260869565,3.9615384615384617,3.9166666666666665,3.760869565217391,0.956,0.9489,0.9524,0.9579,0.9526,0.9552,0.024158073,3.0
72.jpg,1,3.76,1.9617776195510617,3.5319,2.4124,0.329056185077408,0.655925479510605,0.30859501361755,0.196051997182798,0.171579365004192,166.84,148.61,118.32,150.65,1.1074676402256889,0.986458679057418,0.7853966146697643,7.34175358377283,0.008163889836549,0.149428818496784,4.630434782608695,4.576923076923077,3.7708333333333335,4.456521739130435,0.9653,0.9178,0.9416,0.967,0.9335,0.9503,-0.166867939,7.0
73.jpg,1,4.92,1.8871206876604152,4.3617,2.4085,0.375655239361246,0.264039519012025,1.37378362821683,0.182008934657277,0.185375528141405,61.87,57.99,44.98,57.67,1.0728281602219525,1.0055488122073868,0.7799549159008149,7.02844967066312,0.0448665340016406,0.0793084659983594,5.217391304347826,6.269230769230769,5.0625,4.173913043478261,0.6641,0.687,0.6755,0.6634,0.7084,0.6859,0.030018016,7.0
74.jpg,1,4.12,2.119010165533109,4.4043,2.5847,0.495014638002575,0.43784898815141,1.3548623425946,0.210430787845099,0.198180170544453,95.35,89.67,66.7,88.79,1.073882193940759,1.0099110260164432,0.7512107219281451,7.2862200704317,0.0424364378974095,0.0820833537692572,4.695652173913044,4.596153846153846,4.083333333333333,6.739130434782608,0.7895,0.7886,0.789,0.842,0.8411,0.8416,0.007205073,6.0
75.jpg,1,2.8,1.94663498250238,3.1064,2.248,0.411658351287325,0.745777616892911,0.738112002102676,0.295960579214589,0.193876361617887,185.19,151.92,117.17,157.99,1.1721627951136149,0.9615798468257484,0.741629217039053,7.48324884542545,0.0199762469780293,0.131989378021971,3.4565217391304346,3.2884615384615383,3.041666667,6.0,0.923,0.9038,0.9134,0.9326,0.9217,0.9272,-0.556649662,3.0
76.jpg,1,4.29,2.0584321356660893,3.5957,2.2328,0.295558231266107,0.49377532228361,0.748027704942704,0.225396786737207,0.170332667319531,122.19,115.07,94.79,114.9,1.0634464751958224,1.00147954743255,0.8249782419495213,7.51597216975917,0.0259999595553313,0.139511498778002,4.1521739130434785,4.519230769230769,4.354166666666667,4.434782608695652,0.8722,0.9086,0.8904,0.8734,0.9228,0.8981,0.102667075,8.0
77.jpg,1,3.45,1.876166303929372,4.0638,2.5994,0.544283830438216,0.562908392156862,0.418317744630306,0.203454840971489,0.268485413945629,137.96,118.57,59.64,118.06,1.168558360155853,1.0043198373708284,0.5051668643062849,7.57587123459212,0.0499604043489307,0.0590052206510693,3.9565217391304346,3.269230769230769,3.3958333333333335,6.760869565217392,0.836,0.7872,0.8116,0.8538,0.8181,0.836,-0.670912071,2.0
78.jpg,1,3.47,1.7524327114509322,3.0638,2.335,0.349465088973545,0.473402880248144,0.635422714804364,0.202727901279936,0.183245912115056,119.52,107.51,78.86,107.9,1.1076923076923075,0.9963855421686748,0.7308619091751621,7.40366244735465,0.0337779639695528,0.0973178693637805,3.5217391304347827,2.769230769230769,2.8125,5.782608695652174,0.8664,0.8444,0.8554,0.8788,0.8596,0.8692,-0.195580352,4.0
79.jpg,1,2.63,1.4906511383709236,2.6809,1.9683,0.318188516626977,0.698456115263785,1.13692024189033,0.259735663753547,0.163584109439302,173.16,151.45,132.59,155.83,1.1112109349932615,0.9718924468972596,0.8508631200667394,7.60703151610904,0.0444480686789391,0.0404519313210609,2.8260869565217392,2.230769230769231,2.9583333333333335,5.760869565217392,0.9387,0.8779,0.9083,0.9425,0.9203,0.9314,-0.15884786,1.0
80.jpg,1,4.45,1.8762750766519567,4.7234,2.2234,0.0978535161328229,0.662464292810456,1.53255970770136,0.0698248228854206,0.101364871252451,159.9,157.67,162.74,158.92,1.0061666247168388,0.9921344072489304,1.024037251447269,6.19318408588863,0.0261931943046063,0.0252245140287271,4.173913043478261,3.480769230769231,4.291666666666667,4.413043478260869,0.9865,0.9775,0.982,0.9871,0.978,0.9825,0.517294588,4.0
81.jpg,1,5.12,1.8182745801939797,5.5106,1.9435,0.197261576745433,0.333494593309022,1.41092384171716,0.144221151047683,0.25614248881119,68.57,76.51,81.61,74.71,0.9178155534734306,1.0240931602195156,1.0923571141748094,6.7906116911974,0.0164248443507685,0.0790595306492315,4.434782608695652,5.230769230769231,4.666666666666667,4.130434782608695,0.8026,0.7004,0.7515,0.801,0.7253,0.7632,1.051245248,7.0
82.jpg,1,5.08,2.0186881980177938,4.4043,2.1635,0.376420142497531,0.221033578431373,0.720132674235766,0.179281929245946,0.155289459363715,53.49,49.64,32.86,48.9,1.0938650306748468,1.0151329243353784,0.6719836400817996,6.50485491130955,0.0371023758106948,0.0896226241893052,5.130434782608695,5.615384615384615,4.958333333333333,5.239130434782608,0.7155,0.7042,0.7098,0.7242,0.7214,0.7228,-0.141402526,6.0
83.jpg,1,5.08,2.1269888651925433,5.3191,2.158,0.28818820470714,0.477986191659763,1.37737547554594,0.220034689809673,0.274948395940858,113.3,115.35,103.35,113.37,0.999382552703537,1.0174649378142364,0.9116168298491664,6.90187825737936,0.0345037512598404,0.0634899987401596,4.826086956521739,5.25,4.458333333333333,6.021739130434782,0.8914,0.7734,0.8324,0.897,0.8011,0.849,0.50636063,8.0
84.jpg,1,5.88,2.198422439953203,5.5745,2.4024,0.41441088193966,0.346291072406617,0.65256717720107,0.257954233742729,0.282952120907509,63.09,81.93,86.02,76.76,0.821912454403335,1.06735278791037,1.1206357477853046,6.91186513044646,0.0152799495428556,0.083686717123811,5.391304347826087,5.673076923076923,5.354166666666667,3.869565217391304,0.9424,0.781,0.8617,0.9414,0.7867,0.8641,1.608481806,6.0
85.jpg,1,5.63,1.9691498217271743,5.2766,2.0925,0.223603048257347,0.440471163124936,1.06227400987896,0.170418798130829,0.252251239392503,109.88,101.89,94.68,103.46,1.0620529673303691,0.9848250531606418,0.9151362845544172,7.74218203477016,0.0219267688995491,0.108121147767118,5.760869565217392,6.865384615384615,5.395833333333333,4.543478260869565,0.8848,0.7735,0.8291,0.8874,0.7871,0.8373,0.151367094,6.0
86.jpg,1,4.8,1.772810520855837,5.0426,2.0847,0.289783180512319,0.433018138667572,1.85091575126282,0.225829256556721,0.260827110701593,100.82,100.29,95.6,99.93,1.008906234364055,1.0036025217652356,0.9566696687681376,7.52953876398226,0.0190912424565185,0.0786660492101482,4.891304347826087,4.519230769230769,4.75,4.086956521739131,0.8877,0.7322,0.81,0.8871,0.7717,0.8294,0.470580775,6.0
87.jpg,1,4.51,2.149893210447098,4.383,2.6006,0.106289064319057,0.378340396490088,0.931584543908922,0.0911280374660492,0.141396078133022,91.79,95.65,90.26,93.89,0.9776334007881564,1.018745340291831,0.9613377356480988,7.18423803655254,0.0162521337056622,0.126504116294338,5.586956521739131,5.576923076923077,5.354166666666667,2.3043478260869565,0.898,0.9062,0.9021,0.9005,0.9086,0.9045,0.651185437,7.0
88.jpg,1,5.49,1.9191834998567616,5.0851,2.2634,0.363391964411135,0.265074721780605,1.17171356500241,0.188658713936813,0.257219480615313,58.81,61.48,51.8,59.6,0.9867449664429532,1.0315436241610738,0.8691275167785234,6.83566611360568,0.0288918282986156,0.0779915050347178,5.369565217391305,5.846153846153846,4.9375,5.065217391304348,0.7403,0.5257,0.633,0.752,0.5507,0.6514,0.55575257,7.0
89.jpg,1,5.57,1.7746514460879463,5.6383,1.9608,0.178278919377783,0.49799661971831,0.88030686787437,0.102426764799019,0.21534043008766,107.73,117.93,124.54,115.63,0.9316786301132924,1.019891031739168,1.0770561273026031,7.55240725402231,0.0419189521691561,0.0644945894975105,4.869565217391305,5.673076923076923,4.479166666666667,3.695652173913043,0.8933,0.8725,0.8829,0.8952,0.8763,0.8858,0.964973175,4.0
90.jpg,1,5.53,1.981959450974243,5.6383,2.2499,0.255709697041482,0.486887941948433,0.679872561667892,0.208242166060377,0.273068535383734,123.34,112.96,104.82,115.14,1.0712176480805975,0.981066527705402,0.9103699843668576,7.63987731974478,0.0220345859990219,0.0789216640009781,5.108695652173913,5.615384615384615,4.625,4.282608695652174,0.956,0.8323,0.8942,0.956,0.8503,0.9032,0.09705074,3.0
91.jpg,1,5.33,2.378560703536524,5.383,2.3457,0.252715451462093,0.379700773840694,0.722068970889795,0.117549579451615,0.116710457842536,95.38,84.48,73.36,86.48,1.102913968547641,0.9768732654949122,0.8482886216466234,6.65849925326785,0.0265860445113429,0.0582139554886571,5.565217391304348,4.730769230769231,5.583333333333333,3.6739130434782608,0.9145,0.9381,0.9263,0.9184,0.9439,0.9312,-0.111283759,6.0
92.jpg,1,4.55,1.692239187995525,4.5319,2.4393,0.247723853175035,0.473516585665605,0.935505116353712,0.158633150085985,0.160713131181125,91.09,108.98,116.39,104.47,0.8719249545324017,1.0431702881209917,1.1140997415525988,7.12731414781896,0.0104262860022564,0.14405600566441,3.891304347826087,4.346153846153846,4.458333333333333,3.8260869565217392,0.9364,0.8924,0.9144,0.932,0.9049,0.9184,1.321352721,4.0
93.jpg,1,4.61,1.861423637752479,3.617,1.9173,0.382492230301969,0.499651528568417,0.784000477431019,0.204646118255868,0.168935712797424,124.75,111.04,79.28,111.58,1.1180319053593837,0.9951604230148772,0.710521598852841,7.15830772051266,0.0275029603995685,0.0965126646004316,4.260869565217392,3.942307692307693,4.020833333333333,6.130434782608695,0.9265,0.8645,0.8955,0.9353,0.8959,0.9156,-0.262827614,4.0
94.jpg,1,4.76,2.0057061456896275,4.6383,2.1103,0.245173336376513,0.683158955717118,0.627977429579533,0.151909773391883,0.147775282138501,171.57,160.48,135.67,161.0,1.0656521739130431,0.9967701863354036,0.842670807453416,7.1226815345911,0.0331162371448118,0.0831858461885215,5.021739130434782,4.288461538461538,4.583333333333333,4.326086956521739,0.9602,0.9473,0.9537,0.9653,0.9578,0.9615,0.09705832,6.0
95.jpg,1,4.22,2.015855517984301,3.8936,2.4338,0.479393415147325,0.314611548479041,0.318897200933582,0.139664696609973,0.172983877689411,80.1,68.16,42.25,68.79,1.1644134321849104,0.9908416921064108,0.6141881087367349,6.9952271028925,0.0198634001679614,0.116855349832039,4.065217391304348,4.423076923076923,3.8958333333333335,4.565217391304348,0.8508,0.8812,0.866,0.8544,0.8878,0.8711,-0.565610691,6.0
96.jpg,1,5.59,1.7506849971321723,5.3404,2.3338,0.2376880577715,0.558709394527042,1.27182522289843,0.198075249062652,0.238545312016144,138.18,127.85,122.66,130.35,1.0600690448791716,0.9808208668968162,0.9410049865746068,7.48917837210762,0.0263246212607752,0.107987878739225,4.695652173913044,5.115384615384615,4.3125,4.3478260869565215,0.8474,0.9139,0.8806,0.872,0.9204,0.8962,0.174152981,2.0
97.jpg,1,5.16,1.742154425077274,5.1702,1.8687,0.196933898420464,0.414580878389092,1.14174793560781,0.117539973310569,0.208877909784266,97.78,101.39,92.85,99.35,0.9841972823351788,1.0205334675390036,0.9345747357825868,7.36330217993587,0.0219893602492097,0.0971314730841236,5.130434782608695,4.9423076923076925,4.041666666666667,4.673913043478261,0.8128,0.9062,0.8595,0.8233,0.913,0.8682,0.601620946,7.0
98.jpg,1,4.69,2.1309191271680423,4.9574,2.2742,0.38580046369088,0.279879419099311,0.757251161060022,0.19850537180235,0.13883948254094,68.99,52.89,42.24,56.51,1.2208458679879668,0.9359405414970802,0.7474783224208106,6.4127611896111,0.0177705854972397,0.111043997836094,5.086956521739131,5.480769230769231,5.270833333333333,5.565217391304348,0.8753,0.8441,0.8597,0.8926,0.8717,0.8821,-0.829110794,6.0
99.jpg,1,5.35,2.095768331175749,5.1277,2.3463,0.233985736185981,0.462208338493293,1.62874348749948,0.164101514402177,0.270674921654449,110.74,107.87,98.7,107.7,1.028226555246054,1.0015784586815228,0.9164345403899722,7.40717491340183,0.0271654992213936,0.0768803341119398,5.173913043478261,5.730769230769231,4.791666666666667,5.934782608695652,0.9372,0.8619,0.8996,0.935,0.8871,0.9111,0.342933955,3.0
100.jpg,1,4.9,1.9638570960936927,4.9149,2.2538,0.235601395771072,0.612460661457565,1.29980958973433,0.140328358513334,0.253530056144408,130.84,139.46,147.28,137.78,0.9496298446799244,1.0121933517201336,1.0689505007983742,7.56952066492247,0.0266184984260598,0.0810679599072736,4.304347826086956,4.461538461538462,4.0,4.8478260869565215,0.9018,0.8896,0.8957,0.9105,0.899,0.9047,0.858545947,6.0
101.jpg,1,4.63,1.9873066585461945,5.1915,2.5164,0.222984241825836,0.195651244437925,0.733987852880699,0.135265412592933,0.170783628630823,38.95,39.99,49.4,40.78,0.9551250613045612,0.9806277587052477,1.211378126532614,5.44846585736273,0.0091702197012044,0.0621401969654622,5.5,4.365384615384615,5.083333333333333,2.760869565217391,0.8024,0.7836,0.793,0.7975,0.7935,0.7955,0.883711195,6.0
102.jpg,1,4.71,1.7732709313351882,4.2553,2.1312,0.38580957578663,0.260982516810758,0.637685157823392,0.256761177480673,0.198968140578872,65.83,56.15,32.72,56.42,1.1667848280751505,0.9952144629563984,0.5799361928394187,6.68531418210614,0.0287594108088603,0.102942672524473,4.456521739130435,4.846153846153846,4.145833333333333,4.739130434782608,0.7499,0.7111,0.7305,0.7643,0.7356,0.75,-0.600678889,1.0
103.jpg,1,5.8,2.3124331209303133,5.7021,2.5615,0.278904429278735,0.155252531781944,1.48455913910638,0.210416737681715,0.154758941310961,36.64,29.39,24.51,31.03,1.1807927811795036,0.9471479213664196,0.7898807605543023,4.63991870414443,0.0108920908947834,0.0708391591052167,6.260869565217392,6.3076923076923075,6.416666666666667,5.804347826086956,0.8338,0.7753,0.8046,0.8745,0.794,0.8343,-0.588351532,7.0
104.jpg,1,6.0,1.984532022150002,6.3191,2.0441,0.324307196116999,0.350245319335083,1.40660106419035,0.184649141392933,0.26857722887939,87.04,66.74,55.07,71.52,1.2170022371364655,0.933165548098434,0.7699944071588367,6.77799033370442,0.0125779737816754,0.0854220262183246,5.913043478260869,5.576923076923077,5.708333333333333,6.260869565217392,0.762,0.877,0.8195,0.7708,0.8968,0.8338,-0.799448095,4.0
105.jpg,1,5.86,2.293202021236699,5.8298,2.6484,0.435558802678039,0.291518961675579,0.098292895412652,0.0891852185039192,0.149302328956053,74.34,54.55,41.33,58.98,1.2604272634791456,0.9248897931502204,0.700746015598508,6.18051699440726,0.0212690493699105,0.0428517839634228,6.239130434782608,5.903846153846154,6.041666666666667,5.3478260869565215,0.9194,0.8894,0.9044,0.9234,0.8944,0.9089,-1.074647908,8.0
106.jpg,1,5.24,2.036002485865127,5.0213,2.2017,0.461792103609891,0.400566718539268,0.245058656955874,0.242353048746625,0.237338603699625,101.9,91.18,64.91,91.41,1.1147576851547971,0.9974838639098568,0.7100973635269664,7.35356939887731,0.0251377879115783,0.0616372120884217,5.326086956521739,5.403846153846154,4.833333333333333,5.282608695652174,0.8019,0.7943,0.7981,0.8211,0.8151,0.8181,-0.240960748,8.0
107.jpg,1,5.53,1.992229803972608,5.7447,2.1312,0.242977403073235,0.5167471168349,1.8943067710429,0.13715537338521,0.252447468285118,119.25,121.55,116.36,120.28,0.9914366478217492,1.0105586963751247,0.9674093781177252,7.35887460848672,0.0146475669007161,0.0902690997659506,4.673913043478261,5.5576923076923075,4.791666666666667,5.326086956521739,0.8536,0.8217,0.8377,0.859,0.8355,0.8473,0.575527579,8.0
108.jpg,1,4.59,2.4364577834660395,4.3617,2.2977,0.563440948692508,0.568545564892624,0.12074714509484,0.101589093545881,0.246893701664969,114.98,96.85,62.32,107.39,1.0706769717850824,0.9018530589440356,0.5803147406648663,6.57887132762922,0.0141669261295265,0.13994349053714,4.413043478260869,3.7115384615384617,4.520833333333333,6.413043478260869,0.9773,0.8475,0.9124,0.9779,0.8433,0.9106,-0.906909556,9.0
109.jpg,1,4.55,2.173683040184027,4.9574,2.2357,0.490724904897172,0.468481288385424,0.231014107270746,0.150259566652576,0.293071707717684,119.45,93.41,64.98,98.01,1.218753188450158,0.9530660136720742,0.6629935720844812,7.21118080661073,0.0208559739780952,0.108424234355238,4.521739130434782,4.096153846153846,4.395833333333333,6.6521739130434785,0.9855,0.8756,0.9306,0.9876,0.8845,0.936,-0.856694054,8.0
110.jpg,1,4.61,1.9154580631892557,3.8298,1.9485,0.493880081318035,0.386250751547304,0.436556583857854,0.18152418016643,0.217640666658156,94.51,85.77,53.0,84.68,1.1160840812470476,1.0128719886632025,0.6258856872933396,6.99991329958914,0.0295215948669587,0.106755488466375,4.021739130434782,4.5,3.9583333333333335,5.586956521739131,0.8545,0.8033,0.8289,0.8605,0.8228,0.8416,-0.287520882,4.0
111.jpg,1,4.94,2.1650281611968727,4.6809,2.5462,0.373146443545888,0.524636612110408,0.971435321614294,0.151904014782694,0.178521268851105,129.53,99.01,88.18,106.93,1.2113532217338443,0.9259328532684934,0.8246516412606378,7.13344367495817,0.0307080078110116,0.0975597005223217,5.413043478260869,5.519230769230769,5.041666666666667,5.195652173913044,0.9426,0.8934,0.918,0.9456,0.9256,0.9356,-0.740108307,4.0
112.jpg,1,5.39,2.078951855220926,4.9574,2.2646,0.45699824955603,0.599852216538789,0.183986468648254,0.16426421260238,0.258354623316445,152.94,115.17,86.94,123.38,1.2395850218836115,0.9334576106338144,0.704652293726698,7.48728895305106,0.0399179887186209,0.0892476362813791,5.3478260869565215,5.346153846153846,4.666666666666667,6.673913043478261,0.8685,0.824,0.8463,0.8709,0.8318,0.8514,-0.962143152,8.0
113.jpg,1,5.04,2.194241070974432,4.5319,2.4303,0.524747905608192,0.424000240318969,0.322207268662003,0.121300295745693,0.201052402319457,105.32,94.06,51.97,92.7,1.1361380798274,1.014670981661273,0.5606256742179072,7.29227361065481,0.0207303175057208,0.133994682494279,5.0,5.346153846153846,4.583333333333333,6.1521739130434785,0.8784,0.8557,0.8671,0.8937,0.8745,0.8841,-0.434393002,7.0
114.jpg,1,5.41,2.050385727772474,5.234,2.3518,0.59120458861735,0.394698528023108,0.341599792170442,0.201454754312957,0.2679943928359,100.07,82.31,46.65,83.64,1.1964371114299377,0.9840985174557628,0.5577474892395983,6.98357491315918,0.0253816633057897,0.0669172950275437,5.456521739130435,5.615384615384615,5.1875,6.3478260869565215,0.93,0.8099,0.8699,0.938,0.8508,0.8944,-0.781030698,8.0
115.jpg,1,4.59,2.1370397224923554,4.6383,2.4176,0.461081005900139,0.339739659197013,0.264188869527232,0.204394312738964,0.285736591521699,86.45,71.82,46.24,73.34,1.1787564766839378,0.9792746113989635,0.6304881374420507,6.6583203121043,0.0197187272940944,0.0663531477059056,4.130434782608695,4.846153846153846,4.291666666666667,5.326086956521739,0.9705,0.617,0.7937,0.9732,0.6297,0.8015,-0.646520215,7.0
116.jpg,1,5.57,2.0618992631621387,5.7872,2.1258,0.389537230748051,0.512238884125079,0.769839892322839,0.316532912947834,0.14942859314108,129.58,115.6,88.11,116.69,1.110463621561402,0.9906590110549318,0.755077555917388,6.93659534744594,0.0193388809535848,0.0784632023797485,5.021739130434782,5.3076923076923075,4.583333333333333,6.5,0.9201,0.8739,0.897,0.9242,0.9252,0.9247,-0.198293501,3.0
117.jpg,1,5.2,2.0307835021619267,5.1702,2.3528,0.437788712667215,0.527219134731641,0.195426737620199,0.239077731359257,0.262605736158271,134.4,107.07,83.18,112.55,1.1941359395824078,0.9513105286539316,0.739049311417148,7.00662180649509,0.0188242271049585,0.0831966062283748,4.478260869565218,4.884615384615385,4.541666666666667,6.695652173913044,0.9396,0.8471,0.8934,0.9458,0.8859,0.9158,-0.680201331,7.0
118.jpg,1,4.2,1.873553864086286,3.8936,2.2959,0.320509353073539,0.428596378316033,1.30573127846824,0.255748508137008,0.226595826559661,103.92,99.43,90.62,99.78,1.0414912808177992,0.99649228302265,0.9081980356784928,7.16790191776383,0.0195324952817767,0.0884945880515567,4.739130434782608,4.576923076923077,4.520833333333333,3.934782608695652,0.8976,0.7612,0.8294,0.9016,0.7921,0.8468,0.264289224,4.0
119.jpg,1,5.14,2.1692658402589307,4.5745,2.3659,0.511990863114416,0.545486733620277,0.309324605327957,0.216456784645045,0.191706871541459,66.36,84.42,138.94,85.08,0.7799717912552891,0.9922425952045134,1.6330512458862247,7.01085282028456,0.0166921841657647,0.112757815834235,4.913043478260869,5.038461538461538,4.875,3.1739130434782608,0.9038,0.888,0.8959,0.8735,0.8806,0.8771,2.092005625,7.0
120.jpg,1,4.37,2.1642739273606426,4.2128,2.2836,0.146205743370885,0.417993165266107,0.563101620359536,0.10103940830773,0.25406270805177,105.79,103.01,91.49,102.54,1.0316949483128537,1.004583577140628,0.8922371757362979,6.92378188191433,0.0229717708799355,0.0904834374533978,4.173913043478261,4.423076923076923,4.5,3.217391304347826,0.9409,0.7679,0.8544,0.9429,0.7707,0.8568,0.312936708,7.0
121.jpg,1,4.06,1.940439672458018,3.234,2.1388,0.341700246651808,0.367116518298715,0.272151548330706,0.176864850013669,0.232154997388435,93.56,77.68,67.64,81.29,1.1509410751629967,0.9555910936154508,0.8320826669947102,7.05451391904446,0.0195130763421216,0.112972340324545,3.311111111111111,4.826923076923077,4.0,3.891304347826087,0.8501,0.801,0.8256,0.8539,0.819,0.8365,-0.391337723,2.0
122.jpg,1,5.43,2.101991281366023,5.8511,2.2552,0.23896884762865,0.590958558558559,1.08384366731295,0.224733930170583,0.270059057012535,148.48,140.98,124.75,141.41,1.0499964641821653,0.996959196662188,0.8821865497489569,7.23408724896458,0.0303363391487185,0.0523969941846148,5.0,4.9423076923076925,4.416666666666667,5.891304347826087,0.9556,0.824,0.8898,0.9548,0.8527,0.9038,0.202901238,4.0
123.jpg,1,5.47,2.1209354886320275,5.0426,1.9667,0.344120627764303,0.467469253670055,0.435993282624185,0.183566553324603,0.139251081658297,118.15,108.11,82.73,108.24,1.0915558019216556,0.99879896526238,0.7643200295639321,6.99944713086617,0.0285043099598304,0.0745300650401696,5.086956521739131,5.326923076923077,4.854166666666667,5.304347826086956,0.9377,0.9393,0.9385,0.9488,0.9533,0.951,-0.084869718,7.0
124.jpg,1,5.35,2.1151542617550163,5.383,1.8124,0.21648343321233,0.37742249859944,0.999151093815747,0.184292588054833,0.284441656024402,91.77,93.4,84.04,91.89,0.998694090760692,1.0164326912612909,0.9145717705952772,6.89807837986592,0.021131115365756,0.0664428429675774,5.021739130434782,5.038461538461538,4.291666666666667,4.869565217391305,0.8332,0.7435,0.7883,0.8422,0.77,0.8061,0.506732175,8.0
125.jpg,1,5.06,2.293202021236699,5.0213,2.2017,0.242319385215956,0.298832270785409,0.287696725835586,0.0948123559984312,0.183985112380645,75.42,71.85,58.43,71.4,1.0563025210084034,1.0063025210084031,0.8183473389355742,6.70601243403319,0.0253398135854823,0.0875174780811844,5.260869565217392,5.596153846153846,5.104166666666667,4.021739130434782,0.8466,0.8342,0.8404,0.8488,0.839,0.8439,0.139731138,6.0
126.jpg,1,4.14,1.9204591287778356,3.8298,2.3528,0.5231091584709,0.3033609649822,0.149112859072784,0.127144913849334,0.15062287211824,77.34,55.76,38.79,60.29,1.282799800962017,0.9248631613866312,0.6433902803118262,6.26107749420096,0.0252511428652469,0.0467103154680865,4.456521739130435,4.076923076923077,4.083333333333333,5.130434782608695,0.9175,0.8661,0.8918,0.9209,0.8755,0.8982,-1.225865709,7.0
127.jpg,1,5.69,2.1706765615111525,5.6383,2.2691,0.28465292843174,0.396734355317886,0.743392366411157,0.158134761831354,0.25913972090332,99.37,86.43,79.92,89.57,1.1094116333593838,0.9649436195154628,0.8922630344981579,7.2635055732462,0.0363470266299115,0.0732383900367552,5.478260869565218,5.730769230769231,5.604166666666667,4.130434782608695,0.8773,0.7672,0.8223,0.8797,0.7694,0.8246,-0.129243769,3.0
128.jpg,1,5.2,1.6903085094570331,5.5106,2.2055,0.353390952660635,0.451737132700106,0.342592560108539,0.139488482007103,0.163529055990087,115.02,97.29,77.11,100.3,1.1467597208374876,0.9699900299102692,0.7687936191425723,7.06755518618899,0.0254018047364753,0.0772429869301913,5.130434782608695,4.884615384615385,4.729166666666667,4.869565217391305,0.939,0.9147,0.9269,0.9435,0.9191,0.9313,-0.395708604,7.0
129.jpg,1,5.0,2.249716535431946,5.9362,1.7986,0.320721439969796,0.442653369272237,0.254216736553183,0.132565405499086,0.217570515075638,112.66,98.62,79.31,100.63,1.1195468548146676,0.9800258372254796,0.7881347510682699,6.81571236931901,0.0488699027803436,0.0504925972196564,4.956521739130435,5.076923076923077,4.166666666666667,5.565217391304348,0.9133,0.8353,0.8743,0.9189,0.8422,0.8805,-0.232829848,5.0
