dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,regression,,0,140,20,76,0,0,760,95,0.6723684210526316,0.6139628291130066,0.5598270297050476,0.28937975126588533,0.6026884806124144,0.5177934252305352,0.36555416735562596
sidhu,clip-vit-b32,representational,beauty,hinge,1,0,140,20,76,140,20,760,19,0.4105263157894737,0.7456170916557312,0.7942297458648682,-0.00816098220768402,-0.2868215169037285,-0.2587053119722611,-0.17996512854430816
sidhu,clip-vit-b32,representational,beauty,hinge,2,0,140,20,76,280,40,760,18,0.49078947368421055,0.730130672454834,0.8109380006790161,-0.029369665954896762,0.0049131151172332466,0.0003007724390101857,0.003514943916881019
sidhu,clip-vit-b32,representational,beauty,hinge,3,0,140,20,76,420,60,760,40,0.4697368421052632,0.7330624461174011,0.8196333050727844,-0.04040712465463692,-0.07624278313596733,-0.058582268234483904,-0.026010584984919538
sidhu,clip-vit-b32,representational,beauty,hinge,4,0,140,20,76,560,80,760,23,0.5026315789473684,0.7472541928291321,0.8070530891418457,-0.024438227921255606,0.09412452173546626,0.06175405031859132,0.04288231578594843
sidhu,clip-vit-b32,representational,beauty,hinge,5,0,140,20,76,700,100,760,24,0.4144736842105263,0.7643097043037415,0.8407044410705566,-0.06715385286271025,-0.33046975571778603,-0.25584797380166435,-0.17785616219417955
sidhu,clip-vit-b32,representational,beauty,hinge,6,0,140,20,76,840,100,760,18,0.5592105263157895,0.7448438405990601,0.7791848182678223,0.010936387150227378,0.1729070401906938,0.12080114868609096,0.07943773252151103
sidhu,clip-vit-b32,representational,beauty,hinge,7,0,140,20,76,980,100,760,18,0.575,0.812004029750824,0.9707666635513306,-0.23224941639242047,0.24803914753647405,0.21352108874823092,0.1462216669422504
sidhu,clip-vit-b32,representational,beauty,hinge,8,0,140,20,76,1120,100,760,18,0.38026315789473686,0.7781912088394165,0.8804136514663696,-0.11755898395483544,-0.23855082679074258,-0.2294620280157708,-0.15606350990951723
sidhu,clip-vit-b32,representational,beauty,hinge,9,0,140,20,76,1260,100,760,18,0.39210526315789473,0.7345371246337891,0.7673555016517639,0.02595193489120662,-0.2893778518664476,-0.2734841759072616,-0.17926213976093194
sidhu,clip-vit-b32,representational,beauty,hinge,10,0,140,20,76,1400,100,760,27,0.5460526315789473,0.7356597781181335,0.7825458645820618,0.006670050062443145,0.1288248085838859,0.1418415479423035,0.09560647453916371
sidhu,clip-vit-b32,representational,beauty,bradley_terry,1,0,140,20,76,140,20,760,22,0.45263157894736844,0.7375887036323547,0.8472872376441956,-0.07550995419992068,-0.14698437112383544,-0.12896301896286735,-0.08646762035527307
sidhu,clip-vit-b32,representational,beauty,bradley_terry,2,0,140,20,76,280,40,760,64,0.37894736842105264,0.741843581199646,0.7883404493331909,-0.0006853549379766122,-0.2668742919777287,-0.264105544399944,-0.18910398272819878
sidhu,clip-vit-b32,representational,beauty,bradley_terry,3,0,140,20,76,420,60,760,80,0.4763157894736842,0.7503581047058105,0.8065892457962036,-0.023849584304505456,-0.06946192283066921,-0.049066921982161664,-0.03163449525192917
sidhu,clip-vit-b32,representational,beauty,bradley_terry,4,0,140,20,76,560,80,760,54,0.6065789473684211,0.7401058673858643,0.7774674892425537,0.013116425120886288,0.2565511616994627,0.24957276700595182,0.1659053528767841
sidhu,clip-vit-b32,representational,beauty,bradley_terry,5,0,140,20,76,700,100,760,98,0.5263157894736842,0.7430230975151062,0.7923309803009033,-0.0057506928194721585,0.2023995075142011,0.1427575367338345,0.09630946332253991
sidhu,clip-vit-b32,representational,beauty,bradley_terry,6,0,140,20,76,840,100,760,42,0.5539473684210526,0.7590225338935852,0.8238615989685059,-0.0457744061538321,0.17001343589799944,0.12069177689008725,0.08295267643839205
sidhu,clip-vit-b32,representational,beauty,bradley_terry,7,0,140,20,76,980,100,760,20,0.45263157894736844,0.7473106980323792,0.7981435656547546,-0.013129014782757631,-0.060300444420136046,-0.10082712444091453,-0.06889290077086796
sidhu,clip-vit-b32,representational,beauty,bradley_terry,8,0,140,20,76,1120,100,760,100,0.5960526315789474,0.7368093729019165,0.8633902668952942,-0.09595031163605205,0.2541014912967512,0.232155308492362,0.1504395996425076
sidhu,clip-vit-b32,representational,beauty,bradley_terry,9,0,140,20,76,1260,100,760,42,0.5328947368421053,0.7470886707305908,0.7991350293159485,-0.014387591343178352,-0.02482744631561218,0.040754665485880165,0.029525528901800557
sidhu,clip-vit-b32,representational,beauty,bradley_terry,10,0,140,20,76,1400,100,760,40,0.5026315789473684,0.7526894211769104,0.8191630244255066,-0.03981022349219998,-0.0499482033555978,-0.030870189422045426,-0.021089663501286115
sidhu,clip-vit-b32,representational,beauty,regression,,1,140,20,76,0,0,760,63,0.6394736842105263,0.7627539038658142,0.8796800374984741,-0.015731163449568264,0.48158046417120204,0.4577229405066161,0.3197900313649583
sidhu,clip-vit-b32,representational,beauty,hinge,1,1,140,20,76,140,20,760,87,0.4631578947368421,0.797780454158783,0.8996813893318176,-0.0388258858607442,-0.00782453379360959,-0.045008032502397925,-0.044679135295214195
sidhu,clip-vit-b32,representational,beauty,hinge,2,1,140,20,76,280,40,760,16,0.5763157894736842,0.7463816404342651,0.8285855650901794,0.04326540532521772,0.2739751941844588,0.23847968133029374,0.1614781346496324
sidhu,clip-vit-b32,representational,beauty,hinge,3,1,140,20,76,420,60,760,21,0.5394736842105263,0.802261471748352,0.9092115163803101,-0.049829901367988816,0.0837717810227332,0.07008237381752483,0.044679135295214195
sidhu,clip-vit-b32,representational,beauty,hinge,4,1,140,20,76,560,80,760,38,0.4934210526315789,0.7776898145675659,0.8937605619430542,-0.03198942107637559,-0.03828457785948558,-0.017322350297854852,-0.007387888513381875
sidhu,clip-vit-b32,representational,beauty,hinge,5,1,140,20,76,700,100,760,22,0.5486842105263158,0.7832533121109009,0.9088931679725647,-0.04946247234675827,0.006203162258316297,0.006835970914701993,0.00386984636415241
sidhu,clip-vit-b32,representational,beauty,hinge,6,1,140,20,76,840,100,760,29,0.5210526315789473,0.8712090849876404,1.0113378763198853,-0.16775121930888215,0.04879585542221321,0.06014287210754813,0.029903358268450447
sidhu,clip-vit-b32,representational,beauty,hinge,7,1,140,20,76,980,100,760,20,0.4407894736842105,0.8032016158103943,0.9513477683067322,-0.09848298495094499,-0.11082450953836087,-0.07288512189255265,-0.04256831000567651
sidhu,clip-vit-b32,representational,beauty,hinge,8,1,140,20,76,1120,100,760,17,0.5947368421052631,0.7574152946472168,0.8236501216888428,0.04896440282460812,0.29794582015892956,0.26669856926618357,0.1882152549837763
sidhu,clip-vit-b32,representational,beauty,hinge,9,1,140,20,76,1260,100,760,17,0.5710526315789474,0.755158543586731,0.8359460234642029,0.03476678812051881,0.2180094331415603,0.24826879168014698,0.17766112853608795
sidhu,clip-vit-b32,representational,beauty,hinge,10,1,140,20,76,1400,100,760,26,0.4986842105263158,0.798862636089325,0.9420585632324219,-0.08775707277546752,0.04382006568630459,0.021683699741434723,0.00879510537307366
sidhu,clip-vit-b32,representational,beauty,bradley_terry,1,1,140,20,76,140,20,760,100,0.4381578947368421,0.7652636766433716,0.8453000783920288,0.023965976045792425,-0.23631514649605379,-0.22121201879975652,-0.15584926721086528
sidhu,clip-vit-b32,representational,beauty,bradley_terry,2,1,140,20,76,280,40,760,64,0.49473684210526314,0.8626987934112549,1.138389229774475,-0.3144521899038648,0.005326854516169988,-0.0038691595377213276,0.005277063223844196
sidhu,clip-vit-b32,representational,beauty,bradley_terry,3,1,140,20,76,420,60,760,100,0.5197368421052632,0.782371997833252,0.8912307620048523,-0.029068361875908666,0.11293794977245852,0.1334791680804711,0.08900646637550544
sidhu,clip-vit-b32,representational,beauty,bradley_terry,4,1,140,20,76,560,80,760,51,0.45789473684210524,0.8424098491668701,1.0186495780944824,-0.17619371796466665,-0.01415201374948083,-0.12211778442023642,-0.0826739905068924
