dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,representational,beauty,hinge,1,0,140,20,76,140,20,760,19,0.6973684210526315,0.607672929763794,0.5745327472686768,0.2707128875332777,0.5333917646785267,0.5397634847527792,0.3753960103228928
sidhu,clip-vit-b32,representational,beauty,hinge,2,0,140,20,76,280,40,760,30,0.7460526315789474,0.5234426259994507,0.47883084416389465,0.39219285671752724,0.6701968677880359,0.6546312135056692,0.48154731661269956
sidhu,clip-vit-b32,representational,beauty,hinge,3,0,140,20,76,420,60,760,17,0.743421052631579,0.5793202519416809,0.6013293266296387,0.23669852398390434,0.5372886873374227,0.5946817978211391,0.4274171802927319
sidhu,clip-vit-b32,representational,beauty,hinge,4,0,140,20,76,560,80,760,16,0.7171052631578947,0.5873717069625854,0.5273506045341492,0.3306039169352454,0.6070120956501341,0.5941075958921196,0.4246052251592271
sidhu,clip-vit-b32,representational,beauty,hinge,5,0,140,20,76,700,100,760,16,0.7578947368421053,0.5667691826820374,0.4927511215209961,0.37452302787288205,0.6172806929116632,0.6222571618885728,0.44780385501064174
sidhu,clip-vit-b32,representational,beauty,hinge,6,0,140,20,76,840,100,760,16,0.7078947368421052,0.5702007412910461,0.5218881368637085,0.33753776726243534,0.5894494864332955,0.6139585768667919,0.43655603447662256
sidhu,clip-vit-b32,representational,beauty,hinge,7,0,140,20,76,980,100,760,16,0.7315789473684211,0.5843651294708252,0.5155434608459473,0.3455914252306931,0.6337525150702277,0.6102809502261674,0.4421799447436322
sidhu,clip-vit-b32,representational,beauty,hinge,8,0,140,20,76,1120,100,760,36,0.7671052631578947,0.5015543103218079,0.42583736777305603,0.45946045378390243,0.692227172148705,0.67207601496826,0.49912203619710466
sidhu,clip-vit-b32,representational,beauty,hinge,9,0,140,20,76,1260,100,760,27,0.7315789473684211,0.5121238827705383,0.4353407919406891,0.4473972317743067,0.6706572779676208,0.6588146847028109,0.46889351851192795
sidhu,clip-vit-b32,representational,beauty,hinge,10,0,140,20,76,1400,100,760,25,0.7592105263157894,0.5049541592597961,0.41229447722435,0.47665115474690545,0.7002273059661093,0.6868958933267619,0.5033399688973619
