dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,beauty,hinge,5,3,140,20,76,700,100,760,17,0.7144736842105263,0.6778699159622192,0.7267888188362122,0.1741851254225094,0.547367505128932,0.5510179011103538,0.39296530806893115
sidhu,resnet50,representational,beauty,hinge,6,3,140,20,76,840,100,760,22,0.6776315789473685,0.7337573170661926,0.8700419068336487,0.011413612882864133,0.5022294970901839,0.5136107010349747,0.36130292872586595
sidhu,resnet50,representational,beauty,hinge,7,3,140,20,76,980,100,760,30,0.6842105263157895,0.6687533855438232,0.7806557416915894,0.11297876304308574,0.5093828912431491,0.5354452399678623,0.3887436574898558
sidhu,resnet50,representational,beauty,hinge,8,3,140,20,76,1120,100,760,21,0.6671052631578948,0.786713182926178,1.12212336063385,-0.2750143075346485,0.43715866912316415,0.4894792287641253,0.3451199348394104
sidhu,resnet50,representational,beauty,hinge,9,3,140,20,76,1260,100,760,24,0.6736842105263158,0.6938057541847229,0.8757280111312866,0.004952721918643266,0.45185182613204233,0.46223048982032755,0.32682611566341724
sidhu,resnet50,representational,beauty,hinge,10,3,140,20,76,1400,100,760,19,0.6592105263157895,0.7731148600578308,1.080061912536621,-0.22722200395155157,0.4331856865755981,0.46805485649873085,0.3366766336812597
sidhu,resnet50,representational,beauty,bradley_terry,1,3,140,20,76,140,20,760,16,0.6157894736842106,0.6994797587394714,0.8040919899940491,0.08634926206345783,0.3555139298005088,0.3152130839685179,0.2212848511865333
sidhu,resnet50,representational,beauty,bradley_terry,2,3,140,20,76,280,40,760,16,0.6710526315789473,0.778947114944458,0.9261448383331299,-0.05233350552142135,0.43653655348316533,0.4314679897583382,0.2972745616098897
sidhu,resnet50,representational,beauty,bradley_terry,3,3,140,20,76,420,60,760,21,0.6328947368421053,0.7780902981758118,0.9907504916191101,-0.12574174622898915,0.42790278674328874,0.426901467526914,0.2923493026009685
sidhu,resnet50,representational,beauty,bradley_terry,4,3,140,20,76,560,80,760,16,0.65,0.7099054455757141,0.8054038286209106,0.08485872384967419,0.4832743928418495,0.47599841762584905,0.32612250723357133
