dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,liking,hinge,2,3,140,20,76,280,40,760,29,0.4421052631578947,0.8114675283432007,0.9776076078414917,-0.04740574308577683,-0.2611246354863397,-0.19594493069239394,-0.1332867910036199
sidhu,resnet50,representational,liking,hinge,3,3,140,20,76,420,60,760,21,0.4921052631578947,0.8069540858268738,0.9500395059585571,-0.017869491235023904,-0.012854846423579147,-0.019113244006975068,-0.008088644308926802
sidhu,resnet50,representational,liking,hinge,4,3,140,20,76,560,80,760,19,0.5460526315789473,0.80731600522995,0.9297018647193909,0.00392023581471268,0.13835770341393072,0.18958752120509534,0.12625318725672702
sidhu,resnet50,representational,liking,hinge,5,3,140,20,76,700,100,760,19,0.5644736842105263,0.7891059517860413,0.9282479286193848,0.0054778282961285285,0.16782929298642557,0.18258753484488704,0.12414310613265916
sidhu,resnet50,representational,liking,hinge,6,3,140,20,76,840,100,760,31,0.5328947368421053,0.8348294496536255,1.1097644567489624,-0.18899833336798078,0.006018864445650252,0.1055603411858759,0.06857763653220549
sidhu,resnet50,representational,liking,hinge,7,3,140,20,76,980,100,760,20,0.5131578947368421,0.8500181436538696,1.071662425994873,-0.1481759819443944,0.04901264834643371,0.09112286931794623,0.058730591286555466
sidhu,resnet50,representational,liking,hinge,8,3,140,20,76,1120,100,760,17,0.5,0.8001821041107178,0.956863284111023,-0.025180405982161203,0.015772395954627427,-0.012851537458194971,-0.01090208580768395
sidhu,resnet50,representational,liking,hinge,9,3,140,20,76,1260,100,760,43,0.6065789473684211,0.7138398885726929,0.8116415143013,0.13040971856648287,0.38493278322494007,0.3641906966078698,0.2528580547007987
sidhu,resnet50,representational,liking,hinge,10,3,140,20,76,1400,100,760,30,0.45526315789473687,0.8692646026611328,1.1408900022506714,-0.22234612038278745,-0.17516782693564892,-0.10696854156693343,-0.07350115915503048
sidhu,resnet50,representational,liking,bradley_terry,1,3,140,20,76,140,20,760,93,0.4131578947368421,0.7759321331977844,0.9322949647903442,0.0011420367032001222,-0.20170261586099514,-0.2025347616018088,-0.13961703437582348
sidhu,resnet50,representational,liking,bradley_terry,2,3,140,20,76,280,40,760,40,0.5368421052631579,0.8294247984886169,1.0101264715194702,-0.08224662000163119,0.13363184706577158,0.1202028907792023,0.07983140252723407
sidhu,resnet50,representational,liking,bradley_terry,3,3,140,20,76,420,60,760,40,0.4131578947368421,1.0315974950790405,1.6079870462417603,-0.7227925261676951,-0.2979130599196651,-0.2822826530844165,-0.19096234172814144
sidhu,resnet50,representational,liking,bradley_terry,4,3,140,20,76,560,80,760,32,0.5921052631578947,0.7811103463172913,0.9458789825439453,-0.013411886317171051,0.2494546815960348,0.22309722153492073,0.1543876022442985
sidhu,resnet50,representational,liking,bradley_terry,5,3,140,20,76,700,100,760,77,0.5092105263157894,0.7965575456619263,0.9377249479293823,-0.00467569708439175,0.14383031171405491,0.12619116036078679,0.08123812327661266
sidhu,resnet50,representational,liking,bradley_terry,6,3,140,20,76,840,100,760,100,0.5039473684210526,0.8195488452911377,1.0016353130340576,-0.07314922280184999,-0.030018224118975922,0.004292960384971511,0.00597856318485894
sidhu,resnet50,representational,liking,bradley_terry,7,3,140,20,76,980,100,760,42,0.5592105263157895,0.8083072304725647,0.9610435962677002,-0.029659273799265806,0.20211572387779597,0.1934703261392734,0.12273638538328058
sidhu,resnet50,representational,liking,bradley_terry,8,3,140,20,76,1120,100,760,100,0.5539473684210526,0.9130786061286926,1.1980735063552856,-0.28361235598275925,0.14667776859278092,0.1393571503312567,0.09038180814757339
sidhu,resnet50,representational,liking,bradley_terry,9,3,140,20,76,1260,100,760,100,0.41973684210526313,0.8642487525939941,1.1077830791473389,-0.18687542026876125,-0.22140039838905068,-0.15149775167474303,-0.11992294388452344
sidhu,resnet50,representational,liking,bradley_terry,10,3,140,20,76,1400,100,760,100,0.425,0.8057242631912231,0.9306275248527527,0.002928491790137877,-0.3344809558184352,-0.28427874294494465,-0.1916657021028307
sidhu,resnet50,representational,liking,regression,,4,140,20,76,0,0,760,50,0.5828947368421052,1.0827603340148926,1.9224214553833008,-0.9880771607791032,0.2203031199387624,0.24881396829967048,0.16742927993329604
sidhu,resnet50,representational,liking,hinge,1,4,140,20,76,140,20,760,27,0.5526315789473685,0.8382296562194824,1.0612525939941406,-0.09749704289436201,0.18986379844500334,0.17050162089483983,0.12662718650417348
sidhu,resnet50,representational,liking,hinge,2,4,140,20,76,280,40,760,30,0.5052631578947369,0.8571628928184509,1.098364233970642,-0.1358761510224551,-0.027981720561001566,-0.006042956975023592,-0.012662718650417348
sidhu,resnet50,representational,liking,hinge,3,4,140,20,76,420,60,760,33,0.5447368421052632,0.8512825965881348,1.0868804454803467,-0.12400005121270619,0.10058384751027916,0.14195480151961526,0.08371463996664802
sidhu,resnet50,representational,liking,hinge,4,4,140,20,76,560,80,760,50,0.4868421052631579,0.8705108761787415,1.1717935800552368,-0.21181326464772798,-0.03621317622673814,-0.015298798314595928,-0.007738328064143935
sidhu,resnet50,representational,liking,hinge,5,4,140,20,76,700,100,760,18,0.49473684210526314,0.8588032126426697,1.1400357484817505,-0.17897095648911043,0.0436146466217906,-0.0027206978235965944,-0.007738328064143935
sidhu,resnet50,representational,liking,hinge,6,4,140,20,76,840,100,760,18,0.5078947368421053,0.8617684245109558,1.1030536890029907,-0.14072593457680327,-0.00010824712603607622,-0.02034371035935544,-0.01547665612828787
sidhu,resnet50,representational,liking,hinge,7,4,140,20,76,980,100,760,19,0.4631578947368421,0.855036199092865,1.1008630990982056,-0.13846043909285255,-0.07725062083045486,-0.13179661818829733,-0.08301115559718039
sidhu,resnet50,representational,liking,hinge,8,4,140,20,76,1120,100,760,19,0.5355263157894737,0.8474068641662598,1.0819746255874634,-0.11892682265637244,-0.01436421775179042,0.01708981044972735,0.0021104531084028917
sidhu,resnet50,representational,liking,hinge,9,4,140,20,76,1260,100,760,40,0.5263157894736842,0.8173190951347351,1.0383461713790894,-0.07380829776689968,0.10792016044524644,0.15353485708035053,0.10481917105067694
sidhu,resnet50,representational,liking,hinge,10,4,140,20,76,1400,100,760,16,0.5026315789473684,0.8523097038269043,1.0964878797531128,-0.13393569767650182,-0.006242090683372226,0.009679668638725573,0.01406968738935261
sidhu,resnet50,representational,liking,bradley_terry,1,4,140,20,76,140,20,760,99,0.5,0.8711942434310913,1.144938588142395,-0.1840412499522479,0.025774922149139456,0.004033195266135655,0.008441812433611567
sidhu,resnet50,representational,liking,bradley_terry,2,4,140,20,76,280,40,760,23,0.5,0.8646407127380371,1.175036907196045,-0.21516748881076353,0.04179923352239712,0.021697223346973844,0.0161801404977555
sidhu,resnet50,representational,liking,bradley_terry,3,4,140,20,76,420,60,760,100,0.5105263157894737,0.8634274005889893,1.1650797128677368,-0.2048701595153588,-0.014160015449306229,-0.04046867114495437,-0.012662718650417348
sidhu,resnet50,representational,liking,bradley_terry,4,4,140,20,76,560,80,760,100,0.5039473684210526,0.8761188983917236,1.147848129272461,-0.18705005244437922,0.05195506920790649,0.0591580878527762,0.04080209342912256
sidhu,resnet50,representational,liking,bradley_terry,5,4,140,20,76,700,100,760,40,0.49078947368421055,0.8402104377746582,1.0943080186843872,-0.13168140189972588,0.061707405180413843,-0.0070683456020072324,0.004220906216805783
