dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,abstract,liking,regression,,0,140,20,78,0,0,780,27,0.5653846153846154,1.7017961740493774,4.312241554260254,-6.8210782870517646,0.17586745265543868,0.18267607996441118,0.12330610493636386
sidhu,resnet50,abstract,liking,hinge,1,0,140,20,78,140,20,780,39,0.5064102564102564,0.5841296911239624,0.6256093978881836,-0.13466280653287077,0.01684293298421835,0.09258404745235964,0.06031276871887363
sidhu,resnet50,abstract,liking,hinge,2,0,140,20,78,280,40,780,50,0.47435897435897434,0.5894694924354553,0.6424232721328735,-0.16515797450404857,-0.11109243774262723,-0.04713323689130919,-0.02680567498616606
sidhu,resnet50,abstract,liking,hinge,3,0,140,20,78,420,60,780,43,0.48333333333333334,0.5876630544662476,0.6205434203147888,-0.12547482449872738,0.05900352630123962,0.008930774354606624,0.009381986245158121
sidhu,resnet50,abstract,liking,hinge,4,0,140,20,78,560,80,780,27,0.4717948717948718,0.5830541849136353,0.6338883638381958,-0.14967832653985824,-0.026318429081584327,-0.05593751302559561,-0.031496668108745116
sidhu,resnet50,abstract,liking,hinge,5,0,140,20,78,700,100,780,23,0.5076923076923077,0.5876352190971375,0.6365742683410645,-0.15454987009939947,-0.08635722216058639,-0.02395876292864724,-0.010052128119812272
sidhu,resnet50,abstract,liking,hinge,6,0,140,20,78,840,100,780,20,0.5064102564102564,0.58426833152771,0.6254798173904419,-0.1344278200063902,0.042622527598723536,0.05975775927926587,0.035517519356670024
sidhu,resnet50,abstract,liking,hinge,7,0,140,20,78,980,100,780,26,0.48333333333333334,0.5816593766212463,0.6178639531135559,-0.12061511605819875,-0.07369204450641931,-0.03459726325757666,-0.030826526234090965
sidhu,resnet50,abstract,liking,hinge,8,0,140,20,78,1120,100,780,22,0.4217948717948718,0.58991938829422,0.6345792412757874,-0.1509313987843519,-0.12477550781477476,-0.19463016178467077,-0.13335823305617614
sidhu,resnet50,abstract,liking,hinge,9,0,140,20,78,1260,100,780,32,0.4987179487179487,0.5862632989883423,0.6442164778709412,-0.16841031292948028,0.010765253965018928,0.05884697209296037,0.037527944980632486
sidhu,resnet50,abstract,liking,hinge,10,0,140,20,78,1400,100,780,19,0.5692307692307692,0.6205307245254517,0.6665835976600647,-0.2089774755286895,0.16852574591030134,0.2297081182794642,0.15212220554649236
sidhu,resnet50,abstract,liking,bradley_terry,1,0,140,20,78,140,20,780,54,0.5012820512820513,0.5955299735069275,0.6645800471305847,-0.2053436704752265,0.07373847864801064,0.0032004049741012415,0.00871184437050397
sidhu,resnet50,abstract,liking,bradley_terry,2,0,140,20,78,280,40,780,68,0.4641025641025641,0.6455296277999878,0.7513781189918518,-0.36276867486893605,-0.1218558166474395,-0.09424117413855435,-0.05696205934560287
sidhu,resnet50,abstract,liking,bradley_terry,3,0,140,20,78,420,60,780,40,0.5038461538461538,0.5873641967773438,0.6322987675666809,-0.14679541954859432,-0.0380155273451237,-0.003466051236773676,-0.011392411869120574
sidhu,resnet50,abstract,liking,bradley_terry,4,0,140,20,78,560,80,780,69,0.4858974358974359,0.5840721726417542,0.6254137754440308,-0.13430815666925744,0.03966694827659012,-0.017962747285469417,-0.0033507093732707575
sidhu,resnet50,abstract,liking,bradley_terry,5,0,140,20,78,700,100,780,92,0.5051282051282051,0.5861918330192566,0.6180545091629028,-0.12096048068340814,-0.007612961544509744,0.01060055086283336,0.010052128119812272
sidhu,resnet50,abstract,liking,bradley_terry,6,0,140,20,78,840,100,780,65,0.4307692307692308,0.6079936623573303,0.6910592317581177,-0.2533686367850001,-0.23184368693910073,-0.18509219597252713,-0.12263596306170971
sidhu,resnet50,abstract,liking,bradley_terry,7,0,140,20,78,980,100,780,61,0.4807692307692308,0.5842977166175842,0.6123009920120239,-0.11052557232189786,-0.07541314556146972,-0.05497612655116203,-0.03484737748201588
sidhu,resnet50,abstract,liking,bradley_terry,8,0,140,20,78,1120,100,780,100,0.41794871794871796,0.6051551699638367,0.6346004009246826,-0.15096991251002834,-0.13071550875611138,-0.1772999056008024,-0.11392411869120574
sidhu,resnet50,abstract,liking,bradley_terry,9,0,140,20,78,1260,100,780,41,0.48717948717948717,0.5833643674850464,0.6170534491539001,-0.11914497979585192,-0.04401730914833024,0.00048069323721678726,-0.0006701418746541515
sidhu,resnet50,abstract,liking,bradley_terry,10,0,140,20,78,1400,100,780,27,0.5935897435897436,0.5800060629844666,0.6222829222679138,-0.12862972612552293,0.29096611048589693,0.28298916867833546,0.19434114364970392
sidhu,resnet50,abstract,liking,regression,,1,140,20,78,0,0,780,74,0.5705128205128205,0.769366979598999,0.8894227147102356,-0.5229227584339526,0.24552076604231843,0.20758869610198424,0.14878086977590874
sidhu,resnet50,abstract,liking,hinge,1,1,140,20,78,140,20,780,36,0.5089743589743589,0.6461097002029419,0.6260217428207397,-0.07191200093456795,0.13520543892809656,0.1250869557331764,0.0839190973342766
sidhu,resnet50,abstract,liking,hinge,2,1,140,20,78,280,40,780,33,0.5025641025641026,0.6207609176635742,0.6225415468215942,-0.06595287804034666,0.010561855838204792,0.046303674918014036,0.021063359091870227
sidhu,resnet50,abstract,liking,hinge,3,1,140,20,78,420,60,780,29,0.46794871794871795,0.6383852362632751,0.5920482277870178,-0.013740274069582892,-0.12883985895678052,-0.029899450288496363,-0.022400715224687385
sidhu,resnet50,abstract,liking,hinge,4,1,140,20,78,560,80,780,19,0.46923076923076923,0.6271829009056091,0.5921506881713867,-0.013915778514031363,-0.119725659602409,-0.08867387731499493,-0.050485194013847684
sidhu,resnet50,abstract,liking,hinge,5,1,140,20,78,700,100,780,17,0.5205128205128206,0.6286218762397766,0.6013652086257935,-0.029693533615190004,0.026768769910631818,0.05829380980527908,0.03978634495131043
sidhu,resnet50,abstract,liking,hinge,6,1,140,20,78,840,100,780,60,0.5974358974358974,0.6260470151901245,0.5832184553146362,0.0013784730328881833,0.24666139822511468,0.26493391928643545,0.1788713827642948
sidhu,resnet50,abstract,liking,hinge,7,1,140,20,78,980,100,780,21,0.5089743589743589,0.6309105157852173,0.5939025282859802,-0.01691562432705984,0.08212120088955999,0.06805792808900124,0.04580444754898763
sidhu,resnet50,abstract,liking,hinge,8,1,140,20,78,1120,100,780,20,0.39487179487179486,0.6421507000923157,0.6177970767021179,-0.057829100521606724,-0.3271006838986068,-0.2998545547545143,-0.20896189575268082
sidhu,resnet50,abstract,liking,hinge,9,1,140,20,78,1260,100,780,19,0.514102564102564,0.6424866318702698,0.614506185054779,-0.05219439558907646,0.022755008169042412,0.05586542805595958,0.03309956428722464
sidhu,resnet50,abstract,liking,hinge,10,1,140,20,78,1400,100,780,22,0.5935897435897436,0.6633590459823608,0.6836330890655518,-0.17055758845645985,0.26291837741882773,0.2182128662552571,0.14276276717823153
sidhu,resnet50,abstract,liking,bradley_terry,1,1,140,20,78,140,20,780,69,0.49615384615384617,0.6312820315361023,0.5960937738418579,-0.020667633231637117,-0.03742518882972945,-0.07625371649295457,-0.0437984133497619
sidhu,resnet50,abstract,liking,bradley_terry,2,1,140,20,78,280,40,780,92,0.5346153846153846,0.6302098631858826,0.5948694944381714,-0.018571173932500518,0.1787367437445937,0.12679441165066668,0.08592513153350236
sidhu,resnet50,abstract,liking,bradley_terry,3,1,140,20,78,420,60,780,24,0.5512820512820513,0.6428210735321045,0.6378201842308044,-0.09211383606529266,0.15377006872427046,0.11678998475633479,0.07656363860378225
sidhu,resnet50,abstract,liking,bradley_terry,4,1,140,20,78,560,80,780,100,0.5474358974358975,0.641595184803009,0.6257007718086243,-0.07136240301303398,0.11229776584059437,0.06689432850078565,0.05115387208025626
sidhu,resnet50,abstract,liking,bradley_terry,5,1,140,20,78,700,100,780,18,0.5256410256410257,0.7105231285095215,0.73936527967453,-0.2659855891962515,0.1050214851693454,0.08995130729770988,0.06118404307638494
sidhu,resnet50,abstract,liking,bradley_terry,6,1,140,20,78,840,100,780,100,0.49743589743589745,0.6243969202041626,0.6086111664772034,-0.04210050100406737,-0.11848184835525899,-0.03468032685746913,-0.035774276552858954
sidhu,resnet50,abstract,liking,bradley_terry,7,1,140,20,78,980,100,780,52,0.5551282051282052,0.6165531873703003,0.5699177980422974,0.024152534272187443,0.20390163562478847,0.1557958666047793,0.10598547352575971
sidhu,resnet50,abstract,liking,bradley_terry,8,1,140,20,78,1120,100,780,100,0.5256410256410257,0.6516849994659424,0.66108638048172,-0.13195180039337573,0.02305196579436597,0.03403528795530614,0.031093530087998904
sidhu,resnet50,abstract,liking,bradley_terry,9,1,140,20,78,1260,100,780,22,0.4666666666666667,0.6831889748573303,0.6784892082214355,-0.16174990563334868,-0.1498794033525428,-0.14319863628018437,-0.09729265866244818
sidhu,resnet50,abstract,liking,bradley_terry,10,1,140,20,78,1400,100,780,100,0.4858974358974359,0.6440078616142273,0.6179778575897217,-0.058138572891529794,-0.027884352319233585,-0.050211851795825116,-0.025744105556730273
sidhu,resnet50,abstract,liking,regression,,2,140,20,78,0,0,780,74,0.5435897435897435,0.777976393699646,0.9977037310600281,-1.1412112411781603,0.13223576653194868,0.10757068359855283,0.07503059732702995
sidhu,resnet50,abstract,liking,hinge,1,2,140,20,78,140,20,780,29,0.5666666666666667,0.5826551914215088,0.5600306391716003,-0.20190380181621137,0.12214788193523418,0.1451774148236819,0.09579799480147573
sidhu,resnet50,abstract,liking,hinge,2,2,140,20,78,280,40,780,35,0.5115384615384615,0.5855461359024048,0.5078383684158325,-0.08989161921069977,0.047147584133199416,0.05718803628281483,0.04354454309157988
sidhu,resnet50,abstract,liking,hinge,3,2,140,20,78,420,60,780,21,0.5346153846153846,0.5787858963012695,0.5002942085266113,-0.0737007940392882,0.1122033282299526,0.051609641237311335,0.03818521471107774
sidhu,resnet50,abstract,liking,hinge,4,2,140,20,78,560,80,780,17,0.5282051282051282,0.5599344968795776,0.5017867088317871,-0.07690407771182461,0.15604704033466987,0.14281197293363845,0.10316707132466617
sidhu,resnet50,abstract,liking,hinge,5,2,140,20,78,700,100,780,38,0.5153846153846153,0.6234237551689148,0.5584394335746765,-0.19848872382419325,0.09757362161508354,0.057820507376409334,0.03818521471107774
sidhu,resnet50,abstract,liking,hinge,6,2,140,20,78,840,100,780,25,0.45256410256410257,0.6775904893875122,0.6690933108329773,-0.4359673361498597,-0.006474126021203119,-0.07173487143548837,-0.055603031947709686
sidhu,resnet50,abstract,liking,hinge,7,2,140,20,78,980,100,780,19,0.47692307692307695,0.597412109375,0.547518789768219,-0.17505157985064912,0.052300318609923124,-0.02421099346279752,-0.016077985141506417
sidhu,resnet50,abstract,liking,hinge,8,2,140,20,78,1120,100,780,23,0.4987179487179487,0.582185685634613,0.5066253542900085,-0.08728844930947544,0.014967655653890688,0.057491622407740195,0.03416571842570113
sidhu,resnet50,abstract,liking,hinge,9,2,140,20,78,1260,100,780,20,0.5333333333333333,0.6294723153114319,0.6098811030387878,-0.3088894798585884,-0.003629997754615033,0.061931569484773595,0.03818521471107774
sidhu,resnet50,abstract,liking,hinge,10,2,140,20,78,1400,100,780,32,0.5371794871794872,0.6267651319503784,0.5810723304748535,-0.24706219302649646,0.051681536686373875,0.0668774934366826,0.041534794948891576
sidhu,resnet50,abstract,liking,bradley_terry,1,2,140,20,78,140,20,780,52,0.5102564102564102,0.6127779483795166,0.585625171661377,-0.2568332045189974,-0.07721528704132652,0.0342672838509501,0.022107229569571323
sidhu,resnet50,abstract,liking,bradley_terry,2,2,140,20,78,280,40,780,100,0.5025641025641026,0.5889596343040466,0.5137948989868164,-0.10267533238750026,0.0549911523994524,0.03560812256937044,0.020097481426883022
sidhu,resnet50,abstract,liking,bradley_terry,3,2,140,20,78,420,60,780,21,0.5230769230769231,0.6745477318763733,0.720862090587616,-0.5470702181092939,0.1588129474366724,0.1338688316702122,0.08976875037341082
sidhu,resnet50,abstract,liking,bradley_terry,4,2,140,20,78,560,80,780,100,0.4512820512820513,0.6263304352760315,0.5676540732383728,-0.21826471159478755,-0.10521828806122357,-0.08731895918165689,-0.058282696137960756
