dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,abstract,beauty,hinge,1,0,140,20,78,140,20,780,19,0.6269230769230769,0.738184928894043,0.946761429309845,0.10336528468468686,0.39298743640210887,0.344772639219445,0.2371023076829833
sidhu,resnet50,abstract,beauty,hinge,2,0,140,20,78,280,40,780,17,0.6743589743589744,0.7496130466461182,1.0197614431381226,0.03423031731854531,0.4555634391535932,0.4749113156277971,0.32660008016050374
sidhu,resnet50,abstract,beauty,hinge,3,0,140,20,78,420,60,780,18,0.6153846153846154,0.7204668521881104,0.9081266522407532,0.1399545804241319,0.4123409317749065,0.38103187976976044,0.2618143791879703
sidhu,resnet50,abstract,beauty,hinge,4,0,140,20,78,560,80,780,24,0.6333333333333333,0.7121877670288086,0.9082406759262085,0.1398465493542268,0.41574206527889146,0.36815713024753466,0.2551354409433792
sidhu,resnet50,abstract,beauty,hinge,5,0,140,20,78,700,100,780,21,0.6397435897435897,0.7091140151023865,0.9079487919807434,0.14012299037911724,0.5016981693256639,0.4250690878605166,0.29320538893754833
sidhu,resnet50,abstract,beauty,hinge,6,0,140,20,78,840,100,780,20,0.6358974358974359,0.7164869904518127,0.9178356528282166,0.13075968779048397,0.4088785880603609,0.3959934010711288,0.2644859544858067
sidhu,resnet50,abstract,beauty,hinge,7,0,140,20,78,980,100,780,16,0.6294871794871795,0.751856803894043,1.0049511194229126,0.048256677802376635,0.3619432424347906,0.36072063445277164,0.2504601841721655
sidhu,resnet50,abstract,beauty,hinge,8,0,140,20,78,1120,100,780,16,0.6602564102564102,0.7024492621421814,0.8751543760299683,0.17118118683042027,0.4591643821258913,0.4195802457262869,0.28519066304403906
sidhu,resnet50,abstract,beauty,hinge,9,0,140,20,78,1260,100,780,22,0.6461538461538462,0.6988248825073242,0.9197253584861755,0.12896978720910846,0.43790736586379353,0.40244342293393337,0.27851172479944797
sidhu,resnet50,abstract,beauty,hinge,10,0,140,20,78,1400,100,780,19,0.6423076923076924,0.7010173201560974,0.8657922148704529,0.18004754098439468,0.4689469679542526,0.37526480139831153,0.2611464853635112
sidhu,resnet50,abstract,beauty,bradley_terry,1,0,140,20,78,140,20,780,16,0.6205128205128205,0.7621122002601624,1.050838589668274,0.004798480735347499,0.2993881543261523,0.26104882601990254,0.17432028818382717
sidhu,resnet50,abstract,beauty,bradley_terry,2,0,140,20,78,280,40,780,16,0.6435897435897436,0.7639827132225037,1.0441691875457764,0.011114893702601325,0.44197526135110365,0.4213508399631352,0.2871943445174164
sidhu,resnet50,abstract,beauty,bradley_terry,3,0,140,20,78,420,60,780,36,0.6089743589743589,0.7195670008659363,0.9211357235908508,0.12763425468245682,0.38821345422002196,0.36426182292646836,0.24979229034770634
sidhu,resnet50,abstract,beauty,bradley_terry,4,0,140,20,78,560,80,780,18,0.6576923076923077,0.7026180624961853,0.8971548676490784,0.15034538552677068,0.4660130782158376,0.4263464451313858,0.29854853953322125
sidhu,resnet50,abstract,beauty,bradley_terry,5,0,140,20,78,700,100,780,16,0.617948717948718,0.7484277486801147,1.0030180215835571,0.050087372618519255,0.45587425594021624,0.4204908370480946,0.28519066304403906
sidhu,resnet50,abstract,beauty,bradley_terry,6,0,140,20,78,840,100,780,17,0.6448717948717949,0.7042058706283569,0.8923627138137817,0.1548838337859163,0.4272698314448462,0.419909070370273,0.2878622383418755
sidhu,resnet50,abstract,beauty,bradley_terry,7,0,140,20,78,980,100,780,22,0.6205128205128205,0.7204356789588928,0.9470199942588806,0.1031203363515597,0.425135738026313,0.401178712764756,0.2738364680282342
sidhu,resnet50,abstract,beauty,bradley_terry,8,0,140,20,78,1120,100,780,16,0.6461538461538462,0.7154068350791931,0.9069792628288269,0.14104103692865966,0.4433654743261286,0.39146573866547374,0.272500680379316
sidhu,resnet50,abstract,beauty,bradley_terry,9,0,140,20,78,1260,100,780,16,0.6679487179487179,0.7222336530685425,0.9180707931518555,0.13053687421617677,0.4682059954629949,0.40464401862830207,0.27917961862390706
sidhu,resnet50,abstract,beauty,bradley_terry,10,0,140,20,78,1400,100,780,16,0.6128205128205129,0.7150482535362244,0.9182214140892029,0.13039417532955278,0.41538768787540903,0.3266240482917496,0.2204049620715056
sidhu,resnet50,abstract,beauty,hinge,1,1,140,20,78,140,20,780,19,0.6089743589743589,0.7836772799491882,0.8985801339149475,0.09680377631243176,0.3734232164497371,0.3290375637856896,0.23175915708731046
sidhu,resnet50,abstract,beauty,hinge,2,1,140,20,78,280,40,780,30,0.6051282051282051,0.8607187271118164,1.0279678106307983,-0.03324842549872287,0.35224945460868184,0.35902365225614624,0.24177756445419704
sidhu,resnet50,abstract,beauty,hinge,3,1,140,20,78,420,60,780,16,0.6307692307692307,0.7818381786346436,0.8321537375450134,0.16357158137807837,0.41505475599478814,0.40515998744814363,0.27917961862390706
sidhu,resnet50,abstract,beauty,hinge,4,1,140,20,78,560,80,780,17,0.6,0.8633849024772644,1.0660755634307861,-0.07155206872834641,0.26863838249687433,0.25447072379336055,0.17565607583274534
sidhu,resnet50,abstract,beauty,hinge,5,1,140,20,78,700,100,780,16,0.6064102564102564,0.8306684494018555,0.9915110468864441,0.0033954572912245906,0.3195296425546985,0.3167573057068987,0.20838287323124166
sidhu,resnet50,abstract,beauty,hinge,6,1,140,20,78,840,100,780,18,0.6435897435897436,0.8007345199584961,0.9389868378639221,0.05618965698807543,0.381443790935009,0.36625774867331257,0.25580333476783834
sidhu,resnet50,abstract,beauty,hinge,7,1,140,20,78,980,100,780,18,0.5974358974358974,0.8397514224052429,0.99021977186203,0.004693415171047266,0.3195605849577987,0.31837612448556524,0.21840128059812827
