dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,representational,liking,hinge,1,0,140,20,76,140,20,760,16,0.5460526315789473,0.7364344596862793,0.8144168257713318,0.026146043489921,0.1782470493017172,0.19079716597117657,0.13619628066712092
sidhu,resnet50,representational,liking,hinge,2,0,140,20,76,280,40,760,17,0.6,0.7779679894447327,1.0095970630645752,-0.20724444524908403,0.29985256024156115,0.2814719638730643,0.19320867722545063
sidhu,resnet50,representational,liking,hinge,3,0,140,20,76,420,60,760,20,0.631578947368421,0.7448238730430603,0.8730131387710571,-0.04392165559979744,0.3804347476834664,0.36755286369065854,0.2474056467932455
sidhu,resnet50,representational,liking,hinge,4,0,140,20,76,560,80,760,17,0.631578947368421,0.7482746243476868,0.8520729541778564,-0.018882039235792014,0.37448734858844546,0.37999467100228673,0.2600750682506521
sidhu,resnet50,representational,liking,hinge,5,0,140,20,76,700,100,760,28,0.6763157894736842,0.711395800113678,0.7756536602973938,0.07249787408106789,0.4352871410592343,0.41090777686117813,0.2825984841749305
sidhu,resnet50,representational,liking,hinge,6,0,140,20,76,840,100,760,34,0.6289473684210526,0.8025757074356079,0.9570335745811462,-0.1443904613709719,0.4113175461134233,0.3866667610770939,0.2614827817459195
sidhu,resnet50,representational,liking,hinge,7,0,140,20,76,980,100,760,16,0.6342105263157894,0.7161796689033508,0.7792524695396423,0.06819457688431807,0.41800215087550896,0.4056029183590773,0.2783753436891283
sidhu,resnet50,representational,liking,hinge,8,0,140,20,76,1120,100,760,16,0.6828947368421052,0.6671493053436279,0.7136313915252686,0.14666212583222094,0.4718566090450622,0.4570791870714728,0.32060674854715027
sidhu,resnet50,representational,liking,hinge,9,0,140,20,76,1260,100,760,17,0.656578947368421,0.702380895614624,0.7310076951980591,0.12588408093306613,0.4273268170290976,0.42909195677817313,0.30582575684684254
sidhu,resnet50,representational,liking,hinge,10,0,140,20,76,1400,100,760,27,0.6684210526315789,0.7069244384765625,0.7918523550033569,0.05312786140485448,0.41270964402065147,0.42846303025472815,0.3023064731086741
sidhu,resnet50,representational,liking,bradley_terry,1,0,140,20,76,140,20,760,16,0.5513157894736842,0.7479521036148071,0.8289171457290649,0.00880697636037886,0.15507220743165817,0.15885863643275533,0.11437672149047623
sidhu,resnet50,representational,liking,bradley_terry,2,0,140,20,76,280,40,760,20,0.6078947368421053,0.7974883913993835,0.9669472575187683,-0.1562449624440343,0.3542758779403812,0.3358741081510515,0.22699380111186823
sidhu,resnet50,representational,liking,bradley_terry,3,0,140,20,76,420,60,760,22,0.6473684210526316,0.7172145247459412,0.7858849167823792,0.06026357776661018,0.40605207221835826,0.39998359659525407,0.2804869139320294
sidhu,resnet50,representational,liking,bradley_terry,4,0,140,20,76,560,80,760,16,0.65,0.6532444953918457,0.7080971002578735,0.1532797658704831,0.4517366050349665,0.4458815604910076,0.314272037818447
sidhu,resnet50,representational,liking,bradley_terry,5,0,140,20,76,700,100,760,18,0.6328947368421053,0.748113751411438,0.818741500377655,0.020974719926973417,0.3787897301644989,0.3531695875457873,0.24459021980271073
sidhu,resnet50,representational,liking,bradley_terry,6,0,140,20,76,840,100,760,16,0.6052631578947368,0.7770819664001465,0.9128915071487427,-0.09160678453350246,0.3076707148102287,0.344761113373643,0.2326246550929378
sidhu,resnet50,representational,liking,bradley_terry,7,0,140,20,76,980,100,760,16,0.6289473684210526,0.6707947254180908,0.7169317007064819,0.14271570021842594,0.4299914360890398,0.3940634838854354,0.2741522032033261
sidhu,resnet50,representational,liking,bradley_terry,8,0,140,20,76,1120,100,760,16,0.6736842105263158,0.7116633057594299,0.755848228931427,0.09618054903572437,0.4432645009870839,0.43093771940132675,0.3016026163610404
sidhu,resnet50,representational,liking,bradley_terry,9,0,140,20,76,1260,100,760,17,0.6631578947368421,0.691946804523468,0.6881574392318726,0.17712302608263342,0.48400773567846045,0.4251269852173246,0.2945640488847034
sidhu,resnet50,representational,liking,bradley_terry,10,0,140,20,76,1400,100,760,16,0.6368421052631579,0.7284731864929199,0.7994077801704407,0.044093370695437284,0.44810689981022733,0.45486427192368856,0.3086411838373774
sidhu,resnet50,representational,liking,hinge,1,1,140,20,76,140,20,760,16,0.5828947368421052,0.8319719433784485,1.0140533447265625,0.008433089241536185,0.2772278031843598,0.25027343406964025,0.17823903946126918
sidhu,resnet50,representational,liking,hinge,2,1,140,20,76,280,40,760,18,0.6223684210526316,0.777127206325531,0.8953486084938049,0.12450543079359744,0.3728977134087472,0.3396450848132892,0.23237870825226611
sidhu,resnet50,representational,liking,hinge,3,1,140,20,76,420,60,760,27,0.6907894736842105,0.7115786075592041,0.7758281826972961,0.24137555562309776,0.5268398986245302,0.535806082957679,0.3694856616840116
sidhu,resnet50,representational,liking,hinge,4,1,140,20,76,560,80,760,16,0.6,0.8098556995391846,0.9484243988990784,0.07260668611561027,0.33774051316561327,0.29748168097461497,0.2119884433829296
sidhu,resnet50,representational,liking,hinge,5,1,140,20,76,700,100,760,16,0.6302631578947369,0.7799559235572815,1.0096538066864014,0.012734998176693213,0.37012409669318913,0.3972164510793908,0.2773779134811467
sidhu,resnet50,representational,liking,hinge,6,1,140,20,76,840,100,760,17,0.6842105263157895,0.7197374105453491,0.7602882981300354,0.25657088807952766,0.5183932289110089,0.5132888565885816,0.3645638736121028
sidhu,resnet50,representational,liking,hinge,7,1,140,20,76,980,100,760,20,0.6644736842105263,0.7351652979850769,0.7705736756324768,0.2465135750294759,0.5188981734463596,0.5004511665092966,0.3476891716512726
sidhu,resnet50,representational,liking,hinge,8,1,140,20,76,1120,100,760,17,0.6342105263157894,0.7515110969543457,0.8832153677940369,0.13636967304225323,0.39398822834846214,0.3550940622249954,0.24925341021309633
sidhu,resnet50,representational,liking,hinge,9,1,140,20,76,1260,100,760,16,0.6118421052631579,0.7944035530090332,0.930744469165802,0.0898945093665533,0.3426924979503383,0.3311276397447114,0.22745692018035732
sidhu,resnet50,representational,liking,hinge,10,1,140,20,76,1400,100,760,16,0.6657894736842105,0.7362795472145081,0.8001611828804016,0.21758210738896533,0.48812036131857894,0.4872990282172068,0.3427673835793638
sidhu,resnet50,representational,liking,bradley_terry,1,1,140,20,76,140,20,760,16,0.5473684210526316,0.8846441507339478,1.0904481410980225,-0.06626793949246479,0.16786489797959803,0.16250136771286705,0.10863089387284453
sidhu,resnet50,representational,liking,bradley_terry,2,1,140,20,76,280,40,760,17,0.6276315789473684,0.7979680895805359,0.9208833575248718,0.09953685201244011,0.35620651848148555,0.35387728435805577,0.242925396977785
sidhu,resnet50,representational,liking,bradley_terry,3,1,140,20,76,420,60,760,18,0.6539473684210526,0.7620360255241394,0.8844075202941895,0.1352039806026143,0.4524652898617205,0.4371377024441537,0.2977681783504832
sidhu,resnet50,representational,liking,bradley_terry,4,1,140,20,76,560,80,760,16,0.5973684210526315,0.8149416446685791,0.92425537109375,0.09623963063513141,0.33868432219605893,0.30788581532002074,0.2119884433829296
sidhu,resnet50,representational,liking,bradley_terry,5,1,140,20,76,700,100,760,17,0.6710526315789473,0.7102749943733215,0.7706735730171204,0.2464158285203787,0.5042144322301283,0.5294761037173072,0.3694856616840116
sidhu,resnet50,representational,liking,bradley_terry,6,1,140,20,76,840,100,760,16,0.6947368421052632,0.7063473463058472,0.7305861711502075,0.285614359384574,0.5411836964713075,0.5350678132406593,0.37300122459251794
sidhu,resnet50,representational,liking,bradley_terry,7,1,140,20,76,980,100,760,20,0.6618421052631579,0.7220431566238403,0.8203287124633789,0.1978617944667953,0.4614336914928572,0.46452204028100985,0.32167400612832603
sidhu,resnet50,representational,liking,bradley_terry,8,1,140,20,76,1120,100,760,16,0.656578947368421,0.712248682975769,0.8147860765457153,0.20328163119091336,0.4518922572424344,0.4261730299802702,0.2942526154419769
sidhu,resnet50,representational,liking,bradley_terry,9,1,140,20,76,1260,100,760,16,0.6684210526315789,0.7334205508232117,0.8257022500038147,0.19260739195345367,0.4525371380168508,0.47221918566401044,0.31604910547471593
sidhu,resnet50,representational,liking,bradley_terry,10,1,140,20,76,1400,100,760,16,0.6763157894736842,0.7265236377716064,0.7872740030288696,0.2301835534564992,0.504938853886415,0.5167888019137115,0.36245453586699905
sidhu,resnet50,representational,liking,hinge,1,2,140,20,76,140,20,760,18,0.5960526315789474,0.8283271193504333,0.9200043678283691,0.042422717760718154,0.28212774195708334,0.27714920931189857,0.1859166454896211
sidhu,resnet50,representational,liking,hinge,2,2,140,20,76,280,40,760,23,0.6092105263157894,0.8419694900512695,0.9917886853218079,-0.03229315936600763,0.2941103794364608,0.2490787935883007,0.17817011859422022
sidhu,resnet50,representational,liking,hinge,3,2,140,20,76,420,60,760,17,0.6342105263157894,0.8076000213623047,0.9641904234886169,-0.003567888475822123,0.3052814589791524,0.3386498083984757,0.23450849601531754
sidhu,resnet50,representational,liking,hinge,4,2,140,20,76,560,80,760,16,0.6105263157894737,0.7590740323066711,0.8361921906471252,0.12965795038042693,0.39120755551266484,0.34854897107937427,0.24366348234624582
sidhu,resnet50,representational,liking,hinge,5,2,140,20,76,700,100,760,16,0.6144736842105263,0.7956926226615906,0.9789772033691406,-0.018958370301638716,0.2975681745665497,0.3026764699821163,0.20704353702253261
sidhu,resnet50,representational,liking,hinge,6,2,140,20,76,840,100,760,22,0.6526315789473685,0.7982741594314575,0.9546630382537842,0.006348622693574391,0.33473801181753515,0.33287985446016183,0.24084656347519098
sidhu,resnet50,representational,liking,hinge,7,2,140,20,76,980,100,760,17,0.6105263157894737,0.8394535779953003,0.9745936989784241,-0.014395932959282431,0.33995842779404484,0.33568279416953234,0.2366211851686087
sidhu,resnet50,representational,liking,hinge,8,2,140,20,76,1120,100,760,16,0.6013157894736842,0.7972480654716492,0.9457136392593384,0.01566360047549109,0.3146547138385358,0.2745787085052563,0.19084625351396714
sidhu,resnet50,representational,liking,hinge,9,2,140,20,76,1260,100,760,18,0.6263157894736842,0.8107595443725586,1.0035765171051025,-0.04456222280710964,0.38111358672904316,0.3714373665597945,0.24225502291071843
sidhu,resnet50,representational,liking,hinge,10,2,140,20,76,1400,100,760,16,0.625,0.8179813027381897,1.033570647239685,-0.07578145812937853,0.3607536228482786,0.3514886395550555,0.22605773940215296
sidhu,resnet50,representational,liking,bradley_terry,1,2,140,20,76,140,20,760,16,0.5605263157894737,0.8430625796318054,0.9994825124740601,-0.04030124446826555,0.15872119899722748,0.15737481002367792,0.11760636286654062
sidhu,resnet50,representational,liking,bradley_terry,2,2,140,20,76,280,40,760,20,0.6157894736842106,0.8202698230743408,0.9576090574264526,0.0032823277735949397,0.3098909171822015,0.2756725386357424,0.18873356436067598
sidhu,resnet50,representational,liking,bradley_terry,3,2,140,20,76,420,60,760,18,0.6144736842105263,0.8589386940002441,1.1382646560668945,-0.184751291843942,0.25901535320463154,0.2798154202549582,0.18380395633632995
sidhu,resnet50,representational,liking,bradley_terry,4,2,140,20,76,560,80,760,18,0.6197368421052631,0.7802945375442505,0.8672309517860413,0.09735146534674133,0.39577304981503403,0.3584344608836418,0.2492973200883556
sidhu,resnet50,representational,liking,bradley_terry,5,2,140,20,76,700,100,760,16,0.6078947368421053,0.8199228644371033,1.1372827291488647,-0.18372905701410036,0.24779739164659986,0.26951974415175844,0.1901420237962034
sidhu,resnet50,representational,liking,bradley_terry,6,2,140,20,76,840,100,760,18,0.6276315789473684,0.8058317303657532,0.9848848581314087,-0.02510739910161952,0.3034942444501212,0.2807041572359781,0.1929589426672583
sidhu,resnet50,representational,liking,bradley_terry,7,2,140,20,76,980,100,760,18,0.5986842105263158,0.8291155099868774,0.9976507425308228,-0.038394598656323,0.3354707499172491,0.3134780425206658,0.22535350968438925
sidhu,resnet50,representational,liking,bradley_terry,8,2,140,20,76,1120,100,760,16,0.5763157894736842,0.8016653656959534,0.9508269429206848,0.01034143405565835,0.29988016228890046,0.23837293118616865,0.16619821339223703
sidhu,resnet50,representational,liking,bradley_terry,9,2,140,20,76,1260,100,760,16,0.618421052631579,0.7556467652320862,0.8914843201637268,0.07210778183934796,0.3531398901614011,0.37806871172586604,0.2500015498061193
sidhu,resnet50,representational,liking,bradley_terry,10,2,140,20,76,1400,100,760,18,0.6473684210526316,0.7553284764289856,0.8726345896720886,0.09172704622133343,0.4007087154823239,0.426087854454203,0.2964807111785246
sidhu,resnet50,representational,liking,hinge,1,3,140,20,76,140,20,760,16,0.5855263157894737,0.7468892931938171,0.9116275906562805,0.023284966463530066,0.31447977666539373,0.29696621822282226,0.18885226060407356
sidhu,resnet50,representational,liking,hinge,2,3,140,20,76,280,40,760,16,0.6618421052631579,0.9602341651916504,1.3740333318710327,-0.47213525154312097,0.40808681881935627,0.4195206669199071,0.2859159923111952
sidhu,resnet50,representational,liking,hinge,3,3,140,20,76,420,60,760,16,0.6355263157894737,0.7979588508605957,0.8879387378692627,0.048665205015877344,0.43726629178854637,0.41444841117842796,0.2802891093136809
sidhu,resnet50,representational,liking,hinge,4,3,140,20,76,560,80,760,20,0.6710526315789473,0.7252703905105591,0.7914065718650818,0.1520893098000291,0.5345519427355612,0.4913252145054815,0.3464049845344738
sidhu,resnet50,representational,liking,hinge,5,3,140,20,76,700,100,760,18,0.6342105263157894,0.7840916514396667,0.9711215496063232,-0.04045669148001152,0.4396682043761757,0.3750461442055366,0.26340846032113796
sidhu,resnet50,representational,liking,hinge,6,3,140,20,76,840,100,760,16,0.6486842105263158,0.7585562467575073,0.9160435199737549,0.018553781340188147,0.3686934628003655,0.37149146363199326,0.2676286225692737
sidhu,resnet50,representational,liking,hinge,7,3,140,20,76,980,100,760,17,0.6631578947368421,0.7683265805244446,0.9042783975601196,0.031158782479872582,0.4260527659134823,0.42486635962858177,0.29083951493402016
