dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,resnet50,abstract,liking,bradley_terry,9,3,140,20,78,1260,100,780,19,0.6,0.590307354927063,0.5546456575393677,-0.08319612452283365,0.3021593011744699,0.32030356428748374,0.21140874531788748
sidhu,resnet50,abstract,liking,bradley_terry,10,3,140,20,78,1400,100,780,17,0.6461538461538462,0.5418589115142822,0.4609275758266449,0.09983082251083597,0.3997919434514188,0.42214704476619247,0.2796482770344208
sidhu,resnet50,abstract,liking,hinge,1,4,140,20,78,140,20,780,18,0.5487179487179488,0.6340804696083069,0.6930243372917175,-0.23572961499700296,0.11757932729096865,0.14835613245292953,0.10158792693811486
sidhu,resnet50,abstract,liking,hinge,2,4,140,20,78,280,40,780,16,0.6076923076923076,0.6003453731536865,0.6626264452934265,-0.18152730219340207,0.22732332184205006,0.25821302644151833,0.17510550564332955
sidhu,resnet50,abstract,liking,hinge,3,4,140,20,78,420,60,780,16,0.5333333333333333,0.6200053691864014,0.6658452153205872,-0.18726647638776628,0.09437778329402136,0.11706601551443442,0.07084421220684325
sidhu,resnet50,abstract,liking,hinge,4,4,140,20,78,560,80,780,18,0.5858974358974359,0.5872482657432556,0.6336132287979126,-0.12979388678188553,0.17314697764732045,0.23929224433157942,0.15371857365635802
sidhu,resnet50,abstract,liking,hinge,5,4,140,20,78,700,100,780,17,0.6038461538461538,0.604180097579956,0.6671506762504578,-0.1895943925655852,0.2669011579760081,0.3221339039706833,0.22857283561075845
sidhu,resnet50,abstract,liking,hinge,6,4,140,20,78,840,100,780,18,0.6012820512820513,0.587482750415802,0.6132000684738159,-0.0933952847451105,0.24411505798707367,0.3276356019772497,0.2172110279926798
sidhu,resnet50,abstract,liking,hinge,7,4,140,20,78,980,100,780,16,0.5743589743589743,0.6218229532241821,0.6302903890609741,-0.12386891219849061,0.20038127159386931,0.19621458131924543,0.1269849086726436
sidhu,resnet50,abstract,liking,hinge,8,4,140,20,78,1120,100,780,16,0.6384615384615384,0.5880369544029236,0.6122797727584839,-0.09175430547817598,0.2803947083593812,0.38710453077466445,0.25463815896988
sidhu,resnet50,abstract,liking,hinge,9,4,140,20,78,1260,100,780,18,0.6474358974358975,0.581740140914917,0.5707173347473145,-0.017644331993343476,0.3320976820159558,0.37895948820862124,0.2606532335912158
sidhu,resnet50,abstract,liking,hinge,10,4,140,20,78,1400,100,780,19,0.5564102564102564,0.5979346036911011,0.6401304602622986,-0.14141468829898018,0.17153545192786623,0.24120202915684733,0.16040198990228663
sidhu,resnet50,abstract,liking,bradley_terry,1,4,140,20,78,140,20,780,18,0.5397435897435897,0.6193758845329285,0.6752437353134155,-0.20402510993015,0.1316401669246261,0.13274901672855485,0.09757787719055769
sidhu,resnet50,abstract,liking,bradley_terry,2,4,140,20,78,280,40,780,16,0.5871794871794872,0.625808835029602,0.6744129061698914,-0.20254367032442566,0.22513903041181038,0.23441027782460325,0.1577286234039152
sidhu,resnet50,abstract,liking,bradley_terry,3,4,140,20,78,420,60,780,16,0.5333333333333333,0.6196587681770325,0.6561625003814697,-0.1700014595279189,0.11854770279296645,0.14559895965883415,0.08822109444625764
sidhu,resnet50,abstract,liking,bradley_terry,4,4,140,20,78,560,80,780,17,0.558974358974359,0.6300966739654541,0.737457811832428,-0.31495883723314266,0.1137281142964639,0.17016056317320666,0.10559797668567203
sidhu,resnet50,abstract,liking,bradley_terry,5,4,140,20,78,700,100,780,16,0.5948717948717949,0.5735149383544922,0.5914994478225708,-0.05470088269928475,0.24485978886821158,0.28267344930289645,0.18178892188925816
sidhu,resnet50,abstract,liking,bradley_terry,6,4,140,20,78,840,100,780,16,0.6025641025641025,0.5919670462608337,0.5897293090820312,-0.05154453883593235,0.2486226896367043,0.28804867149322,0.19181404625815107
sidhu,resnet50,abstract,liking,bradley_terry,7,4,140,20,78,980,100,780,16,0.5923076923076923,0.6165101528167725,0.6052636504173279,-0.07924362378867733,0.22696382015419658,0.20877362987216608,0.13901505791531507
sidhu,resnet50,abstract,liking,bradley_terry,8,4,140,20,78,1120,100,780,16,0.6012820512820513,0.5665776133537292,0.5839501023292542,-0.04123976779168004,0.21182602740009315,0.27178388152438215,0.17844721376629386
sidhu,resnet50,abstract,liking,bradley_terry,9,4,140,20,78,1260,100,780,20,0.6166666666666667,0.6007128357887268,0.6292424201965332,-0.12200035057554759,0.2802219283694285,0.31897200856461067,0.22122107774023697
sidhu,resnet50,abstract,liking,bradley_terry,10,4,140,20,78,1400,100,780,16,0.5705128205128205,0.612524151802063,0.6770129799842834,-0.2071798957944666,0.14506332390374155,0.20141273736682888,0.1450301325366508
sidhu,resnet50,abstract,liking,hinge,1,5,140,20,78,140,20,780,27,0.5974358974358974,0.6122527718544006,0.5497364401817322,-0.008380400603863691,0.2689892122625679,0.26719793544135,0.18172919754246034
sidhu,resnet50,abstract,liking,hinge,2,5,140,20,78,280,40,780,17,0.6038461538461538,0.6379993557929993,0.6453133821487427,-0.1836971653807873,0.21777992353963782,0.23651140867649886,0.16700344304546538
sidhu,resnet50,abstract,liking,hinge,3,5,140,20,78,420,60,780,20,0.6333333333333333,0.6428092122077942,0.6078005433082581,-0.1148872279682076,0.3481323317537317,0.3284571477753046,0.23193063332767036
sidhu,resnet50,abstract,liking,hinge,4,5,140,20,78,560,80,780,23,0.6371794871794871,0.6242672204971313,0.5309451818466187,0.02608848634315275,0.3910681159904925,0.364380369544545,0.25602732250457116
sidhu,resnet50,abstract,liking,hinge,5,5,140,20,78,700,100,780,16,0.6102564102564103,0.6802389025688171,0.7163015007972717,-0.313910289898492,0.325747217845219,0.2999968488384064,0.19176948469950234
sidhu,resnet50,abstract,liking,hinge,6,5,140,20,78,840,100,780,16,0.591025641025641,0.6148462295532227,0.5850726962089539,-0.07319759671518566,0.25044939967665414,0.22932676432265078,0.1496002786399259
sidhu,resnet50,abstract,liking,hinge,7,5,140,20,78,980,100,780,17,0.55,0.5984110236167908,0.5343841314315796,0.01978036220357926,0.254122225822357,0.22107960214182518,0.14826157368565365
