dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
sidhu,clip-vit-b32,abstract,liking,regression,,0,140,20,78,0,0,780,44,0.4897435897435897,1.1225448846817017,2.033318519592285,-2.6878139759807,-0.1087098643893114,-0.060251102338514675,-0.04623978935113646
sidhu,clip-vit-b32,abstract,liking,hinge,1,0,140,20,78,140,20,780,19,0.5038461538461538,0.6110138297080994,0.6832211017608643,-0.23915277937359436,-0.006773678353056312,-0.04216185683272505,-0.0234549656128953
sidhu,clip-vit-b32,abstract,liking,hinge,2,0,140,20,78,280,40,780,22,0.4641025641025641,0.5865485668182373,0.6253055930137634,-0.13411191042290072,0.014375996909393507,-0.0715600432351412,-0.04758007310044476
sidhu,clip-vit-b32,abstract,liking,hinge,3,0,140,20,78,420,60,780,35,0.42948717948717946,0.6121284365653992,0.6863147616386414,-0.24476361160882654,-0.13088496868022048,-0.18206888850687417,-0.13603880055479275
sidhu,clip-vit-b32,abstract,liking,hinge,4,0,140,20,78,560,80,780,16,0.5102564102564102,0.6643412709236145,0.7210874557495117,-0.3078307367459683,0.17212271326570772,0.06925777562531342,0.05026064059906136
sidhu,clip-vit-b32,abstract,liking,hinge,5,0,140,20,78,700,100,780,35,0.5205128205128206,0.5881735682487488,0.633764386177063,-0.14945341546048474,0.1730820542361471,0.13310142742092199,0.09851085557416027
sidhu,clip-vit-b32,abstract,liking,hinge,6,0,140,20,78,840,100,780,21,0.4756410256410256,0.6049861907958984,0.6503103971481323,-0.1794628625773571,-0.04746155261977947,-0.023870214174423095,-0.00871184437050397
sidhu,clip-vit-b32,abstract,liking,hinge,7,0,140,20,78,980,100,780,22,0.5487179487179488,0.5647417902946472,0.5721266269683838,-0.03766161515754263,0.15770570935637807,0.12953417760789215,0.08845872745434799
sidhu,clip-vit-b32,abstract,liking,hinge,8,0,140,20,78,1120,100,780,42,0.40512820512820513,0.6399262547492981,0.7422289252281189,-0.346174733375884,-0.2900823878844676,-0.2575503765719418,-0.18093830615662088
sidhu,clip-vit-b32,abstract,liking,hinge,9,0,140,20,78,1260,100,780,17,0.4230769230769231,0.6538225412368774,0.8467867970466614,-0.5358106049680653,-0.20093195814843057,-0.10891496769569836,-0.07438574808661082
sidhu,clip-vit-b32,abstract,liking,hinge,10,0,140,20,78,1400,100,780,16,0.5051282051282051,0.64033442735672,0.7976229786872864,-0.4466424291897215,-0.06693117111717584,0.026008034097834594,0.016083404991699635
sidhu,clip-vit-b32,abstract,liking,bradley_terry,1,0,140,20,78,140,20,780,68,0.4653846153846154,0.5841988921165466,0.6254803538322449,-0.13442878035127115,-0.13044196778719197,-0.09921255419713847,-0.07371560621195666
sidhu,clip-vit-b32,abstract,liking,bradley_terry,2,0,140,20,78,280,40,780,100,0.4153846153846154,0.577041506767273,0.617843747138977,-0.1205784600476032,-0.18740916044043843,-0.20679929057947466,-0.13335823305617614
sidhu,clip-vit-b32,abstract,liking,bradley_terry,3,0,140,20,78,420,60,780,96,0.43333333333333335,0.6118554472923279,0.6962864995002747,-0.2628492793299946,-0.20430108832533733,-0.20027198241095198,-0.13737908430410103
sidhu,clip-vit-b32,abstract,liking,bradley_terry,4,0,140,20,78,560,80,780,69,0.5346153846153846,0.5937005877494812,0.6310862302780151,-0.14459607673156283,0.0782377026262111,0.07749280976815891,0.058302343094911176
sidhu,clip-vit-b32,abstract,liking,bradley_terry,5,0,140,20,78,700,100,780,97,0.55,0.6473329067230225,0.7275885343551636,-0.3196217161488073,0.21913494544787682,0.22840518661016607,0.14408050305064257
sidhu,clip-vit-b32,abstract,liking,bradley_terry,6,0,140,20,78,840,100,780,27,0.5051282051282051,0.6091181039810181,0.6456354856491089,-0.1709839097507977,0.09141749891932704,0.10315929867112895,0.06299333621749023
sidhu,clip-vit-b32,abstract,liking,bradley_terry,7,0,140,20,78,980,100,780,100,0.4794871794871795,0.59367436170578,0.6514421105384827,-0.1815155130895869,-0.02090160531224683,-0.019581924505568067,-0.012062553743774726
sidhu,clip-vit-b32,abstract,liking,bradley_terry,8,0,140,20,78,1120,100,780,37,0.5192307692307693,0.6030224561691284,0.6170549392700195,-0.11914786416414791,0.06818516242492478,0.08092091153883652,0.05763220122025703
sidhu,clip-vit-b32,abstract,liking,bradley_terry,9,0,140,20,78,1260,100,780,100,0.5102564102564102,0.5794861316680908,0.621592104434967,-0.1273766525822253,-0.03470776181666224,-0.004389488245111189,0.004690993122579061
sidhu,clip-vit-b32,abstract,liking,bradley_terry,10,0,140,20,78,1400,100,780,26,0.4935897435897436,0.5836362838745117,0.6148908734321594,-0.11522273437753716,0.038452128253425144,-0.003908795007894401,0.0
sidhu,clip-vit-b32,abstract,liking,regression,,1,140,20,78,0,0,780,93,0.617948717948718,0.6400616765022278,0.6226282119750977,-0.06610134415647151,0.3980880135250118,0.3226838727624398,0.2123052860847237
sidhu,clip-vit-b32,abstract,liking,hinge,1,1,140,20,78,140,20,780,36,0.49743589743589745,0.6330516338348389,0.6291570663452148,-0.07728046184043169,-0.06770113160382607,-0.046164548880292616,-0.032430886220816066
sidhu,clip-vit-b32,abstract,liking,hinge,2,1,140,20,78,280,40,780,17,0.5115384615384615,0.7479192018508911,0.8442710638046265,-0.44561155010415,0.1424149761623994,0.05921710078288493,0.03644295461926753
sidhu,clip-vit-b32,abstract,liking,hinge,3,1,140,20,78,420,60,780,16,0.46794871794871795,0.6376890540122986,0.6056457757949829,-0.03702285563334673,0.014450633123487933,-0.0034907987646467836,-0.00902715389651581
sidhu,clip-vit-b32,abstract,liking,hinge,4,1,140,20,78,560,80,780,27,0.5205128205128206,0.7094226479530334,0.79160475730896,-0.35543302694628776,0.08071003422446665,0.05910327038838558,0.04647312561539621
sidhu,clip-vit-b32,abstract,liking,hinge,5,1,140,20,78,700,100,780,17,0.45,0.6437851190567017,0.6127783060073853,-0.04923562728365316,-0.11683201958476275,-0.11453867250956982,-0.07388892633814795
sidhu,clip-vit-b32,abstract,liking,hinge,6,1,140,20,78,840,100,780,21,0.48846153846153845,0.6293157339096069,0.59695965051651,-0.022149944187808135,0.004952729545038892,-0.03742490414706461,-0.02708146168954743
sidhu,clip-vit-b32,abstract,liking,hinge,7,1,140,20,78,980,100,780,43,0.5538461538461539,0.604768693447113,0.5642896890640259,0.03378934279488632,0.21649465092309583,0.1724277520232957,0.11802167872111412
sidhu,clip-vit-b32,abstract,liking,hinge,8,1,140,20,78,1120,100,780,22,0.47692307692307695,0.6444226503372192,0.6277442574501038,-0.07486124638981217,-0.09574532053375151,-0.07462214750513052,-0.04580444754898763
sidhu,clip-vit-b32,abstract,liking,hinge,9,1,140,20,78,1260,100,780,20,0.4782051282051282,0.638555645942688,0.6176993250846863,-0.05766179572251828,-0.06530848207694362,-0.019427053994556014,-0.013039222294967283
sidhu,clip-vit-b32,abstract,liking,hinge,10,1,140,20,78,1400,100,780,19,0.5089743589743589,0.6509031057357788,0.6282182335853577,-0.07567296424010905,-0.04217241075821221,0.015948903051520268,0.0023403732324300255
sidhu,clip-vit-b32,abstract,liking,bradley_terry,1,1,140,20,78,140,20,780,22,0.5205128205128206,0.6594018936157227,0.7062289714813232,-0.20924745115416665,0.06446258162031882,0.025561247475909963,0.022400715224687385
sidhu,clip-vit-b32,abstract,liking,bradley_terry,2,1,140,20,78,280,40,780,75,0.55,0.6399600505828857,0.6613340377807617,-0.13237581833906886,0.033344072922318446,0.10029722537553983,0.07455760440455651
sidhu,clip-vit-b32,abstract,liking,bradley_terry,3,1,140,20,78,420,60,780,71,0.5205128205128206,0.6174308657646179,0.6223720908164978,-0.06566262454269145,0.0675443936161173,0.05425915471135761,0.04246105721694474
sidhu,clip-vit-b32,abstract,liking,bradley_terry,4,1,140,20,78,560,80,780,65,0.5051282051282051,0.6311882138252258,0.5965222716331482,-0.021401038452844023,0.056640476865140954,0.06525011169135057,0.05784065274434205
sidhu,clip-vit-b32,abstract,liking,bradley_terry,5,1,140,20,78,700,100,780,40,0.49743589743589745,0.6660327315330505,0.636526346206665,-0.08989848307292081,0.07205122639140882,-0.02547271272463269,-0.0157139345606016
