phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,0,140,20,79,0,0,790,26,6,0.710126582278481,2.2763986587524414,7.682380676269531,-0.06408937733373699,0.5148311961165746,0.5449565429263036,0.3950401399714841
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,1,140,20,79,0,0,790,65,45,0.6658227848101266,2.1428961753845215,6.51939582824707,0.17055586354222096,0.43872529037616914,0.46171254868199224,0.33940068363747233
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,2,140,20,79,0,0,790,36,16,0.6759493670886076,1.957104206085205,5.942387580871582,0.09966893593830861,0.42675232255123774,0.4166129564850122,0.3160867687344225
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,3,140,20,79,0,0,790,55,35,0.6721518987341772,2.002969264984131,5.91892147064209,0.16049284867249558,0.45229622236183786,0.42795079890719806,0.3178737935282436
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,4,140,20,79,0,0,790,114,94,0.7531645569620253,1.8079638481140137,5.098311424255371,0.3101816658761729,0.61307105191554,0.5868387205420182,0.4496624559823032
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,5,140,20,79,0,0,790,82,62,0.7075949367088608,1.7622435092926025,4.736609935760498,0.28155389601657155,0.5479241053362784,0.5169833353412093,0.3770805068998407
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,6,140,20,79,0,0,790,31,11,0.6544303797468355,2.2596302032470703,7.37475061416626,-0.011689686419259493,0.40809429919318063,0.38486372642206157,0.2873457720580927
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,7,140,20,79,0,0,790,52,32,0.6987341772151898,2.0305252075195312,6.251136302947998,0.20775443665010862,0.4929775953623903,0.44395722695698037,0.3247822782854271
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,8,140,20,79,0,0,790,25,2,0.7063291139240506,2.1969425678253174,6.977869510650635,0.15072972206995272,0.5066570300841704,0.5214431056912726,0.3837508353665508
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,within,1,regression,,9,140,20,79,0,0,790,98,78,0.6784810126582278,2.003117799758911,5.77687931060791,0.22301832644179398,0.47945955258910544,0.46258966061702167,0.344026830736328
