phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,0,140,20,78,0,0,780,25,3,0.7307692307692307,2.64129900932312,9.438608169555664,-1.6414206838413081,0.5770218427860527,0.5503144235763096,0.4326604301553651
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,1,140,20,78,0,0,780,25,2,0.7282051282051282,1.4007734060287476,2.7892234325408936,0.190070812349169,0.5577950476435944,0.535816009963118,0.4036280559294562
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,2,140,20,78,0,0,780,51,31,0.7166666666666667,1.244861364364624,2.2446372509002686,0.2637280438547257,0.5644958910270361,0.5500584776134915,0.4098740236942266
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,3,140,20,78,0,0,780,25,3,0.735897435897436,1.7031258344650269,4.294511795043945,-0.16574371041273173,0.6193977718139649,0.6402083950073594,0.47928195337498575
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,4,140,20,78,0,0,780,29,9,0.7666666666666667,1.4099918603897095,2.858598470687866,0.2539589065321315,0.6598936535219764,0.6492731840753044,0.5006995040750901
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,5,140,20,78,0,0,780,29,9,0.7307692307692307,1.1853094100952148,1.9738287925720215,0.32322062280047525,0.5881978674224229,0.5495859484812132,0.441362059619005
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,6,140,20,78,0,0,780,48,28,0.7705128205128206,1.194223165512085,2.034414052963257,0.34955189768350303,0.6271424140359159,0.5988845543629132,0.47005456864742995
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,7,140,20,78,0,0,780,25,2,0.6858974358974359,2.265819549560547,6.811017990112305,-1.444445113579715,0.4789134348393418,0.4706981642519382,0.33667436489007285
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,8,140,20,78,0,0,780,80,60,0.8012820512820513,1.0218448638916016,1.4680182933807373,0.5552965783018999,0.7471870003828371,0.7271796889479599,0.584364824701883
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,regression,,9,140,20,78,0,0,780,81,61,0.7423076923076923,1.210863709449768,2.3621466159820557,0.35773591934886073,0.6057371438364498,0.5589988824754475,0.44486827631742515
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,0,140,20,78,140,20,780,25,1,0.8025641025641026,1.177963137626648,2.04498028755188,0.4277065336924216,0.6750539579661563,0.6699513347056468,0.5389405026250648
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,1,140,20,78,140,20,780,32,12,0.7217948717948718,1.3248172998428345,2.631312847137451,0.2359246436098319,0.6191693502041744,0.5828309175863511,0.44543239029357845
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,2,140,20,78,140,20,780,25,1,0.75,1.2325119972229004,2.226030111312866,0.2698314221077227,0.568568063841667,0.5548428217080218,0.4250278168237666
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,3,140,20,78,140,20,780,25,1,0.7615384615384615,1.1489317417144775,2.20566463470459,0.40127317355857606,0.6584726322835195,0.6642279055529917,0.5131051542888361
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,4,140,20,78,140,20,780,42,22,0.7538461538461538,1.2631670236587524,2.2251853942871094,0.41926778956347766,0.6954602523765061,0.6557759004017556,0.5085788954124664
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,5,140,20,78,140,20,780,25,1,0.7448717948717949,1.1529282331466675,2.017188549041748,0.3083536263591401,0.597270427562762,0.5955357591419137,0.45803090587719403
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,6,140,20,78,140,20,780,32,12,0.717948717948718,1.1769078969955444,2.215442657470703,0.2916730975787557,0.5714673671645869,0.565360619501154,0.4307011629002032
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,7,140,20,78,140,20,780,25,1,0.676923076923077,1.4281162023544312,2.886798620223999,-0.03605952656212619,0.4982442007167265,0.49420864932531183,0.35844210399934484
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,8,140,20,78,140,20,780,28,8,0.8064102564102564,1.0886989831924438,1.607157588005066,0.5131475124585774,0.7238261362363119,0.7054816578906309,0.5604392177351806
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,1,9,140,20,78,140,20,780,33,13,0.7538461538461538,1.1515206098556519,2.0785789489746094,0.4348375789015124,0.6669860284446258,0.6216707102489702,0.4872366835857514
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,0,140,20,78,280,40,780,25,3,0.8282051282051283,1.109523892402649,2.0166521072387695,0.4356343275269349,0.712737272026061,0.7165280255403075,0.5676648465357943
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,1,140,20,78,280,40,780,36,16,0.782051282051282,1.1208648681640625,2.10447096824646,0.38890791442564465,0.6638757125583652,0.6580675978620025,0.5167880644668216
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,2,140,20,78,280,40,780,50,30,0.7025641025641025,1.3219062089920044,2.6329784393310547,0.13634667770477282,0.5220308516072691,0.506088687918989,0.37307195466534354
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,3,140,20,78,280,40,780,25,1,0.7833333333333333,1.2009021043777466,2.1763651371002197,0.40922650915086933,0.6643748471833533,0.6735716745966235,0.5102265839982956
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,4,140,20,78,280,40,780,39,19,0.7525641025641026,1.1511772871017456,2.033327579498291,0.469339185309655,0.6858277370956785,0.6607169407600433,0.4999831957716922
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,5,140,20,78,280,40,780,25,1,0.7423076923076923,1.1765940189361572,1.9924639463424683,0.3168309392078146,0.6095658205013024,0.569656866896206,0.4536825112011447
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,6,140,20,78,280,40,780,27,7,0.7256410256410256,1.236978530883789,2.2140281200408936,0.2921253003473562,0.5858075994683531,0.5682970225547387,0.4314299296733
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,7,140,20,78,280,40,780,25,1,0.7474358974358974,1.2820926904678345,2.446924924850464,0.12180922226635127,0.60070915313554,0.5848570586951481,0.435354782185439
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,8,140,20,78,280,40,780,25,1,0.7756410256410257,1.1821823120117188,1.8717031478881836,0.43300927536890244,0.6668818311300129,0.6379195422287111,0.49881265433609856
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,2,9,140,20,78,280,40,780,25,1,0.7551282051282051,1.2125033140182495,2.221961259841919,0.3958521797360799,0.6433398735207447,0.6374539669572653,0.4879547921835196
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,3,0,140,20,78,420,60,780,25,1,0.7948717948717948,1.1798096895217896,2.278099536895752,0.3624675041569927,0.6752877536182496,0.6817972074089905,0.5346318510384552
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,3,1,140,20,78,420,60,780,25,5,0.7435897435897436,1.185850739479065,2.2665367126464844,0.34184758245847735,0.6396855382918147,0.6090771661531,0.4663345574756396
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,within,5,hinge,3,2,140,20,78,420,60,780,25,1,0.7307692307692307,1.2518231868743896,2.322523355484009,0.23818023564289903,0.5669397721376299,0.557626206878298,0.42430620762712185
