phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,0,140,20,78,0,0,780,25,2,0.5230769230769231,2.031557321548462,5.677427768707275,-2.192372211529388,0.06494421846582554,0.09260520279471326,0.06498330793201307
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,1,140,20,78,0,0,780,72,52,0.5423076923076923,1.1988565921783447,2.377758264541626,-0.5266231559102152,0.10554364867857657,0.08050990990336025,0.06274213735093401
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,2,140,20,78,0,0,780,44,24,0.6243589743589744,1.2319515943527222,2.5285699367523193,-0.35564148411970553,0.24806513205112424,0.2964727687400472,0.23286382096181651
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,3,140,20,78,0,0,780,39,19,0.4641025641025641,1.1695291996002197,2.205000638961792,-0.3218272269067639,-0.1326350019990059,-0.09939827042323174,-0.07058952126267073
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,4,140,20,78,0,0,780,124,104,0.47307692307692306,1.5332413911819458,3.427898645401001,-0.5831880227429183,-0.07798293746509444,-0.08267392624624373,-0.05523723044556906
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,5,140,20,78,0,0,780,47,27,0.47307692307692306,1.2495307922363281,2.670023202896118,-0.583276790125113,-0.09486675912921783,-0.052286749550621195,-0.03787623722992107
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,6,140,20,78,0,0,780,80,60,0.5923076923076923,1.1394100189208984,2.2159879207611084,-0.27237367793783474,0.23483215265878243,0.19555224519426917,0.14709580705843614
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,7,140,20,78,0,0,780,34,14,0.6076923076923076,1.3413615226745605,2.93386173248291,-0.8331740604074334,0.2042343542270828,0.21447487081731456,0.15365653636918875
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,8,140,20,78,0,0,780,25,5,0.5089743589743589,1.5680519342422485,3.3547661304473877,-0.9716379368676551,0.08371015130978776,0.10928012828743187,0.07481291788381872
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,regression,,9,140,20,78,0,0,780,108,88,0.5794871794871795,1.350677251815796,2.7484843730926514,-0.5493171157580812,0.05101877425386192,0.17256424726415007,0.12748351902466215
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,0,140,20,78,140,20,780,28,8,0.541025641025641,1.370772361755371,3.0001118183135986,-0.6869388059243549,0.1132286840887673,0.10391526743374299,0.07760863633023274
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,1,140,20,78,140,20,780,29,9,0.5461538461538461,1.3810831308364868,2.797152280807495,-0.7958923451608462,0.07450566411716864,0.08917070497784839,0.0657841803740096
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,2,140,20,78,140,20,780,29,9,0.6512820512820513,1.3003480434417725,2.8148586750030518,-0.509129398480404,0.31219649724516785,0.31330041496857264,0.23512098239278725
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,3,140,20,78,140,20,780,25,2,0.4653846153846154,1.274839162826538,2.682060956954956,-0.6078095480051102,-0.11009592334312401,-0.056163480006826694,-0.042053331816059164
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,4,140,20,78,140,20,780,25,5,0.4282051282051282,1.5076236724853516,3.454163074493408,-0.5953184068830109,-0.1934337552957004,-0.1837876986640404,-0.13605411794311306
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,5,140,20,78,140,20,780,57,37,0.5153846153846153,1.258350133895874,2.4866855144500732,-0.4745609613483188,0.01934368844376877,0.03029070963878358,0.027928942603881193
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,6,140,20,78,140,20,780,56,36,0.5653846153846154,1.1703578233718872,2.42695689201355,-0.3935077419656807,0.16367423903830058,0.13848360769119872,0.1036782151531471
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,7,140,20,78,140,20,780,25,2,0.6115384615384616,1.0032765865325928,1.6959023475646973,-0.059655919630887455,0.1393731772332103,0.21311976643170646,0.152895860446569
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,8,140,20,78,140,20,780,31,11,0.5307692307692308,1.2904644012451172,2.6603002548217773,-0.5634916490348232,0.026222851221973542,0.06379163434357121,0.05810343368641758
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,1,9,140,20,78,140,20,780,25,1,0.5858974358974359,1.4299460649490356,3.1185693740844727,-0.7579334343146626,0.1470604851938333,0.2091719585957558,0.1577466689414959
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,2,hinge,2,0,140,20,78,280,40,780,25,2,0.5230769230769231,1.3359266519546509,2.6417953968048096,-0.4854605165604504,0.040003380108828424,0.014419360759725216,0.011511328833670885
