phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,0,140,20,79,0,0,790,25,4,0.5620253164556962,1.7004581689834595,4.39964485168457,-0.14351928982551576,0.04842256936126432,0.0834442296976518,0.05235742745451347
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,1,140,20,79,0,0,790,78,58,0.4860759493670886,1.7817890644073486,4.79608678817749,-0.3418982159563353,-0.013678491013706662,-0.005912738095397839,-0.0013961980654536926
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,2,140,20,79,0,0,790,82,62,0.49240506329113926,1.8817232847213745,5.0447845458984375,-0.34641228460379736,0.024311437766300514,0.011050049247911673,0.004536792292562633
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,3,140,20,79,0,0,790,25,2,0.5113924050632911,2.5703306198120117,9.419234275817871,-1.432165364371519,-0.04062471881843521,0.002439460691302248,-0.004188594196361077
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,4,140,20,79,0,0,790,39,19,0.5101265822784811,1.90019690990448,4.748909950256348,-0.16446440207416102,-0.05682727193016035,-0.04958989732892965,-0.034997031940087533
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,5,140,20,79,0,0,790,25,3,0.49746835443037973,2.113598108291626,6.2536749839782715,-0.530316113426103,0.00703965698266984,-0.03664007457631253,-0.022332250836203663
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,6,140,20,79,0,0,790,25,1,0.4481012658227848,3.642937660217285,17.9492244720459,-4.409034836822342,-0.16783599364862312,-0.1564851908298222,-0.10199296880585508
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,7,140,20,79,0,0,790,25,5,0.4569620253164557,1.984567403793335,5.92317008972168,-0.4950460056125223,-0.023593171934862767,-0.0516880671488143,-0.04711284303815042
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,8,140,20,79,0,0,790,25,1,0.5151898734177215,2.1860318183898926,7.401062965393066,-0.9479605118929839,-0.0030711606013937853,0.024573377392538943,0.01677327625765214
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,regression,,9,140,20,79,0,0,790,25,1,0.48227848101265824,3.366682291030884,15.331924438476562,-2.9526829355239985,0.03280924175851396,-0.013554656446177345,-0.005926061144982948
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,hinge,1,0,140,20,79,140,20,790,33,13,0.49240506329113926,1.792554259300232,4.8955512046813965,-0.2724110732227958,-0.02892173880536575,0.00967933361014674,0.00558479226181477
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,hinge,1,1,140,20,79,140,20,790,48,28,0.5113924050632911,1.9194598197937012,5.528832912445068,-0.546913336506204,-0.013557307149312692,-0.0035106882441424667,-0.0006980990327268463
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,hinge,1,2,140,20,79,140,20,790,44,24,0.5177215189873418,1.7446049451828003,4.298830986022949,-0.1473231475086052,0.07758874935097992,0.08279529653870049,0.05688439566828533
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,hinge,1,3,140,20,79,140,20,790,25,1,0.49873417721518987,1.7247055768966675,4.024482250213623,-0.03917242137313215,0.004366065790236462,0.020020826380637135,0.02164107001453223
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,liking,within,1,hinge,1,4,140,20,79,140,20,790,72,52,0.4607594936708861,1.7849130630493164,4.3255743980407715,-0.060659591794270495,-0.10929349008074496,-0.12898058576776059,-0.08749257985021884
