phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,0,140,20,78,0,0,780,25,2,0.5358974358974359,1.5361334085464478,3.3666510581970215,-1.1649621245004362,0.07931303366785869,0.07640904683816872,0.05690568382791899
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,1,140,20,78,0,0,780,64,44,0.5641025641025641,1.0927495956420898,1.9183785915374756,-0.4486058115860245,0.17202278280092287,0.12152903707543201,0.09720588696677745
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,2,140,20,78,0,0,780,34,14,0.5102564102564102,0.9006046652793884,1.3496325016021729,-0.4765624145392102,0.11381312014418654,0.08318214552574105,0.06487284937616457
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,3,140,20,78,0,0,780,25,2,0.514102564102564,1.5131080150604248,3.545966148376465,-1.8977374401014337,-0.10496630360216841,-0.013874411080172405,-0.00986870305621747
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,4,140,20,78,0,0,780,102,82,0.5294871794871795,1.1835194826126099,2.247528076171875,-0.6056788125789778,0.0708190641598776,0.04561589012028703,0.03215302033334799
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,5,140,20,78,0,0,780,75,55,0.49743589743589745,1.0103120803833008,1.609299898147583,-0.9426546950500325,0.04169800042291172,-0.02319667577085939,-0.019417421457872504
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,6,140,20,78,0,0,780,89,69,0.5012820512820513,1.1009490489959717,1.852099061012268,-0.7332981695223424,0.016889281454496086,0.0004269358506118721,0.0024482659157056435
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,7,140,20,78,0,0,780,44,24,0.5384615384615384,1.1730008125305176,2.417135238647461,-0.6222668508813936,0.017363750368531328,0.027909661352321237,0.02233404637409739
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,8,140,20,78,0,0,780,62,42,0.541025641025641,0.8662459254264832,1.233292579650879,-0.2767318095675684,0.14074770847219042,0.15595656546537473,0.1171411301762907
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,regression,,9,140,20,78,0,0,780,51,31,0.591025641025641,0.9151288270950317,1.3868571519851685,-0.3502382423398913,0.16471005222410895,0.1994595314670666,0.15056510526911132
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,hinge,1,0,140,20,78,140,20,780,25,3,0.5153846153846153,1.1453512907028198,2.2036876678466797,-0.4171054959502978,0.03943964197605965,0.04416966419049244,0.0355183127248085
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,hinge,1,1,140,20,78,140,20,780,31,11,0.5666666666666667,1.1015188694000244,1.925936222076416,-0.45431254899110884,0.1795864343403082,0.11771052025590312,0.0884053539903614
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,hinge,1,2,140,20,78,140,20,780,25,3,0.5423076923076923,1.0009934902191162,1.6616113185882568,-0.8178821001932606,0.12453308337717317,0.11777260220728766,0.08998492010242183
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,cross,3,hinge,1,3,140,20,78,140,20,780,25,1,0.5448717948717948,1.0191043615341187,1.849465012550354,-0.5113691535792619,-0.02757616441886057,0.06587003641916148,0.047764522792092555
