phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,0,140,20,79,0,0,790,25,4,0.6544303797468355,2.2541768550872803,6.346036434173584,0.12100815793189246,0.4334700460312888,0.4589379989721087,0.32757729916649475
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,1,140,20,79,0,0,790,64,44,0.6,2.342284679412842,6.964113712310791,0.11397569655639073,0.341475931374589,0.2599996926042976,0.18291471269806397
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,2,140,20,79,0,0,790,45,25,0.6683544303797468,2.0540308952331543,5.8229827880859375,0.11775980405154551,0.36115521315150545,0.3477472455128159,0.277962268119525
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,3,140,20,79,0,0,790,46,26,0.6392405063291139,2.0761826038360596,5.946859836578369,0.15653043154424306,0.40075387189062894,0.3794599931708929,0.26827150926339677
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,4,140,20,79,0,0,790,30,10,0.589873417721519,2.468489170074463,7.710298538208008,-0.04322898791006358,0.2855384557042271,0.25037534590569466,0.1676297395475919
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,5,140,20,79,0,0,790,39,19,0.6354430379746835,2.0744900703430176,5.817296504974365,0.11763597712497265,0.3862440863304073,0.3685647153753885,0.26509692831547
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,6,140,20,79,0,0,790,25,5,0.6240506329113924,2.300119161605835,6.865166187286377,0.05821644706131901,0.36257518442471337,0.30864759719817414,0.223336544384135
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,7,140,20,79,0,0,790,25,1,0.6126582278481013,2.3749685287475586,7.616086483001709,0.03476566603504738,0.2500467992604172,0.23162073233981947,0.17268230692941614
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,8,140,20,79,0,0,790,25,4,0.6569620253164556,2.4048402309417725,7.280951976776123,0.11384176633531629,0.44575439939217176,0.4191646245362665,0.30533520354662275
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,regression,,9,140,20,79,0,0,790,40,20,0.6367088607594936,2.1899092197418213,6.578498363494873,0.11520169881451736,0.34334048442360654,0.322732112069988,0.23476805836177558
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,0,140,20,79,140,20,790,57,37,0.6265822784810127,2.267536163330078,6.357457160949707,0.11942640211472366,0.3862140432584056,0.385346819114389,0.2886296797326865
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,1,140,20,79,140,20,790,35,15,0.569620253164557,2.410358190536499,7.440400123596191,0.05337914359842655,0.28817446315224515,0.23896124865090837,0.169004848614561
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,2,140,20,79,140,20,790,25,3,0.6518987341772152,1.9431607723236084,6.069774150848389,0.0803684003318168,0.37600958374969196,0.3679150608689591,0.2800417863348831
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,3,140,20,79,140,20,790,52,32,0.6253164556962025,2.093229055404663,5.8984479904174805,0.16339678336790908,0.4335607041066396,0.4089197929399335,0.29970957675520105
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,4,140,20,79,140,20,790,25,2,0.649367088607595,2.2552883625030518,6.748415470123291,0.08691726973589997,0.39347027080657426,0.3735969776657214,0.2692444682630393
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,5,140,20,79,140,20,790,25,2,0.6050632911392405,2.170506715774536,6.81158447265625,-0.033176893312326206,0.2592561828932958,0.2637379218697276,0.18698492596958188
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,6,140,20,79,140,20,790,44,24,0.6088607594936709,2.2472479343414307,6.982007026672363,0.042187786754580126,0.3052759717756999,0.27517904312023106,0.20176821766791012
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,7,140,20,79,140,20,790,25,3,0.6240506329113924,2.3067407608032227,6.930103778839111,0.12170446832840331,0.36553133725828957,0.3391902350783114,0.24873229260742166
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,8,140,20,79,140,20,790,37,17,0.6886075949367089,2.458845615386963,7.2917046546936035,0.11253305187458018,0.5233402564081189,0.5181584828300281,0.3781992862111577
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,1,9,140,20,79,140,20,790,40,20,0.6746835443037975,2.250603675842285,6.750074863433838,0.0921248583183979,0.4120811417233199,0.3996070462353011,0.29216348941929365
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,0,140,20,79,280,40,790,55,35,0.6962025316455697,2.243833303451538,6.34266996383667,0.1214745293634254,0.42149905637711527,0.4102631298846262,0.3018440506120143
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,1,140,20,79,280,40,790,30,10,0.5607594936708861,2.3942530155181885,8.048807144165039,-0.024026633198977132,0.22440279959118925,0.17074643447416968,0.12171131073065092
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,2,140,20,79,280,40,790,25,3,0.6164556962025316,2.1016430854797363,6.299415588378906,0.045575503059076095,0.28516915797808906,0.2694247967303304,0.20309961236663548
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,3,140,20,79,280,40,790,62,42,0.6392405063291139,2.1342456340789795,6.269184589385986,0.11081355029052353,0.3444453168667678,0.3335609586752658,0.23892931293771272
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,4,140,20,79,280,40,790,25,2,0.6759493670886076,2.2114176750183105,6.736371994018555,0.08854671837880101,0.46333990593848284,0.44646337937463243,0.3127936377125168
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,5,140,20,79,280,40,790,25,2,0.6189873417721519,2.05444598197937,5.794821262359619,0.12104514668101052,0.37861446717579383,0.3452575860645307,0.24435922857762363
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,6,140,20,79,280,40,790,25,1,0.6177215189873417,2.2092626094818115,6.865919589996338,0.058113190323845654,0.34413214250525925,0.2723448135775481,0.20455122756677785
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,7,140,20,79,280,40,790,25,1,0.6215189873417721,2.345794200897217,7.193962097167969,0.0882643036652282,0.29722750204371096,0.2716336737349133,0.20059055855437227
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,8,140,20,79,280,40,790,33,13,0.6911392405063291,2.425182580947876,7.238894462585449,0.11896052991887107,0.5206826853973325,0.4859027482151103,0.3615446387449783
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,2,9,140,20,79,280,40,790,69,49,0.6253164556962025,2.249480724334717,6.738693714141846,0.093655707276598,0.3820252004843496,0.346693290174609,0.2562049061061498
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,0,140,20,79,420,60,790,25,4,0.7,2.203693389892578,6.037614822387695,0.16372779211825594,0.5176035897820839,0.5153845893131848,0.38808520792973267
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,1,140,20,79,420,60,790,29,9,0.6303797468354431,2.2890710830688477,6.9531660079956055,0.11536867383093108,0.34451728701242246,0.2913233243217853,0.2149074000901208
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,2,140,20,79,420,60,790,25,2,0.6379746835443038,1.9255237579345703,5.743628978729248,0.1297827401194438,0.4096192720317049,0.3644225855267977,0.26895102251964015
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,3,140,20,79,420,60,790,25,2,0.589873417721519,2.215222120285034,6.362602710723877,0.09756375557285579,0.3188297040433099,0.31371539603235954,0.21447748266630937
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,4,140,20,79,420,60,790,25,1,0.6455696202531646,2.247283697128296,6.957528591156006,0.05862346073977864,0.4113375064916909,0.3910333054945485,0.28030457478989074
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,5,140,20,79,420,60,790,25,1,0.6164556962025316,2.1623826026916504,6.343160152435303,0.037873399237785654,0.301837091872585,0.2979184351764258,0.21394393562878222
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,6,140,20,79,420,60,790,28,8,0.6240506329113924,2.210557699203491,6.774893760681152,0.07060028285001052,0.35546664263893035,0.34353326604745876,0.26160293049356625
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,7,140,20,79,420,60,790,25,2,0.6392405063291139,2.291970729827881,6.9852752685546875,0.11471238807776474,0.35151940610376187,0.3135108404156162,0.22082404098246547
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,8,140,20,79,420,60,790,29,9,0.6962025316455697,2.370469570159912,7.023470878601074,0.1451795255341033,0.5603894587584364,0.5338680835559052,0.389302384521944
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,3,9,140,20,79,420,60,790,33,13,0.6417721518987342,2.2105767726898193,6.454661846160889,0.1318575351334068,0.41664291133020015,0.3870178998119394,0.27072664167491944
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,0,140,20,79,560,80,790,26,6,0.6708860759493671,2.1849632263183594,5.94763708114624,0.1761906399471227,0.4332415497483453,0.43328269727443003,0.319231380716393
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,1,140,20,79,560,80,790,28,8,0.5860759493670886,2.335604429244995,7.1205878257751465,0.094067961139091,0.3369417692956631,0.262204541238757,0.18430569910641428
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,2,140,20,79,560,80,790,25,2,0.5987341772151898,2.0949039459228516,6.66042423248291,-0.009120819830741311,0.26331230651157966,0.24876508343867143,0.1892361575975819
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,3,140,20,79,560,80,790,30,10,0.6468354430379747,2.129795789718628,6.047276973724365,0.14228764213553136,0.3875492203296744,0.3602808859898753,0.25988802459891563
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,4,140,20,79,560,80,790,25,1,0.6291139240506329,2.245845079421997,6.717453479766846,0.09110649384551683,0.4377327605470782,0.39818478033343324,0.27684829150024964
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,5,140,20,79,560,80,790,30,10,0.6531645569620254,1.9918256998062134,5.374154567718506,0.18485154149112348,0.4656331774276623,0.4245042829833672,0.31555866434422963
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,6,140,20,79,560,80,790,37,17,0.6531645569620254,2.1041855812072754,6.097647190093994,0.16350684585437747,0.41877048616152024,0.3991581015068974,0.29012878195696046
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,7,140,20,79,560,80,790,25,1,0.6050632911392405,2.358527183532715,7.315989017486572,0.07279900164010011,0.27036542732821545,0.2575840818473426,0.1831479012887747
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,8,140,20,79,560,80,790,34,14,0.660759493670886,2.428771495819092,7.409011363983154,0.09825586450007306,0.463823748199502,0.42605372117408263,0.3081109781243193
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,4,9,140,20,79,560,80,790,30,10,0.6632911392405063,2.2107460498809814,6.426790714263916,0.13560620549800473,0.4485748585284455,0.4140034236393602,0.294238023071975
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,0,140,20,79,700,100,790,25,3,0.6873417721518987,2.124241590499878,5.823302745819092,0.19341226593665606,0.43980461434694007,0.4235280170322018,0.30601700983706515
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,1,140,20,79,700,100,790,25,3,0.6151898734177215,2.2680113315582275,7.100178241729736,0.09666470924701354,0.33649626792248455,0.2820235437686185,0.20586598843584386
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,1,hinge,5,2,140,20,79,700,100,790,25,2,0.6012658227848101,2.0746748447418213,6.5242719650268555,0.011507549549502949,0.27201164358848473,0.23210204087307754,0.17883856652079166
