phase,method_id,dataset,representation,category,target,mode,rater,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,0,140,20,79,0,0,790,25,5,0.5810126582278481,1.7396522760391235,4.135861396789551,-0.08271432878798812,0.23460790878743865,0.22286939420686652,0.16110798377358446
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,1,140,20,79,0,0,790,96,76,0.6620253164556962,1.6070712804794312,3.5542802810668945,0.08504090816081489,0.3673896224809141,0.41362455632329104,0.3132282645231083
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,2,140,20,79,0,0,790,35,15,0.5772151898734177,1.7200945615768433,4.25001335144043,0.02605818936446702,0.25500375999399694,0.18706213765039148,0.1367760776756774
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,3,140,20,79,0,0,790,57,37,0.569620253164557,1.6117523908615112,3.733222723007202,-0.16320735612631676,0.27571079713015934,0.22467256833755608,0.16798831710079154
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,4,140,20,79,0,0,790,37,17,0.6443037974683544,1.7438775300979614,4.228226661682129,0.06952174426877478,0.38958915906914626,0.34386482983747224,0.24581106001415717
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,5,140,20,79,0,0,790,29,9,0.5569620253164557,1.9080798625946045,4.353786468505859,0.030403081594193027,0.22087739821290597,0.1896983014774217,0.14122821843232855
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,6,140,20,79,0,0,790,34,14,0.5215189873417722,1.7405949831008911,4.411759853363037,-0.013837382746113125,0.16952804052561987,0.11646356394082646,0.08022118523898697
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,7,140,20,79,0,0,790,81,61,0.6177215189873417,1.7135241031646729,4.236268997192383,0.025486409008822264,0.3423336036321416,0.30073367215723806,0.21474743921936013
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,8,140,20,79,0,0,790,59,39,0.6164556962025316,1.7261319160461426,4.222675800323486,0.17105813651426605,0.42249475806602277,0.36331807226150026,0.26369858488117415
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,regression,,9,140,20,79,0,0,790,64,44,0.6784810126582278,1.6949669122695923,4.007208824157715,0.23053997573678542,0.5059261511050863,0.4227787776645969,0.3214618511013184
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,hinge,1,0,140,20,79,140,20,790,26,6,0.5443037974683544,1.6604759693145752,4.00787878036499,-0.049210278292134646,0.19437024850049056,0.12126227128744306,0.08335586986546326
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,hinge,1,1,140,20,79,140,20,790,25,1,0.5873417721518988,1.7439345121383667,4.233737945556641,-0.08986795402065617,0.23738396450062282,0.23844224624556465,0.17308139001612477
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,abstract,beauty,cross,4,hinge,1,2,140,20,79,140,20,790,25,1,0.5582278481012658,2.040459632873535,6.234272480010986,-0.4286588592048195,0.2031454940633921,0.1259320892422766,0.09141666416078438
