phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,0,140,20,78,140,20,780,25,1,0.7564102564102564,0.5676526427268982,0.5154649615287781,0.4236968709887129,0.7054370823097997,0.7000929612498292,0.4979982419720718
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,1,140,20,78,140,20,780,25,1,0.7282051282051282,0.6092020869255066,0.5900396704673767,0.323663840249399,0.6639558034771653,0.6215536054483551,0.45390986642524855
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,2,140,20,78,140,20,780,25,1,0.7730769230769231,0.5722546577453613,0.5341490507125854,0.3439025653383664,0.6590587326063542,0.6663420656810342,0.49073764232481487
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,3,140,20,78,140,20,780,26,6,0.7769230769230769,0.547307014465332,0.4737333059310913,0.4518927868952157,0.7630689735105989,0.7481756940317738,0.5544073877541592
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,4,140,20,78,140,20,780,25,3,0.7769230769230769,0.49564194679260254,0.40395185351371765,0.5357889698038076,0.7371814900197933,0.7041013808469544,0.5216970180973817
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,5,140,20,78,140,20,780,37,17,0.8397435897435898,0.4627339243888855,0.3440794348716736,0.6144705937035664,0.8703621702097735,0.8675599305196418,0.6832371801601194
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,6,140,20,78,140,20,780,32,12,0.7653846153846153,0.5114842057228088,0.37646523118019104,0.5870105618600541,0.7727095756811764,0.7528995248619339,0.5646986270820447
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,7,140,20,78,140,20,780,26,6,0.7397435897435898,0.58113032579422,0.5676923990249634,0.24517637508731394,0.6585420697156223,0.6439994211449717,0.45827895447709854
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,8,140,20,78,140,20,780,28,8,0.7794871794871795,0.5989201664924622,0.5448341369628906,0.37398650280925927,0.7625813301474409,0.7149470159624044,0.5362542460737972
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,liking,hinge,1,9,140,20,78,140,20,780,25,1,0.7743589743589744,0.4749719798564911,0.3894658088684082,0.5242930269253651,0.7586806617709954,0.7715928023933835,0.5777719375090005
