phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,0,140,20,78,0,0,780,25,3,0.7371794871794872,1.359130620956421,2.362905502319336,-1.9403726846562805,0.6081206169201039,0.6215387367265774,0.4333179998215032
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,1,140,20,78,0,0,780,50,30,0.7948717948717948,0.4515135884284973,0.2953665256500244,0.630173599147173,0.806429507638768,0.7856307301548797,0.6073767001317861
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,2,140,20,78,0,0,780,30,10,0.8217948717948718,0.3799716830253601,0.22506976127624512,0.6999012574793408,0.8461774465104099,0.8331626049649119,0.6529815159097536
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,3,140,20,78,0,0,780,46,26,0.7961538461538461,0.4543633460998535,0.3080235719680786,0.6398648415472188,0.8229443449454266,0.817508097092525,0.6260652139819949
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,4,140,20,78,0,0,780,31,11,0.7423076923076923,0.5303678512573242,0.42481565475463867,0.5058141834139982,0.7564456675536348,0.702229645308546,0.5187797933148043
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,5,140,20,78,0,0,780,62,42,0.8525641025641025,0.3584398031234741,0.21161800622940063,0.747106740455721,0.8696090339540206,0.8785318713342156,0.7044320723208755
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,6,140,20,78,0,0,780,50,30,0.808974358974359,0.4377667009830475,0.2918875217437744,0.6187177622074898,0.7922184826566081,0.7878182410070195,0.6051118049599518
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,7,140,20,78,0,0,780,25,2,0.7128205128205128,0.8931979537010193,1.1444052457809448,-0.8534714661538589,0.5851137904573989,0.5469492068641406,0.3932577841215183
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,8,140,20,78,0,0,780,37,17,0.791025641025641,0.44532540440559387,0.3127971887588501,0.5663584377045541,0.760470552238985,0.7707367730176049,0.5714788678834438
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,clip-vit-b32,representational,beauty,regression,,9,140,20,78,0,0,780,58,38,0.8064102564102564,0.4292176067829132,0.3137361705303192,0.5990309054016181,0.7804021868287236,0.7937927310296344,0.6133577807736317
