phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,0,140,20,79,0,0,790,38,18,0.6430379746835443,0.547799825668335,0.4964151978492737,0.16925208018445448,0.485144063734424,0.38337220193357474,0.2593836321070766
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,1,140,20,79,0,0,790,45,25,0.6797468354430379,0.5210615992546082,0.41235530376434326,0.2902252127334337,0.5778250633793505,0.5190244113604882,0.37125496261033647
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,2,140,20,79,0,0,790,63,43,0.6645569620253164,0.4709547460079193,0.34605419635772705,0.33455869561644835,0.584553875723941,0.48339127615333194,0.33822974907274395
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,3,140,20,79,0,0,790,26,6,0.4962025316455696,0.7368566393852234,0.7400051355361938,-0.37233490438697214,0.11398092112722225,0.07402943805591727,0.04140897396473732
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,4,140,20,79,0,0,790,25,1,0.6367088607594936,2.043149471282959,4.633978366851807,-6.344331232917718,0.43759380938718095,0.41380444193118193,0.2902298760691211
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,5,140,20,79,0,0,790,25,3,0.5822784810126582,0.6918200254440308,0.6636140942573547,-0.2529782760614605,0.29990197080769576,0.29189545506502074,0.19406624946796783
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,6,140,20,79,0,0,790,57,37,0.6658227848101266,0.46986621618270874,0.34707170724868774,0.29730248494910083,0.5640873759439273,0.47243906549928244,0.3303999374219337
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,7,140,20,79,0,0,790,46,26,0.7088607594936709,0.5304006934165955,0.4224637746810913,0.4010720105186857,0.6458916100382339,0.5277618932714769,0.3790777186267088
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,8,140,20,79,0,0,790,58,38,0.6683544303797468,0.5330496430397034,0.44492587447166443,0.25729842816854764,0.5090749233058887,0.46761058457465426,0.3362727784898737
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,sidhu,resnet50,abstract,liking,regression,,9,140,20,79,0,0,790,36,16,0.6721518987341772,0.5278407335281372,0.44168388843536377,0.29468640829355186,0.5452569735207362,0.4615216147938134,0.33029362697857406
