phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,0,7015,1503,1504,0,0,15040,28,8,0.8164893617021277,6.24884557723999,66.68475341796875,0.7098525889679401,0.844757273401374,0.8070172076839309,0.6193598001206351
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,1,7015,1503,1504,0,0,15040,27,7,0.8114361702127659,6.538287162780762,70.45650482177734,0.7080603240495723,0.8422617060004569,0.812201484811227,0.6208536279147862
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,2,7015,1503,1504,0,0,15040,27,7,0.8091755319148937,6.459822177886963,71.55200958251953,0.6892111963040894,0.8389248227090791,0.8095621738009694,0.6193337339070335
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,3,7015,1503,1504,0,0,15040,28,8,0.8262632978723404,6.427839756011963,71.20832061767578,0.6928101448805657,0.8375443504896661,0.8256830542137618,0.6366941782515104
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,4,7015,1503,1504,0,0,15040,26,6,0.8148936170212766,6.3512468338012695,69.30914306640625,0.7113603543537946,0.8469054051088136,0.8122353038139534,0.626276892166471
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,5,7015,1503,1504,0,0,15040,30,10,0.8247340425531915,6.236900806427002,64.43704986572266,0.7225627039612919,0.8514518302861616,0.8327492197324139,0.6444056060604102
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,6,7015,1503,1504,0,0,15040,25,4,0.8129654255319149,6.472151279449463,70.14976501464844,0.695499032618627,0.8371948432798719,0.7977323934762696,0.6109660829017776
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,7,7015,1503,1504,0,0,15040,29,9,0.808377659574468,6.6825270652771,74.87086486816406,0.6835945356200012,0.8338691649953867,0.8014093899118958,0.6125995139098155
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,8,7015,1503,1504,0,0,15040,28,8,0.8162234042553191,6.338203430175781,66.23241424560547,0.7122895572334169,0.8450504247964936,0.8140040544411814,0.6242505896935082
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Total aesthetic score,regression,,9,7015,1503,1504,0,0,15040,31,11,0.8089760638297873,6.6901350021362305,73.77899932861328,0.666330253002221,0.8309799867705436,0.8078337154725627,0.6171904694612085
