phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,0,7015,1503,1504,0,0,15040,27,7,0.7597074468085107,0.8097671270370483,1.0744235515594482,0.5244519562023631,0.7342112410454149,0.7072969539335396,0.5195894443423221
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,1,7015,1503,1504,0,0,15040,28,8,0.7775265957446809,0.7931113839149475,1.0526381731033325,0.5474075020510666,0.7585753142184615,0.7385170944012761,0.548076716644902
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,2,7015,1503,1504,0,0,15040,49,29,0.7811170212765958,0.7597600817680359,0.9590346813201904,0.5617620569998347,0.7747848437123253,0.7403274342096132,0.5522925019224402
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,3,7015,1503,1504,0,0,15040,67,47,0.7912898936170213,0.7540016770362854,0.938072919845581,0.588912257128352,0.7711666655989973,0.7579145718819537,0.5668356577196354
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,4,7015,1503,1504,0,0,15040,26,6,0.7873005319148936,0.7548742294311523,0.955737829208374,0.590845616006986,0.7786356635443923,0.7542776068531993,0.5648316448809563
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,5,7015,1503,1504,0,0,15040,39,19,0.7905585106382979,0.7650352120399475,0.9671310782432556,0.5721366509802345,0.7697491803746725,0.7516623926934201,0.5619062626068497
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,6,7015,1503,1504,0,0,15040,120,100,0.7824468085106383,0.7481914162635803,0.9461609125137329,0.5694648882627709,0.7624249949402611,0.7342788858790311,0.5501071646858086
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,7,7015,1503,1504,0,0,15040,31,11,0.7809175531914894,0.8137893676757812,1.0865848064422607,0.5293386840348154,0.7601910407471237,0.7371604886227303,0.5472888873558234
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,8,7015,1503,1504,0,0,15040,39,19,0.7839760638297872,0.7625204920768738,0.9293110370635986,0.5786957230547521,0.7727123038321935,0.7515640936591385,0.5604526106973532
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Details and texture,regression,,9,7015,1503,1504,0,0,15040,41,21,0.7825132978723405,0.7611761093139648,0.9673266410827637,0.5521811373031228,0.7678424660511993,0.7446712685984096,0.5554815223703207
