phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,0,5574,1194,1195,0,0,11950,26,6,0.8,0.617364227771759,0.6410374045372009,0.6038161465245127,0.7820056221798026,0.7780241930814589,0.5910576970948402
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,1,5574,1194,1195,0,0,11950,27,7,0.7912133891213389,0.6109979748725891,0.5978024005889893,0.6183634219350305,0.7903349205845478,0.7615435244795269,0.5744675820503422
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,2,5574,1194,1195,0,0,11950,27,7,0.8002510460251046,0.5974190831184387,0.5886592864990234,0.6349524441212571,0.7977631109316548,0.7705052168694053,0.5834863205607586
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,3,5574,1194,1195,0,0,11950,31,11,0.7821757322175732,0.6280219554901123,0.6354935765266418,0.6150617732781876,0.7916396966945243,0.7574124649310574,0.5678014439734413
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,4,5574,1194,1195,0,0,11950,28,8,0.7942259414225942,0.6097776889801025,0.5963061451911926,0.6376037756265076,0.8033027534379897,0.7653721936376102,0.5796766454513743
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,5,5574,1194,1195,0,0,11950,25,5,0.7866945606694561,0.623130202293396,0.6222871541976929,0.6214743127003513,0.7902078941427391,0.7570531034401504,0.5720074875826062
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,6,5574,1194,1195,0,0,11950,30,10,0.7955648535564853,0.6070975661277771,0.5896192193031311,0.6237009337442412,0.7957984714102437,0.7656932229533275,0.5765473657879547
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,7,5574,1194,1195,0,0,11950,26,6,0.7964853556485356,0.6477177739143372,0.6604663729667664,0.6196989283913747,0.8045971267572725,0.7767957146760083,0.5872093470349814
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,8,5574,1194,1195,0,0,11950,30,10,0.7768200836820084,0.6257086992263794,0.6467298865318298,0.582381756786519,0.7689824892020917,0.7417291649410827,0.5545174972070622
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,regression,,9,5574,1194,1195,0,0,11950,28,8,0.7847698744769874,0.5908194184303284,0.5507023930549622,0.627723044827605,0.7927559880227903,0.7531625517397097,0.5666406978700719
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,0,5574,1194,1195,5574,1194,11950,25,2,0.7758995815899582,0.6749203205108643,0.7357494831085205,0.5452807086725402,0.7388943494062179,0.7387257177760863,0.5494554841980189
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,1,5574,1194,1195,5574,1194,11950,25,3,0.7667782426778242,0.6725044250488281,0.7165535688400269,0.5425528341977555,0.7369258458717525,0.7331351072378162,0.5429661636329575
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,2,5574,1194,1195,5574,1194,11950,25,4,0.782092050209205,0.6419583559036255,0.6724833250045776,0.5829703512478335,0.763733418755784,0.7401164294293663,0.5544821250221579
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,3,5574,1194,1195,5574,1194,11950,25,2,0.7702092050209205,0.6610685586929321,0.6987017393112183,0.5767745853779601,0.759487650691824,0.737349741928463,0.5441417500756548
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,4,5574,1194,1195,5574,1194,11950,25,2,0.7728033472803347,0.6652750968933105,0.7186180949211121,0.5632704722391254,0.7505765317685444,0.7252692928175265,0.539534931178582
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,5,5574,1194,1195,5574,1194,11950,25,3,0.7733891213389121,0.6756364107131958,0.7372040748596191,0.5515725067499497,0.7434990571898794,0.7281462408002767,0.5407676241521711
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,6,5574,1194,1195,5574,1194,11950,25,2,0.7730543933054393,0.6765781044960022,0.7358282804489136,0.5303892712479281,0.7289432152026194,0.7283687947603644,0.5353359419515793
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,The sense of order,hinge,1,7,5574,1194,1195,5574,1194,11950,25,3,0.7831799163179917,0.6867379546165466,0.7463905811309814,0.5702231918233217,0.7558713264385943,0.7451190610263501,0.5551787925907286
