phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,0,5574,1194,1195,0,0,11950,28,8,0.7467782426778242,0.7203257083892822,0.8474715352058411,0.39400948637574473,0.6892590090313995,0.6723128456996132,0.4901645778024841
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,1,5574,1194,1195,0,0,11950,31,11,0.748786610878661,0.7145981788635254,0.8124539256095886,0.44579728954418874,0.6979921064141017,0.6700461644472142,0.4892094478270275
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,2,5574,1194,1195,0,0,11950,41,21,0.755397489539749,0.7269104719161987,0.8844968676567078,0.3970628805417362,0.69717906899632,0.6874973887006002,0.5047119830682698
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,3,5574,1194,1195,0,0,11950,27,7,0.746694560669456,0.6785780191421509,0.7502539753913879,0.49538952415534787,0.7128480197800293,0.6690631670243647,0.4881404067918415
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,4,5574,1194,1195,0,0,11950,34,14,0.7568200836820084,0.7123653292655945,0.8216183185577393,0.43893725645916515,0.7135459746271806,0.6886010841766744,0.5044906000989573
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,5,5574,1194,1195,0,0,11950,48,28,0.7548117154811715,0.6786225438117981,0.7766745090484619,0.4625455431352553,0.7045505868121964,0.6816675783762637,0.49944586446639894
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,6,5574,1194,1195,0,0,11950,32,12,0.7465271966527197,0.7122287750244141,0.8184963464736938,0.4340900193010666,0.6916847548319396,0.6653770159264896,0.4854907271535974
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,7,5574,1194,1195,0,0,11950,29,9,0.7400836820083682,0.7181588411331177,0.8353720903396606,0.4603068694783692,0.6931297850659064,0.6640315935266379,0.48171345001922683
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,8,5574,1194,1195,0,0,11950,32,12,0.7374058577405858,0.6965291500091553,0.7902818322181702,0.4451493591605292,0.6825465536970938,0.6554319181300531,0.4762398867423757
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,regression,,9,5574,1194,1195,0,0,11950,28,8,0.7426778242677824,0.6799419522285461,0.742385983467102,0.45766886533102846,0.6940446833153295,0.6664752786018231,0.4838442982740426
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,hinge,1,0,5574,1194,1195,5574,1194,11950,25,2,0.7248535564853557,0.7167937159538269,0.8183372020721436,0.4148421726660245,0.6446430976582818,0.6357307259426763,0.4562682182200123
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,hinge,1,1,5574,1194,1195,5574,1194,11950,25,2,0.7263598326359832,0.7392486929893494,0.8515311479568481,0.4191413600251186,0.6480539985845581,0.6305454860706879,0.45470365825207
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,hinge,1,2,5574,1194,1195,5574,1194,11950,49,29,0.7430125523012552,0.7169643044471741,0.8298694491386414,0.4343008437906921,0.65922675629501,0.6558866750790024,0.477339101854969
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,hinge,1,3,5574,1194,1195,5574,1194,11950,25,2,0.7314644351464435,0.7272259593009949,0.8301478028297424,0.4416539986051641,0.6652341507798027,0.6381218786972022,0.4590290943662668
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,resnet50,all,Theme and logic,hinge,1,4,5574,1194,1195,5574,1194,11950,28,8,0.7300418410041841,0.7263067364692688,0.8440781235694885,0.42360003752347497,0.6512728996449084,0.6351068985974427,0.45787141877849963
