phase,method_id,dataset,representation,category,target,objective,N,seed,train_examples,validation_examples,test_examples,train_pairs,validation_pairs,test_pairs,epochs_trained,best_epoch,pair_accuracy,mae,mse,r2,pearson,spearman,kendall
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,1,5574,1194,1195,11148,2388,11950,25,2,0.7709623430962343,0.6550219655036926,0.6847564578056335,0.5329041387512212,0.7305084315731278,0.7249972727313054,0.5362101293873386
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,2,5574,1194,1195,11148,2388,11950,25,2,0.7872803347280335,0.6303359270095825,0.6392951011657715,0.5642101596338516,0.751645048811632,0.7456885689973474,0.5547337800998359
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,3,5574,1194,1195,11148,2388,11950,25,3,0.7646025104602511,0.6500404477119446,0.6799203753471375,0.5426949268369827,0.7371378775162611,0.7158536789676483,0.5272596530599246
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,4,5574,1194,1195,11148,2388,11950,25,4,0.7703765690376569,0.6553806662559509,0.6569283604621887,0.5513999153874933,0.743987324900786,0.7333923536935999,0.5427042533532355
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,5,5574,1194,1195,11148,2388,11950,25,4,0.7643514644351465,0.6593217849731445,0.6812999248504639,0.528544235501466,0.7278281590814331,0.720644030737143,0.532162467596404
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,6,5574,1194,1195,11148,2388,11950,25,4,0.7769037656903766,0.6480746865272522,0.6606330871582031,0.5432369857308589,0.7381225073225615,0.733093937664309,0.5445132381882731
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,7,5574,1194,1195,11148,2388,11950,25,1,0.7814225941422595,0.6663461923599243,0.6863406300544739,0.5565888350745332,0.7463274194390479,0.7388921627535756,0.5473599338342003
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,8,5574,1194,1195,11148,2388,11950,25,2,0.7651046025104602,0.6560212969779968,0.7086161971092224,0.5024861609780142,0.7092677201830582,0.7104380492232569,0.5205937832848536
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,2,9,5574,1194,1195,11148,2388,11950,25,2,0.7712970711297071,0.6408693790435791,0.6353721022605896,0.5358451479957245,0.7328191476894688,0.7267889579191094,0.5371349731280208
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,0,5574,1194,1195,16722,3582,11950,25,1,0.7782426778242678,0.6216874718666077,0.6281883716583252,0.5508094212182595,0.7424729087841229,0.7439522899850948,0.5556979181173484
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,1,5574,1194,1195,16722,3582,11950,25,2,0.7638493723849372,0.674429714679718,0.7229846715927124,0.5068273733579607,0.7122783392031593,0.70563196150729,0.5185863415826723
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,2,5574,1194,1195,16722,3582,11950,25,1,0.7803347280334728,0.6319573521614075,0.6571639180183411,0.5520294774114538,0.7432199573139631,0.7351396611789981,0.5473469063270701
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,3,5574,1194,1195,16722,3582,11950,25,2,0.7692887029288703,0.6595316529273987,0.6907140016555786,0.5354352803022369,0.7318817747753599,0.7129326987694085,0.5232628532090094
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,4,5574,1194,1195,16722,3582,11950,25,2,0.7694560669456066,0.6417071223258972,0.6465937495231628,0.5584571879166007,0.7474998918023061,0.7249716662472635,0.5386547298723313
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,5,5574,1194,1195,16722,3582,11950,25,1,0.7589958158995815,0.6513023972511292,0.6833966374397278,0.5270932977748111,0.7273163286673774,0.7127149014301014,0.5251714594267809
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,6,5574,1194,1195,16722,3582,11950,25,3,0.7784937238493724,0.6437119245529175,0.649280846118927,0.551085950776691,0.7438845424273968,0.7395976478833693,0.5479494316819989
locked_method_evaluation,shallow-mse-z-gelu-ln-rawclip,apddv2,clip-vit-b32,all,Theme and logic,hinge,3,7,5574,1194,1195,16722,3582,11950,25,2,0.7702928870292887,0.6734514236450195,0.7077651023864746,0.542747541605925,0.7375431314649106,0.7322737236167115,0.5392438372871783
